team_id,season,A_hat_min,A_hat_max,T_j_hat,roster_n,perf_span
Bowling Green|2017,2017,-1.0560302831039454,-0.7218005384028823,-0.8856386485504623,3,0.33422974470106315
Bowling Green|2018,2018,-1.0370273877457528,1.0058651147457824,-0.11042971697280644,8,2.042892502491535
Bowling Green|2019,2019,-0.9914053049559016,1.2117837679958956,-0.04298637765856812,8,2.203189072951797
Bowling Green|2021,2021,-1.0000472323728922,1.6143955187935106,-0.3592357094858266,8,2.614442751166403
Bowling Green|2023,2023,-0.6489978725097221,1.5758011015578077,0.02710986766144934,5,2.2247989740675296
Bowling Green|2024,2024,-0.9836205734563155,1.7705740680054753,0.09567195657950968,13,2.754194641461791
Buffalo|2016,2016,-0.9712990065225487,0.373391078848876,-0.4073967126571126,3,1.3446900853714248
Buffalo|2017,2017,-1.0822443807275581,1.6636823453458827,0.26450488468554945,4,2.745926726073441
Buffalo|2018,2018,-0.9851444035554916,1.4468704803630026,-0.05989785216249999,6,2.432014883918494
Buffalo|2019,2019,-1.0231515452001638,2.1133769909329425,0.26415849670466873,4,3.136528536133106
Buffalo|2020,2020,-0.9103229259388034,0.0657992065412913,-0.5724344954649244,3,0.9761221324800947
Buffalo|2021,2021,-1.0000472323728922,1.1092551438945188,0.018424982963993773,5,2.109302376267411
Buffalo|2022,2022,-0.9307113056275561,1.2512914458390267,-0.19808253830165157,7,2.182002751466583
Buffalo|2023,2023,-0.9379328042068038,0.02277584368599322,-0.44240939634630855,5,0.960708647892797
Buffalo|2024,2024,-0.9910442786893662,1.8522348255690324,-0.14124837377662713,17,2.8432791042583987
California|2016,2016,0.8443424451540755,1.2533265264191171,1.0488344857865963,2,0.4089840812650416
California|2017,2017,-1.0232626610744295,-0.06644809781256218,-0.5841765258789151,5,0.9568145632618673
California|2018,2018,-1.0305420147219702,-0.6154781411998804,-0.8208482869529977,3,0.41506387352208973
California|2019,2019,-0.9914053049559016,0.9768615901883553,0.16796738876455425,5,1.9682668951442568
California|2021,2021,-1.0068734536553108,1.880618148807844,0.2064873792946319,4,2.8874916024631547
California|2022,2022,-0.9376603589761758,2.416161258668145,0.10974265604787563,5,3.3538216176443205
California|2023,2023,-0.9090393110370957,2.615966855667302,0.020970000362886293,4,3.5250061667043977
California|2024,2024,-0.9168072263588595,2.334775665717325,0.3458975455536644,11,3.2515828920761845
Central Michigan|2016,2016,-1.0518564770747538,0.8443424451540755,-0.32152776053003673,7,1.8961989222288294
Central Michigan|2017,2017,-1.0887979051334613,2.4304447008365573,0.04332343598631655,8,3.5192426059700184
Central Michigan|2018,2018,-0.621963514223663,0.6102573602950405,0.15628124863025503,3,1.2322208745187035
Central Michigan|2019,2019,0.5641604670129465,1.6816281236109762,0.9387661018952406,3,1.1174676565980297
Central Michigan|2020,2020,-0.9103229259388034,0.9668350211383017,-0.41052962252952413,4,1.8771579470771051
Central Michigan|2021,2021,-0.720172159793721,1.8396608211133312,0.5392656668125487,4,2.559832980907052
Central Michigan|2022,2022,-0.7152906518203457,1.5639988465269128,0.42435409735328355,2,2.2792894983472585
Central Michigan|2023,2023,-0.9307094309143769,-0.30227595447322386,-0.6164926926938004,2,0.628433476441153
Central Michigan|2024,2024,-0.9910442786893662,1.547862911013956,-0.01568362191625005,13,2.538907189703322
Charlotte|2016,2016,-0.165724301000497,0.7266046035777757,0.14824327653630265,3,0.8923289045782727
Charlotte|2017,2017,-0.12542981746569096,0.8051706481725633,0.2219069760471786,3,0.9306004656382543
Charlotte|2018,2018,-1.0305420147219702,0.3767839314388651,-0.5169004712383841,5,1.4073259461608352
Charlotte|2019,2019,-0.9787068088581968,2.291155936300811,-0.08557924998628652,6,3.2698627451590077
Charlotte|2020,2020,-0.8821655567326468,1.5581397744675898,0.2347434217782307,5,2.4403053312002365
Charlotte|2021,2021,-1.0068734536553108,1.2321271269780576,-0.29580873673668523,6,2.2390005806333684
Charlotte|2022,2022,-0.9307113056275561,1.2582404991876464,-0.2587913010725598,13,2.1889518048152024
Charlotte|2023,2023,-0.9379328042068038,0.39839125489219945,-0.2685668791085643,6,1.3363240590990033
Charlotte|2024,2024,-0.9836205734563155,1.5107443848487028,-0.18384006301565883,15,2.4943649583050185
Cincinnati|2016,2016,0.18129249522438673,2.046507774933137,1.1066706184907433,3,1.86521527970875
