stage,n_teams,roster_size,target_mean_dist,target_mean_low,target_mean_high,assignment_kernel,assignment_temperature,preferential_alpha,ability_draw,n_selected,score_mode,loo_gap_weight,winner_selection,n_bins,bin_mode,loo_pool_l_mode,n_runs,seed,peak_bin,peak_y,first_bin_y,final_y,tail_drop_frac,left_lift_frac,tail_slope_last3,interior_peak,moderate_downturn,n_individuals,viability_theta,curve_bin_l_col,coverage_peak,median_pool_sd,curve_x,curve_y,curve_n
stage1,100,15,uniform,-0.5,0.5,gaussian,0.45,0.0,normal_clipped,120,loo_gap_plus_ability,1.0,C,12,equal_width,crowding,40,538001,7,0.18108669746909253,0.020241540699608433,0.10287023471669372,0.43192826334330064,0.8882218242283467,-0.04031650748250558,True,True,1500,0.7546158731868137,pool_c_loo,88.0,0.6755652558293799,"[0.01962537, 0.1375, 0.20892857, 0.28035714, 0.34782609, 0.41451461, 0.50714286, 0.57857143, 0.6552795, 0.69107143, 0.7701129, 0.86780797]","[0.02024154, 0.06905136, 0.09163832, 0.12924408, 0.16463467, 0.14060988, 0.16467292, 0.1810867, 0.16613818, 0.14318674, 0.14558244, 0.10287023]","[27195.0, 5604.0, 4293.0, 3644.0, 2037.0, 5145.0, 2991.0, 2986.0, 1455.0, 2179.0, 1968.0, 503.0]"
stage1,100,15,empirical_530,-0.5,0.5,gaussian,0.45,0.0,normal_clipped,120,loo_gap_plus_ability,1.0,C,12,quantile,quality,40,538001,0,0.09660000000000005,0.09660000000000005,0.06420000000000002,0.33540372670807467,0.0,-0.0020000000000000157,False,False,1500,0.7546158731868137,poolq_loo,67.0,0.4706876145122655,"[-1.51473915, -0.99426414, -0.6935095, -0.459861, -0.26264186, -0.08746065, 0.08634026, 0.27078199, 0.46000844, 0.68407421, 0.99555829, 1.59643688]","[0.0966, 0.0864, 0.091, 0.0876, 0.087, 0.0832, 0.074, 0.0874, 0.072, 0.0662, 0.0644, 0.0642]","[5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0]"
stage1,100,15,empirical_530,-0.5,0.5,gaussian,0.45,0.0,normal_clipped,120,loo_gap_plus_ability,1.0,C,12,quantile,crowding,40,538001,11,0.3282,0.015000000000000008,0.3282,0.0,0.9542961608775137,0.21559999999999993,False,False,1500,0.7546158731868137,pool_c_loo,67.0,0.4706876145122655,"[0.0, 0.0, 0.0, 0.00227143, 0.01901429, 0.05277143, 0.10372857, 0.17725714, 0.28505714, 0.44367143, 0.69208571, 0.94194286]","[0.015, 0.018, 0.0142, 0.0172, 0.0196, 0.041, 0.0668, 0.0846, 0.1054, 0.1126, 0.1374, 0.3282]","[5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0]"
stage1,100,15,empirical_530,-0.5,0.5,gaussian,0.45,0.0,normal_clipped,120,loo_gap_plus_ability,1.0,C,12,equal_width,quality,40,538001,2,0.09565269358592071,0.08069509393568572,0.08794498280926703,0.08058017487746096,0.1563740558628307,0.028137771704082402,True,True,1500,0.7546158731868137,poolq_loo,67.0,0.4706876145122655,"[-1.91304247, -1.49763025, -1.13649391, -0.77755517, -0.42129076, -0.06757419, 0.28678777, 0.63367526, 0.99959874, 1.35281523, 1.69494843, 2.14847455]","[0.08069509, 0.08620037, 0.09565269, 0.08385121, 0.08500852, 0.08517557, 0.07704643, 0.06369834, 0.06519604, 0.05980721, 0.06629133, 0.08794498]","[1460.0, 2171.0, 4334.0, 6599.0, 8405.0, 9930.0, 10025.0, 6835.0, 4983.0, 2739.0, 1349.0, 1170.0]"
stage1,100,15,empirical_530,-0.5,0.5,gaussian,0.45,0.0,normal_clipped,120,loo_gap_plus_ability,1.0,C,12,equal_width,crowding,40,538001,11,0.3747234722333143,0.024148499417202266,0.3747234722333143,0.0,0.9355564804273412,0.2336845377201151,False,False,1500,0.7546158731868137,pool_c_loo,67.0,0.4706876145122655,"[0.01678278, 0.14285714, 0.21428571, 0.28571429, 0.35714286, 0.46299023, 0.57142857, 0.64285714, 0.71428571, 0.78571429, 0.85714286, 0.9751161]","[0.0241485, 0.07576611, 0.11539464, 0.10182036, 0.11222578, 0.11806828, 0.09612124, 0.11661808, 0.12353524, 0.14103893, 0.18581251, 0.37472347]","[32657.0, 4981.0, 3488.0, 2874.0, 2218.0, 3560.0, 1345.0, 1062.0, 1287.0, 1344.0, 1302.0, 3882.0]"
stage1,100,15,uniform,-0.5,0.5,gaussian,0.45,0.0,empirical_530,120,ability,0.0,C,12,quantile,quality,40,538001,11,0.28759999999999997,0.0002,0.28759999999999997,0.0,0.9993045897079278,0.11979999999999988,False,False,1500,0.7546158731868137,poolq_loo,92.0,0.6751206304794322,"[-1.11436836, -0.79590342, -0.59834352, -0.44165235, -0.28668951, -0.13302258, 0.01958553, 0.16554803, 0.33771565, 0.52171904, 0.73418442, 1.04865377]","[0.0002, 0.0022, 0.005, 0.0066, 0.0102, 0.025, 0.041, 0.0608, 0.1022, 0.1678, 0.2514, 0.2876]","[5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0]"
stage1,100,15,uniform,-0.5,0.5,gaussian,0.45,0.0,empirical_530,120,ability,0.0,C,12,quantile,crowding,40,538001,11,0.28600000000000003,0.007200000000000005,0.28600000000000003,0.0,0.9748251748251748,0.12779999999999997,False,False,1500,0.7546158731868137,pool_c_loo,92.0,0.6751206304794322,"[0.0, 0.0, 0.0, 0.00142857, 0.02718571, 0.06742857, 0.10484286, 0.15952857, 0.2388, 0.33455714, 0.45385714, 0.61577143]","[0.0072, 0.007, 0.007, 0.006, 0.0148, 0.026, 0.04, 0.0622, 0.1082, 0.1582, 0.2374, 0.286]","[5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0]"
stage1,100,15,uniform,-0.5,0.5,gaussian,0.45,0.0,empirical_530,120,ability,0.0,C,12,equal_width,quality,40,538001,10,0.3595136032593139,0.00031645569620253165,0.35858201528990585,0.0025912453964533834,0.9991197671149754,0.11738748332624233,True,False,1500,0.7546158731868137,poolq_loo,92.0,0.6751206304794322,"[-1.33611179, -1.08781636, -0.84730357, -0.60710197, -0.37097079, -0.12307919, 0.11332362, 0.35809866, 0.60277003, 0.83608997, 1.07786774, 1.33383982]","[0.00031646, 0.0, 0.00252473, 0.00445383, 0.00798687, 0.02829956, 0.05153174, 0.11992574, 0.20322789, 0.24119453, 0.3595136, 0.35858202]","[1552.0, 2822.0, 5025.0, 6693.0, 7532.0, 7913.0, 8144.0, 6414.0, 5836.0, 4528.0, 2317.0, 1224.0]"
stage1,100,15,uniform,-0.5,0.5,gaussian,0.45,0.0,empirical_530,120,ability,0.0,C,12,equal_width,crowding,40,538001,10,0.39942823728337024,0.009062810242090782,0.05333333333333333,0.8664758062773199,0.9773105419293097,-0.18999027650157968,True,True,1500,0.7546158731868137,pool_c_loo,92.0,0.6751206304794322,"[0.00741171, 0.09821429, 0.16964286, 0.24107143, 0.29591837, 0.3735893, 0.46320346, 0.51607143, 0.56887755, 0.63736264, 0.71188333, 0.80071429]","[0.00906281, 0.03686007, 0.0826354, 0.09378254, 0.15486907, 0.20196957, 0.24550923, 0.24877493, 0.28785458, 0.24332361, 0.39942824, 0.05333333]","[26682.0, 8378.0, 5413.0, 4263.0, 2447.0, 3907.0, 2268.0, 2541.0, 1451.0, 1343.0, 1021.0, 286.0]"
stage1,100,15,empirical_530,-0.5,0.5,gaussian,0.45,0.0,empirical_530,120,ability,0.0,C,12,quantile,quality,40,538001,11,0.5506000000000001,0.0036000000000000003,0.5506000000000001,0.0,0.9934616781692698,0.4546,False,False,1500,0.7546158731868137,poolq_loo,81.0,0.47269750704065794,"[-1.50042967, -0.86422445, -0.60842943, -0.4216722, -0.25647499, -0.10875341, 0.03211685, 0.16749114, 0.318665, 0.51363534, 0.7817995, 1.40370302]","[0.0036, 0.003, 0.0036, 0.0022, 0.0032, 0.0098, 0.011, 0.0212, 0.035, 0.096, 0.2208, 0.5506]","[5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0]"
stage1,100,15,empirical_530,-0.5,0.5,gaussian,0.45,0.0,empirical_530,120,ability,0.0,C,12,quantile,crowding,40,538001,11,0.5382000000000002,0.0032000000000000006,0.5382000000000002,0.0,0.9940542549238202,0.4444000000000002,False,False,1500,0.7546158731868137,pool_c_loo,81.0,0.47269750704065794,"[0.0, 0.0, 0.0, 0.0, 0.00188571, 0.01051429, 0.05954286, 0.09942857, 0.16954286, 0.30328571, 0.53052857, 0.82867143]","[0.0032, 0.0022, 0.003, 0.0028, 0.0036, 0.0062, 0.0158, 0.0182, 0.0394, 0.0938, 0.2336, 0.5382]","[5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0]"
stage1,100,15,empirical_530,-0.5,0.5,gaussian,0.45,0.0,empirical_530,120,ability,0.0,C,12,equal_width,quality,40,538001,11,0.8511082200708417,0.00888546018504979,0.8511082200708417,0.0,0.9895601288114569,0.3866004461201306,False,False,1500,0.7546158731868137,poolq_loo,81.0,0.47269750704065794,"[-2.2901544, -1.79009219, -1.37660381, -1.01303402, -0.622527, -0.24409903, 0.14479976, 0.53376281, 0.92889188, 1.27342469, 1.63845539, 2.21181602]","[0.00888546, 0.01228164, 0.00339475, 0.00119745, 0.0031236, 0.00781501, 0.0363789, 0.13395381, 0.31259905, 0.46450777, 0.72818513, 0.85110822]","[1048.0, 1154.0, 2153.0, 4961.0, 8900.0, 11521.0, 11995.0, 8722.0, 5238.0, 2298.0, 1051.0, 959.0]"
stage1,100,15,empirical_530,-0.5,0.5,gaussian,0.45,0.0,empirical_530,120,ability,0.0,C,12,equal_width,crowding,40,538001,11,0.7009837469780021,0.005568840736037408,0.7009837469780021,0.0,0.9920556778098707,0.359262255749932,False,False,1500,0.7546158731868137,pool_c_loo,81.0,0.47269750704065794,"[0.01458477, 0.14107143, 0.2125, 0.28392857, 0.35535714, 0.46017459, 0.56593407, 0.6375, 0.70879121, 0.78007519, 0.85119048, 0.95556314]","[0.00556884, 0.02749688, 0.06336334, 0.07632382, 0.12465361, 0.18064809, 0.24570148, 0.27558409, 0.3181781, 0.34172149, 0.56173203, 0.70098375]","[37977.0, 5026.0, 2880.0, 2132.0, 1596.0, 2978.0, 1468.0, 1270.0, 1005.0, 809.0, 931.0, 1928.0]"
stage1,100,15,uniform,-0.5,0.5,gaussian,0.45,0.0,empirical_530,120,loo_gap_plus_ability,0.5,C,12,quantile,quality,40,538001,10,0.19220000000000012,0.018800000000000008,0.17680000000000012,0.08012486992715914,0.9021852237252862,0.026600000000000068,True,True,1500,0.7546158731868137,poolq_loo,92.0,0.6751206304794322,"[-1.11436836, -0.79590342, -0.59834352, -0.44165235, -0.28668951, -0.13302258, 0.01958553, 0.16554803, 0.33771565, 0.52171904, 0.73418442, 1.04865377]","[0.0188, 0.0204, 0.024, 0.0276, 0.0404, 0.0532, 0.0666, 0.0822, 0.1076, 0.1502, 0.1922, 0.1768]","[5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0]"
stage1,100,15,uniform,-0.5,0.5,gaussian,0.45,0.0,empirical_530,120,loo_gap_plus_ability,0.5,C,12,quantile,crowding,40,538001,11,0.23080000000000006,0.011600000000000006,0.23080000000000006,0.0,0.949740034662045,0.07059999999999997,False,False,1500,0.7546158731868137,pool_c_loo,92.0,0.6751206304794322,"[0.0, 0.0, 0.0, 0.00142857, 0.02718571, 0.06742857, 0.10484286, 0.15952857, 0.2388, 0.33455714, 0.45385714, 0.61577143]","[0.0116, 0.011, 0.0106, 0.0106, 0.0216, 0.0394, 0.0502, 0.0756, 0.1192, 0.1602, 0.2192, 0.2308]","[5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0]"
stage1,100,15,uniform,-0.5,0.5,gaussian,0.45,0.0,empirical_530,120,loo_gap_plus_ability,0.5,C,12,equal_width,quality,40,538001,10,0.25840244941521706,0.028242385854619904,0.19175122096540115,0.2579357455807882,0.8907038771554433,0.017621691748320067,True,True,1500,0.7546158731868137,poolq_loo,92.0,0.6751206304794322,"[-1.33611179, -1.08781636, -0.84730357, -0.60710197, -0.37097079, -0.12307919, 0.11332362, 0.35809866, 0.60277003, 0.83608997, 1.07786774, 1.33383982]","[0.02824239, 0.01665836, 0.02019962, 0.02355509, 0.03196707, 0.05806777, 0.07475549, 0.11893809, 0.16555747, 0.17412953, 0.25840245, 0.19175122]","[1552.0, 2822.0, 5025.0, 6693.0, 7532.0, 7913.0, 8144.0, 6414.0, 5836.0, 4528.0, 2317.0, 1224.0]"
stage1,100,15,uniform,-0.5,0.5,gaussian,0.45,0.0,empirical_530,120,loo_gap_plus_ability,0.5,C,12,equal_width,crowding,40,538001,10,0.29282645820178227,0.014420746647690424,0.034999999999999996,0.8804752814519171,0.9507532661623311,-0.16649342862823796,True,True,1500,0.7546158731868137,pool_c_loo,92.0,0.6751206304794322,"[0.00741171, 0.09821429, 0.16964286, 0.24107143, 0.29591837, 0.3735893, 0.46320346, 0.51607143, 0.56887755, 0.63736264, 0.71188333, 0.80071429]","[0.01442075, 0.04819868, 0.0992964, 0.10494105, 0.16293775, 0.19825413, 0.22655556, 0.21764436, 0.24563859, 0.20149343, 0.29282646, 0.035]","[26682.0, 8378.0, 5413.0, 4263.0, 2447.0, 3907.0, 2268.0, 2541.0, 1451.0, 1343.0, 1021.0, 286.0]"
stage1,100,15,empirical_530,-0.5,0.5,gaussian,0.45,0.0,empirical_530,120,loo_gap_plus_ability,0.5,C,12,quantile,quality,40,538001,11,0.3612000000000001,0.0264,0.3612000000000001,0.0,0.9269102990033223,0.24120000000000003,False,False,1500,0.7546158731868137,poolq_loo,81.0,0.47269750704065794,"[-1.50042967, -0.86422445, -0.60842943, -0.4216722, -0.25647499, -0.10875341, 0.03211685, 0.16749114, 0.318665, 0.51363534, 0.7817995, 1.40370302]","[0.0264, 0.013, 0.0144, 0.0142, 0.0208, 0.0364, 0.0426, 0.055, 0.07, 0.12, 0.186, 0.3612]","[5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0]"
stage1,100,15,empirical_530,-0.5,0.5,gaussian,0.45,0.0,empirical_530,120,loo_gap_plus_ability,0.5,C,12,quantile,crowding,40,538001,11,0.4347999999999998,0.007600000000000001,0.4347999999999998,0.0,0.9825206991720331,0.31879999999999975,False,False,1500,0.7546158731868137,pool_c_loo,81.0,0.47269750704065794,"[0.0, 0.0, 0.0, 0.0, 0.00188571, 0.01051429, 0.05954286, 0.09942857, 0.16954286, 0.30328571, 0.53052857, 0.82867143]","[0.0076, 0.0092, 0.0066, 0.0078, 0.01, 0.0144, 0.0342, 0.039, 0.065, 0.116, 0.2154, 0.4348]","[5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0]"
stage1,100,15,empirical_530,-0.5,0.5,gaussian,0.45,0.0,empirical_530,120,loo_gap_plus_ability,0.5,C,12,equal_width,quality,40,538001,11,0.6000955915705241,0.039517846737334376,0.6000955915705241,0.0,0.9341474136913566,0.27949643938045776,False,False,1500,0.7546158731868137,poolq_loo,81.0,0.47269750704065794,"[-2.2901544, -1.79009219, -1.37660381, -1.01303402, -0.622527, -0.24409903, 0.14479976, 0.53376281, 0.92889188, 1.27342469, 1.63845539, 2.21181602]","[0.03951785, 0.03476541, 0.01981711, 0.02378626, 0.01537503, 0.02816178, 0.06182661, 0.12951409, 0.22548291, 0.32059915, 0.46484614, 0.60009559]","[1048.0, 1154.0, 2153.0, 4961.0, 8900.0, 11521.0, 11995.0, 8722.0, 5238.0, 2298.0, 1051.0, 959.0]"
stage1,100,15,empirical_530,-0.5,0.5,gaussian,0.45,0.0,empirical_530,120,loo_gap_plus_ability,0.5,C,12,equal_width,crowding,40,538001,11,0.5746966537012131,0.014045216285560751,0.5746966537012131,0.0,0.9755606436976699,0.29807565043547307,False,False,1500,0.7546158731868137,pool_c_loo,81.0,0.47269750704065794,"[0.01458477, 0.14107143, 0.2125, 0.28392857, 0.35535714, 0.46017459, 0.56593407, 0.6375, 0.70879121, 0.78007519, 0.85119048, 0.95556314]","[0.01404522, 0.05238772, 0.09707956, 0.11132844, 0.14371043, 0.18489065, 0.21531213, 0.24533502, 0.2652011, 0.276621, 0.43156701, 0.57469665]","[37977.0, 5026.0, 2880.0, 2132.0, 1596.0, 2978.0, 1468.0, 1270.0, 1005.0, 809.0, 931.0, 1928.0]"
stage1,100,15,uniform,-0.5,0.5,gaussian,0.45,0.0,empirical_530,120,loo_gap_plus_ability,1.0,C,12,quantile,quality,40,538001,0,0.15120000000000006,0.15120000000000006,0.08080000000000005,0.46560846560846547,0.0,-0.010599999999999998,False,False,1500,0.7546158731868137,poolq_loo,92.0,0.6751206304794322,"[-1.11436836, -0.79590342, -0.59834352, -0.44165235, -0.28668951, -0.13302258, 0.01958553, 0.16554803, 0.33771565, 0.52171904, 0.73418442, 1.04865377]","[0.1512, 0.0772, 0.0732, 0.0582, 0.0604, 0.061, 0.064, 0.0638, 0.0734, 0.0914, 0.1054, 0.0808]","[5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0]"
stage1,100,15,uniform,-0.5,0.5,gaussian,0.45,0.0,empirical_530,120,loo_gap_plus_ability,1.0,C,12,quantile,crowding,40,538001,10,0.1924000000000001,0.01940000000000001,0.1796000000000001,0.06652806652806652,0.8991683991683992,0.029600000000000015,True,True,1500,0.7546158731868137,pool_c_loo,92.0,0.6751206304794322,"[0.0, 0.0, 0.0, 0.00142857, 0.02718571, 0.06742857, 0.10484286, 0.15952857, 0.2388, 0.33455714, 0.45385714, 0.61577143]","[0.0194, 0.0194, 0.0182, 0.0192, 0.0302, 0.0564, 0.0624, 0.0892, 0.1236, 0.15, 0.1924, 0.1796]","[5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0]"
stage1,100,15,uniform,-0.5,0.5,gaussian,0.45,0.0,empirical_530,120,loo_gap_plus_ability,1.0,C,12,equal_width,quality,40,538001,0,0.2150605189135653,0.2150605189135653,0.06502288054909729,0.6976531030540732,0.0,-0.022372007284621562,False,False,1500,0.7546158731868137,poolq_loo,92.0,0.6751206304794322,"[-1.33611179, -1.08781636, -0.84730357, -0.60710197, -0.37097079, -0.12307919, 0.11332362, 0.35809866, 0.60277003, 0.83608997, 1.07786774, 1.33383982]","[0.21506052, 0.13647588, 0.09176738, 0.06907874, 0.05949287, 0.06537258, 0.06231677, 0.08210894, 0.1000335, 0.08739489, 0.16610826, 0.06502288]","[1552.0, 2822.0, 5025.0, 6693.0, 7532.0, 7913.0, 8144.0, 6414.0, 5836.0, 4528.0, 2317.0, 1224.0]"
stage1,100,15,uniform,-0.5,0.5,gaussian,0.45,0.0,empirical_530,120,loo_gap_plus_ability,1.0,C,12,equal_width,crowding,40,538001,10,0.2261674974999251,0.023022909959001546,0.026666666666666665,0.8820932850146803,0.8982041618999247,-0.12230825011418575,True,True,1500,0.7546158731868137,pool_c_loo,92.0,0.6751206304794322,"[0.00741171, 0.09821429, 0.16964286, 0.24107143, 0.29591837, 0.3735893, 0.46320346, 0.51607143, 0.56887755, 0.63736264, 0.71188333, 0.80071429]","[0.02302291, 0.06408786, 0.11164092, 0.10930599, 0.16075073, 0.1788257, 0.20167347, 0.17966424, 0.20501357, 0.14897492, 0.2261675, 0.02666667]","[26682.0, 8378.0, 5413.0, 4263.0, 2447.0, 3907.0, 2268.0, 2541.0, 1451.0, 1343.0, 1021.0, 286.0]"
stage1,100,15,empirical_530,-0.5,0.5,gaussian,0.45,0.0,empirical_530,120,loo_gap_plus_ability,1.0,C,12,quantile,quality,40,538001,0,0.15860000000000007,0.15860000000000007,0.10860000000000006,0.3152585119798234,0.0,0.029200000000000004,False,False,1500,0.7546158731868137,poolq_loo,81.0,0.47269750704065794,"[-1.50042967, -0.86422445, -0.60842943, -0.4216722, -0.25647499, -0.10875341, 0.03211685, 0.16749114, 0.318665, 0.51363534, 0.7817995, 1.40370302]","[0.1586, 0.0834, 0.0748, 0.0522, 0.0652, 0.0658, 0.0652, 0.0638, 0.0596, 0.0794, 0.0834, 0.1086]","[5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0]"
stage1,100,15,empirical_530,-0.5,0.5,gaussian,0.45,0.0,empirical_530,120,loo_gap_plus_ability,1.0,C,12,quantile,crowding,40,538001,11,0.3156000000000001,0.01740000000000001,0.3156000000000001,0.0,0.9448669201520912,0.18800000000000003,False,False,1500,0.7546158731868137,pool_c_loo,81.0,0.47269750704065794,"[0.0, 0.0, 0.0, 0.0, 0.00188571, 0.01051429, 0.05954286, 0.09942857, 0.16954286, 0.30328571, 0.53052857, 0.82867143]","[0.0174, 0.0178, 0.0166, 0.0178, 0.0204, 0.0288, 0.0616, 0.0656, 0.09, 0.1276, 0.1808, 0.3156]","[5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0]"
stage1,100,15,empirical_530,-0.5,0.5,gaussian,0.45,0.0,empirical_530,120,loo_gap_plus_ability,1.0,C,12,equal_width,quality,40,538001,0,0.2561900030015236,0.2561900030015236,0.1644669756759161,0.35802734787064283,0.0,0.03721438167353272,False,False,1500,0.7546158731868137,poolq_loo,81.0,0.47269750704065794,"[-2.2901544, -1.79009219, -1.37660381, -1.01303402, -0.622527, -0.24409903, 0.14479976, 0.53376281, 0.92889188, 1.27342469, 1.63845539, 2.21181602]","[0.25619, 0.17600482, 0.14585119, 0.11244783, 0.07355447, 0.06448692, 0.06466159, 0.07489522, 0.08086238, 0.12725259, 0.15487313, 0.16446698]","[1048.0, 1154.0, 2153.0, 4961.0, 8900.0, 11521.0, 11995.0, 8722.0, 5238.0, 2298.0, 1051.0, 959.0]"
stage1,100,15,empirical_530,-0.5,0.5,gaussian,0.45,0.0,empirical_530,120,loo_gap_plus_ability,1.0,C,12,equal_width,crowding,40,538001,11,0.41605808131105465,0.028135404273263435,0.41605808131105465,0.0,0.9323762581786538,0.22863853813493254,False,False,1500,0.7546158731868137,pool_c_loo,81.0,0.47269750704065794,"[0.01458477, 0.14107143, 0.2125, 0.28392857, 0.35535714, 0.46017459, 0.56593407, 0.6375, 0.70879121, 0.78007519, 0.85119048, 0.95556314]","[0.0281354, 0.07804153, 0.12835022, 0.12984288, 0.14851148, 0.16535146, 0.18842793, 0.18271373, 0.19821664, 0.18741954, 0.30843328, 0.41605808]","[37977.0, 5026.0, 2880.0, 2132.0, 1596.0, 2978.0, 1468.0, 1270.0, 1005.0, 809.0, 931.0, 1928.0]"
stage1,50,15,uniform,-0.5,0.5,gaussian,0.65,0.0,normal_clipped,120,ability,0.0,C,12,quantile,quality,40,538001,10,0.3246031746031746,0.030555555555555548,0.3189516129032257,0.01741067907563721,0.9058679706601467,0.04475806451612907,True,False,750,0.7546158731868137,poolq_loo,48.0,0.8257308879461314,"[-0.9087306, -0.66124851, -0.49684902, -0.34581025, -0.20295432, -0.06546513, 0.07781567, 0.21916051, 0.36363181, 0.50428858, 0.66786167, 0.91888639]","[0.03055556, 0.04153226, 0.05396825, 0.06895161, 0.08730159, 0.12298387, 0.16388889, 0.18830645, 0.24563492, 0.27419355, 0.32460317, 0.31895161]","[2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0]"
stage1,50,15,uniform,-0.5,0.5,gaussian,0.65,0.0,normal_clipped,120,ability,0.0,C,12,quantile,crowding,40,538001,10,0.3091269841269842,0.05436507936507937,0.30645161290322587,0.008654602675059029,0.8241335044929397,0.041935483870967794,True,False,750,0.7546158731868137,pool_c_loo,48.0,0.8257308879461314,"[0.00087868, 0.02396313, 0.06267007, 0.08787442, 0.12619048, 0.16356567, 0.21578798, 0.26638825, 0.32820295, 0.39179147, 0.46935941, 0.59472926]","[0.05436508, 0.05201613, 0.05952381, 0.06612903, 0.09642857, 0.12459677, 0.14960317, 0.19153226, 0.24642857, 0.26451613, 0.30912698, 0.30645161]","[2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0]"
stage1,50,15,uniform,-0.5,0.5,gaussian,0.65,0.0,normal_clipped,120,ability,0.0,C,12,equal_width,quality,40,538001,10,0.36824494492132853,0.026680104302678982,0.36375683094345634,0.012187849527251552,0.9275479414703741,0.04085598015962555,True,False,750,0.7546158731868137,poolq_loo,48.0,0.8257308879461314,"[-1.04086666, -0.85271402, -0.66370778, -0.4742509, -0.28076526, -0.08947426, 0.10482636, 0.29551951, 0.4915189, 0.679011, 0.87343438, 1.05718772]","[0.0266801, 0.03403214, 0.04079659, 0.05685268, 0.08210269, 0.12360017, 0.16705749, 0.21123188, 0.27819113, 0.32290085, 0.36824494, 0.36375683]","[1018.0, 1671.0, 2516.0, 2992.0, 3428.0, 3451.0, 3472.0, 3353.0, 2954.0, 2508.0, 1722.0, 915.0]"
stage1,50,15,uniform,-0.5,0.5,gaussian,0.65,0.0,normal_clipped,120,ability,0.0,C,12,equal_width,crowding,40,538001,10,0.4898379087433595,0.05614022607500109,0.018333333333333333,0.9625726531040318,0.8853901973021557,-0.33328225764981956,True,True,750,0.7546158731868137,pool_c_loo,48.0,0.8257308879461314,"[0.00296451, 0.07678571, 0.14821429, 0.22040816, 0.2764977, 0.33889363, 0.41428571, 0.44821429, 0.51428571, 0.58035714, 0.64054622, 0.7127381]","[0.05614023, 0.06910004, 0.1308904, 0.16152811, 0.23088417, 0.23210307, 0.34625242, 0.24566214, 0.3157505, 0.35161559, 0.48983791, 0.01833333]","[4907.0, 5535.0, 4225.0, 3110.0, 2498.0, 2938.0, 1082.0, 2125.0, 1164.0, 956.0, 1088.0, 372.0]"
stage1,50,15,empirical_530,-0.5,0.5,gaussian,0.65,0.0,normal_clipped,120,ability,0.0,C,12,quantile,quality,40,538001,11,0.6225806451612902,0.007142857142857143,0.6225806451612902,0.0,0.9885270170244264,0.3423387096774193,False,False,750,0.7546158731868137,poolq_loo,43.0,0.6433309805311942,"[-1.31325707, -0.88163626, -0.61443584, -0.41530301, -0.24153315, -0.08569928, 0.07149717, 0.2438811, 0.42856547, 0.63199578, 0.88914152, 1.36189936]","[0.00714286, 0.01290323, 0.01507937, 0.02620968, 0.04444444, 0.05927419, 0.09603175, 0.13870968, 0.2031746, 0.28024194, 0.41706349, 0.62258065]","[2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0, 2520.0, 2480.0]"
