team_id,season,games_n
2368,2019,31
2377,2019,31
2378,2019,34
2379,2019,32
2382,2019,31
2390,2019,32
2393,2019,32
2400,2019,32
2405,2019,35
2413,2019,33
2415,2019,30
2426,2019,31
2427,2019,31
2428,2019,34
2429,2019,29
2430,2019,35
2433,2019,35
2437,2019,32
2439,2019,31
2440,2019,34
2443,2019,33
2447,2019,31
2448,2019,32
2449,2019,35
2450,2019,36
2453,2019,32
2454,2019,33
2458,2019,32
2459,2019,34
2460,2019,34
2463,2019,34
2464,2019,31
2466,2019,31
2473,2019,33
2483,2019,38
2492,2019,34
2501,2019,32
2502,2019,32
2504,2019,35
2506,2019,36
2507,2019,34
2509,2019,36
2514,2019,31
2515,2019,33
2520,2019,31
2523,2019,35
2529,2019,32
2534,2019,33
2535,2019,33
2539,2019,31
2540,2019,32
2541,2019,31
2542,2019,31
2545,2019,33
2546,2019,31
2547,2019,33
2550,2019,34
2561,2019,33
2565,2019,31
2567,2019,32
2569,2019,34
2571,2019,33
2572,2019,33
2579,2019,32
2582,2019,32
2597,2019,33
2598,2019,33
2599,2019,34
2603,2019,33
2608,2019,34
2612,2019,32
2617,2019,30
2619,2019,33
2623,2019,32
2628,2019,37
2630,2019,31
2633,2019,37
2634,2019,30
2635,2019,31
2636,2019,32
2638,2019,29
2640,2019,38
2641,2019,38
2643,2019,30
2649,2019,33
2653,2019,30
2655,2019,31
2670,2019,33
2674,2019,33
2678,2019,32
2681,2019,30
2692,2019,33
2710,2019,31
2711,2019,32
2717,2019,32
2724,2019,37
2729,2019,31
2737,2019,30
2739,2019,38
2747,2019,35
2750,2019,35
2751,2019,32
2752,2019,35
2754,2019,32
2755,2019,33
2803,2019,30
2856,2019,31
2870,2019,33
2885,2019,35
2908,2019,32
2916,2019,31
2934,2019,34
3084,2019,35
112358,2019,32
2,2020,31
5,2020,32
6,2020,31
8,2020,32
9,2020,31
12,2020,32
13,2020,30
16,2020,30
21,2020,32
23,2020,31
24,2020,32
25,2020,32
26,2020,31
27,2020,32
30,2020,31
36,2020,32
38,2020,32
41,2020,31
42,2020,33
43,2020,30
44,2020,30
45,2020,32
46,2020,32
47,2020,33
48,2020,33
50,2020,27
52,2020,31
55,2020,32
56,2020,33
57,2020,31
58,2020,31
59,2020,31
61,2020,32
62,2020,30
66,2020,32
68,2020,32
70,2020,32
71,2020,34
77,2020,31
79,2020,32
82,2020,35
84,2020,32
85,2020,32
87,2020,32
93,2020,32
94,2020,32
96,2020,31
97,2020,31
98,2020,30
99,2020,31
103,2020,32
104,2020,33
107,2020,32
108,2020,29
111,2020,33
113,2020,31
116,2020,32
119,2020,32
120,2020,31
127,2020,31
130,2020,31
135,2020,31
139,2020,31
140,2020,30
142,2020,31
145,2020,32
147,2020,31
149,2020,31
150,2020,31
151,2020,31
152,2020,32
153,2020,33
154,2020,31
155,2020,33
156,2020,31
158,2020,32
159,2020,29
160,2020,30
161,2020,30
163,2020,27
164,2020,31
166,2020,31
167,2020,33
171,2020,30
172,2020,27
179,2020,31
183,2020,32
189,2020,31
193,2020,32
194,2020,31
195,2020,32
197,2020,32
198,2020,31
201,2020,31
202,2020,31
204,2020,31
213,2020,31
218,2020,31
219,2020,27
221,2020,33
222,2020,31
225,2020,27
227,2020,30
228,2020,31
231,2020,32
232,2020,31
233,2020,32
235,2020,31
236,2020,33
238,2020,32
239,2020,30
242,2020,32
245,2020,30
248,2020,31
249,2020,31
250,2020,32
251,2020,31
252,2020,32
253,2020,32
254,2020,31
256,2020,30
257,2020,31
258,2020,30
259,2020,32
261,2020,33
264,2020,32
265,2020,32
269,2020,30
270,2020,31
275,2020,31
276,2020,32
277,2020,31
278,2020,30
279,2020,33
282,2020,30
288,2020,32
290,2020,33
292,2020,30
294,2020,32
295,2020,32
299,2020,32
300,2020,32
301,2020,32
302,2020,32
304,2020,30
305,2020,32
309,2020,33
311,2020,31
314,2020,29
315,2020,32
322,2020,31
324,2020,33
325,2020,32
326,2020,32
328,2020,34
331,2020,31
333,2020,31
338,2020,29
339,2020,32
344,2020,31
349,2020,30
350,2020,32
356,2020,31
357,2020,32
399,2020,32
526,2020,32
2000,2020,31
2005,2020,32
2006,2020,31
2010,2020,30
2011,2020,32
2016,2020,30
2026,2020,33
2029,2020,30
2031,2020,31
2032,2020,32
2046,2020,33
2050,2020,31
2057,2020,33
2065,2020,30
2066,2020,29
2083,2020,34
2084,2020,32
2086,2020,31
2097,2020,31
2099,2020,32
2110,2020,31
2115,2020,31
2116,2020,30
2117,2020,32
2127,2020,32
2130,2020,29
2132,2020,30
2142,2020,34
2154,2020,31
2166,2020,30
2168,2020,31
2169,2020,32
2172,2020,31
2174,2020,31
2181,2020,34
2182,2020,33
2184,2020,30
2193,2020,34
2197,2020,32
2198,2020,33
2199,2020,32
2210,2020,34
2217,2020,32
2226,2020,32
2229,2020,32
2230,2020,31
2239,2020,31
2241,2020,32
2244,2020,32
2247,2020,32
2250,2020,33
2253,2020,30
2261,2020,34
2272,2020,32
2275,2020,34
2277,2020,29
2287,2020,31
2294,2020,31
2296,2020,32
2305,2020,31
2306,2020,32
2309,2020,32
2320,2020,32
2325,2020,30
2329,2020,32
2335,2020,34
2344,2020,32
2348,2020,30
2349,2020,32
2350,2020,32
2351,2020,32
2352,2020,32
2363,2020,31
2368,2020,30
2377,2020,32
2378,2020,33
2379,2020,32
2382,2020,32
2390,2020,31
2393,2020,31
2400,2020,30
2405,2020,31
2413,2020,32
2415,2020,31
2426,2020,30
2427,2020,31
2428,2020,31
2429,2020,29
2430,2020,32
2433,2020,29
2437,2020,32
2439,2020,32
2440,2020,31
2443,2020,30
2447,2020,31
2448,2020,32
2449,2020,33
2450,2020,31
2453,2020,30
2454,2020,33
2458,2020,31
2459,2020,31
2460,2020,31
2463,2020,32
2464,2020,30
2466,2020,30
2473,2020,33
2483,2020,31
2492,2020,32
2501,2020,32
2502,2020,32
2504,2020,32
2506,2020,32
2507,2020,31
2509,2020,31
2514,2020,30
2515,2020,32
2520,2020,30
2523,2020,34
2529,2020,33
2534,2020,31
2535,2020,33
2539,2020,34
2540,2020,31
2541,2020,33
2545,2020,31
2546,2020,31
2547,2020,29
2550,2020,30
2561,2020,30
2565,2020,31
2567,2020,30
2569,2020,29
2571,2020,32
2572,2020,31
2579,2020,31
2582,2020,32
2597,2020,31
2598,2020,32
2599,2020,32
2603,2020,32
2608,2020,34
2612,2020,30
2617,2020,31
2619,2020,33
2623,2020,33
2628,2020,32
2630,2020,29
2633,2020,31
2634,2020,33
2635,2020,31
2636,2020,32
2638,2020,32
2640,2020,32
2641,2020,31
2643,2020,30
2649,2020,32
2653,2020,31
2655,2020,30
2670,2020,31
2674,2020,35
2678,2020,33
2681,2020,29
2692,2020,32
2710,2020,26
2711,2020,32
2717,2020,31
2724,2020,31
2729,2020,32
2737,2020,34
2739,2020,33
2747,2020,35
2750,2020,32
2751,2020,33
2752,2020,32
2754,2020,33
2755,2020,32
2771,2020,31
2803,2020,32
2856,2020,31
2870,2020,33
2885,2020,30
2908,2020,33
2916,2020,31
2934,2020,31
3084,2020,30
112358,2020,33
2,2021,27
5,2021,29
6,2021,28
8,2021,32
9,2021,25
12,2021,26
13,2021,24
16,2021,20
21,2021,28
23,2021,21
24,2021,27
25,2021,29
26,2021,32
27,2021,22
28,2021,17
30,2021,33
36,2021,28
38,2021,32
41,2021,23
42,2021,24
45,2021,17
46,2021,26
48,2021,15
50,2021,20
52,2021,25
55,2021,27
56,2021,27
57,2021,25
58,2021,22
59,2021,26
61,2021,26
62,2021,21
66,2021,24
68,2021,28
70,2021,22
71,2021,28
77,2021,24
79,2021,26
82,2021,22
84,2021,27
85,2021,18
87,2021,26
91,2021,22
93,2021,26
94,2021,25
96,2021,25
97,2021,20
98,2021,29
99,2021,29
103,2021,20
104,2021,18
107,2021,16
111,2021,19
113,2021,15
116,2021,23
119,2021,18
120,2021,31
127,2021,28
130,2021,28
135,2021,29
139,2021,21
140,2021,24
142,2021,26
145,2021,28
147,2021,23
149,2021,28
150,2021,24
151,2021,19
152,2021,25
153,2021,29
154,2021,22
155,2021,26
156,2021,31
158,2021,27
160,2021,19
161,2021,24
164,2021,28
166,2021,20
167,2021,22
179,2021,21
183,2021,28
189,2021,26
193,2021,23
194,2021,31
195,2021,25
197,2021,30
198,2021,29
201,2021,27
202,2021,23
204,2021,33
213,2021,25
218,2021,16
221,2021,22
222,2021,25
227,2021,25
228,2021,24
231,2021,25
232,2021,19
233,2021,25
235,2021,28
236,2021,26
238,2021,25
239,2021,30
242,2021,28
245,2021,18
248,2021,32
249,2021,28
250,2021,26
251,2021,27
252,2021,27
253,2021,24
254,2021,25
256,2021,20
257,2021,23
258,2021,25
259,2021,22
261,2021,15
264,2021,26
265,2021,27
269,2021,27
270,2021,22
275,2021,31
276,2021,22
277,2021,29
278,2021,24
279,2021,18
282,2021,25
288,2021,27
290,2021,26
292,2021,19
294,2021,24
295,2021,23
299,2021,18
300,2021,27
301,2021,14
302,2021,18
304,2021,24
305,2021,19
309,2021,26
314,2021,18
315,2021,20
322,2021,15
324,2021,26
325,2021,27
326,2021,25
328,2021,29
331,2021,24
333,2021,33
338,2021,24
339,2021,25
344,2021,33
349,2021,22
350,2021,17
356,2021,31
357,2021,24
399,2021,16
526,2021,18
2000,2021,29
2005,2021,25
2006,2021,23
2010,2021,15
2011,2021,18
2016,2021,19
2026,2021,29
2029,2021,25
2031,2021,26
2032,2021,24
2046,2021,27
2050,2021,23
2057,2021,30
2066,2021,18
2083,2021,12
2084,2021,25
2086,2021,25
2097,2021,27
2099,2021,13
2110,2021,24
2115,2021,21
2116,2021,23
2117,2021,23
2127,2021,21
2132,2021,23
2142,2021,16
2154,2021,22
2166,2021,22
2168,2021,24
2169,2021,19
2172,2021,21
2174,2021,22
2181,2021,31
2182,2021,20
2184,2021,18
2193,2021,25
2197,2021,27
2198,2021,29
2199,2021,18
2210,2021,19
2217,2021,27
2226,2021,23
2229,2021,26
2230,2021,14
2239,2021,16
2241,2021,26
2244,2021,22
2247,2021,22
2250,2021,32
2253,2021,24
2261,2021,25
2272,2021,24
2275,2021,23
2277,2021,25
2287,2021,25
2294,2021,31
2296,2021,18
2305,2021,30
2306,2021,29
2309,2021,23
2320,2021,28
2325,2021,25
2329,2021,15
2335,2021,29
2344,2021,29
2348,2021,32
2349,2021,23
2350,2021,31
2351,2021,22
2352,2021,17
2363,2021,20
2368,2021,21
2377,2021,24
2378,2021,20
2382,2021,29
2390,2021,27
2393,2021,23
2400,2021,24
2405,2021,20
2413,2021,31
2415,2021,22
2426,2021,18
2427,2021,20
2428,2021,14
2429,2021,25
2430,2021,30
2433,2021,26
2437,2021,25
2439,2021,27
2440,2021,26
2443,2021,25
2447,2021,25
2448,2021,21
2449,2021,27
2450,2021,25
2453,2021,24
2454,2021,23
2458,2021,22
2459,2021,19
2460,2021,25
2463,2021,22
2464,2021,22
2466,2021,29
2473,2021,30
2483,2021,28
2492,2021,27
2501,2021,21
2502,2021,22
2504,2021,21
2506,2021,22
2507,2021,26
2509,2021,28
2514,2021,22
2515,2021,27
2520,2021,23
2523,2021,19
2529,2021,18
2534,2021,28
2535,2021,19
2539,2021,25
2540,2021,27
2541,2021,20
2545,2021,26
2546,2021,27
2547,2021,23
2550,2021,27
2561,2021,17
2565,2021,26
2567,2021,17
2569,2021,18
2571,2021,23
2572,2021,25
2579,2021,21
2582,2021,19
2597,2021,19
2598,2021,22
2599,2021,27
2603,2021,20
2608,2021,24
2612,2021,25
2617,2021,21
2619,2021,23
2623,2021,24
2627,2021,20
2628,2021,26
2630,2021,24
2633,2021,27
2634,2021,23
2635,2021,27
2636,2021,26
2638,2021,24
2640,2021,26
2641,2021,29
2643,2021,25
2649,2021,30
2653,2021,28
2655,2021,23
2670,2021,26
2674,2021,28
2678,2021,25
2681,2021,20
2692,2021,23
2710,2021,22
2711,2021,21
2717,2021,27
2724,2021,22
2729,2021,17
2737,2021,25
2739,2021,25
2747,2021,24
2750,2021,24
2751,2021,25
2752,2021,21
2754,2021,27
2755,2021,24
2771,2021,18
2803,2021,22
2856,2021,23
2870,2021,23
2885,2021,19
2908,2021,23
2916,2021,22
2934,2021,26
3084,2021,22
3101,2021,21
3246,2021,12
111946,2021,21
112358,2021,18
