dataset,student_id,unit_id,school_id,unit_definition,cohort,own_performance_raw,own_performance_z,peer_mean_loo,peer_sd_loo,relative_performance_raw,relative_performance_z,within_unit_percentile_loo,n_peers_above,share_peers_above,n_top_decile_peers_loo,share_top_decile_peers_loo,unit_n,peer_n,cell_at_least_5,cell_at_least_10,cell_at_least_15,bachelors_or_higher_by_2000,associate_or_higher_by_2000,any_postsecondary_by_2000,high_school_diploma_by_2000,outcome_observed,analytic_sample_min5,analytic_sample_min10,followup_weight_2000,base_reading_std_score,base_history_std_score,degree_code_2000,hs_completion_code_2000,study_entry_code,base_year_ses,race_code,sex_code,base_year_eligible,sex_label,race_label,global_top_decile_cutoff,own_global_top_decile,unit_mean_including_self,unit_sd_including_self,n_peers_equal,unit_top_score_including_self,gap_to_unit_top,peer_mean_z_loo
NELS:88,637529,NELS_F1_80013,80013,tenth-grade high school (F1SCH_ID),1988 eighth-grade cohort,56.26,0.42144415,,,,,,0,,0,,1,0,0,0,0,1,1,1,1,1,0,0,515.6629,61.74,46.76,4,1,1,-0.754,3,1,1,Male,Black,66.70999908447266,0,56.2599983215332,,0,56.26,0.0,
NELS:88,642003,NELS_F1_7385,7385,tenth-grade high school (F1SCH_ID),1988 eighth-grade cohort,63.34,1.1160837,51.07999801635742,,12.260002136230469,1.2028640508651733,1.0,0,0.0,0,0.0,2,1,0,0,0,0,0,1,1,1,0,0,3651.92,65.35,52.88,2,1,1,0.486,4,2,1,Female,White,66.70999908447266,0,57.209999084472656,8.669128,0,63.34,0.0,-0.08678030967712402
NELS:88,642005,NELS_F1_52839,52839,tenth-grade high school (F1SCH_ID),1988 eighth-grade cohort,57.4,0.5332932,52.87999725341797,,4.5200042724609375,0.4434703588485718,1.0,0,0.0,0,0.0,2,1,0,0,0,1,1,1,1,1,0,0,555.6281,66.39,55.24,4,1,1,0.57,4,2,1,Female,White,66.70999908447266,0,55.13999938964844,3.196123,0,57.4,0.0,0.08982282876968384
NELS:88,642010,NELS_F1_52839,52839,tenth-grade high school (F1SCH_ID),1988 eighth-grade cohort,52.88,0.08982281,57.39999771118164,,-4.519996643066406,-0.44347038120031357,0.0,1,1.0,0,0.0,2,1,0,0,0,1,1,1,1,1,0,0,555.6281,66.65,69.81,4,1,1,0.144,4,2,1,Female,White,66.70999908447266,0,55.13999938964844,3.196123,0,57.4,4.520000457763672,0.5332931876182556
NELS:88,644215,NELS_F1_72573,72573,tenth-grade high school (F1SCH_ID),1988 eighth-grade cohort,43.5,-0.83047634,51.00599975585938,10.392431966038329,-7.505999755859378,-0.7364355087280273,0.2,4,0.8,1,0.2,6,5,1,0,0,0,0,1,1,1,1,0,118.3942,46.79,38.87,1,1,1,0.107,4,2,1,Female,White,66.70999908447266,0,49.75499979654948,9.787341,0,66.8,23.300003051757812,-0.09404083490371704
NELS:88,644230,NELS_F1_72573,72573,tenth-grade high school (F1SCH_ID),1988 eighth-grade cohort,48.01,-0.38798732,50.104000091552734,10.900763269645067,-2.0940017700195312,-0.20544867515563964,0.6,2,0.4,1,0.2,6,5,1,0,0,0,0,1,1,1,1,0,118.1425,51.95,46.08,1,1,1,-0.651,4,1,1,Male,White,66.70999908447266,0,49.75499979654948,9.787341,0,66.8,18.79000473022461,-0.182538640499115
NELS:88,644234,NELS_F1_72573,72573,tenth-grade high school (F1SCH_ID),1988 eighth-grade cohort,40.81,-1.0943999,51.54399948120117,9.784490271217841,-10.733998107910153,-1.053143811225891,0.0,5,1.0,1,0.2,6,5,1,0,0,0,0,1,1,1,1,0,118.1425,33.88,32.17,1,1,1,0.13,4,1,1,Male,White,66.70999908447266,0,49.75499979654948,9.787341,0,66.8,25.990001678466797,-0.04125611782073975
NELS:88,644255,NELS_F1_72573,72573,tenth-grade high school (F1SCH_ID),1988 eighth-grade cohort,43.95,-0.78632545,50.91599960327149,10.470470131332284,-6.965998840332034,-0.683454442024231,0.4,3,0.6,1,0.2,6,5,1,0,0,,,,1,0,0,0,118.1425,34.58,38.5,-9,1,1,-0.443,4,1,1,Male,White,66.70999908447266,0,49.75499979654948,9.787341,0,66.8,22.85000228881836,-0.1028710126876831
NELS:88,644268,NELS_F1_72573,72573,tenth-grade high school (F1SCH_ID),1988 eighth-grade cohort,66.8,1.4555546,46.34599914550781,5.7079337867714495,20.45400390625,2.006801629066467,1.0,0,0.0,0,0.0,6,5,1,0,0,1,1,1,1,1,1,0,118.1425,62.71,57.7,5,1,1,0.611,4,1,1,Male,White,66.70999908447266,1,49.75499979654948,9.787341,0,66.8,0.0,-0.5512470245361328
NELS:88,644279,NELS_F1_72573,72573,tenth-grade high school (F1SCH_ID),1988 eighth-grade cohort,55.46,0.34295392,48.613999938964845,10.486946354522114,6.845999145507811,0.6716808080673218,0.8,1,0.2,1,0.2,6,5,1,0,0,1,1,1,1,1,1,0,118.3942,59.34,58.46,4,1,1,0.115,4,2,1,Female,White,66.70999908447266,0,49.75499979654948,9.787341,0,66.8,11.340003967285156,-0.3287268877029419
NELS:88,646120,NELS_F1_39097,39097,tenth-grade high school (F1SCH_ID),1988 eighth-grade cohort,47.1,-0.47727007,48.08999786376953,11.384403041992288,-0.9899993896484389,-0.09713186025619508,0.6,2,0.4,1,0.2,6,5,1,0,0,0,0,1,1,1,1,0,366.1167,49.7,53.17,1,1,1,-0.349,4,2,1,Female,White,66.70999908447266,0,47.92499796549479,10.190531,0,67.89,20.790000915527344,-0.3801382064819336
NELS:88,651810,NELS_F1_30426,30426,tenth-grade high school (F1SCH_ID),1988 eighth-grade cohort,69.92,1.7616664,55.02000427246094,,14.899993896484375,1.4618821144104004,1.0,0,0.0,0,0.0,2,1,0,0,0,0,0,1,1,1,0,0,348.4762,66.37,62.59,1,1,1,-0.037,4,2,1,Female,White,66.70999908447266,1,62.470001220703125,10.53589,0,69.92,0.0,0.2997843027114868
NELS:88,651838,NELS_F1_27936,27936,tenth-grade high school (F1SCH_ID),1988 eighth-grade cohort,72.22,1.9873264,52.51166534423828,8.855036653878512,19.708335876464844,1.9336419502894084,1.0,0,0.0,1,0.08333333333333333,13,12,1,1,0,0,0,1,1,1,1,1,84.6361,56.02,60.83,1,1,1,0.362,4,1,1,Male,White,66.70999908447266,1,54.02769118088942,10.087397,0,72.22,0.0,0.05368443330128988
NELS:88,651885,NELS_F1_93282,93282,tenth-grade high school (F1SCH_ID),1988 eighth-grade cohort,48.96,-0.29478,,,,,,0,,0,,1,0,0,0,0,0,0,0,1,1,0,0,522.1435,38.59,35.21,-3,1,1,0.433,4,1,1,Male,White,66.70999908447266,0,48.959999084472656,,0,48.96,0.0,
NELS:88,651891,NELS_F1_30426,30426,tenth-grade high school (F1SCH_ID),1988 eighth-grade cohort,55.02,0.29978436,69.92000198364258,,-14.900001525878906,-1.461881935596466,0.0,1,1.0,1,1.0,2,1,0,0,0,1,1,1,1,1,0,0,348.4762,70.55,52.93,4,1,1,0.398,4,2,1,Female,White,66.70999908447266,0,62.470001220703125,10.53589,0,69.92,14.89999771118164,1.7616662979125977
NELS:88,664103,NELS_F1_20421,20421,tenth-grade high school (F1SCH_ID),1988 eighth-grade cohort,46.93,-0.49394906,54.7899995283647,9.961934874500383,-7.859999223188922,-0.7711673974990845,0.2727272727272727,8,0.7272727272727273,2,0.18181818181818182,12,11,1,1,0,1,1,1,1,1,1,1,78.9658,61.07,51.03,4,1,1,1.205,4,2,1,Female,White,66.70999908447266,0,54.13499959309896,9.765579,0,69.18,22.25,0.2772183418273926
NELS:88,664105,NELS_F1_20421,20421,tenth-grade high school (F1SCH_ID),1988 eighth-grade cohort,48.86,-0.30459112,54.614544955166906,10.092955650744457,-5.7545443448153435,-0.5645951195196672,0.36363636363636365,7,0.6363636363636364,2,0.18181818181818182,12,11,1,1,0,0,0,1,1,1,1,1,78.7999,38.28,46.98,1,1,1,1.202,4,1,1,Male,White,66.70999908447266,0,54.13499959309896,9.765579,0,69.18,20.31999969482422,0.260004000230269
NELS:88,664115,NELS_F1_20421,20421,tenth-grade high school (F1SCH_ID),1988 eighth-grade cohort,49.99,-0.19372344,54.51181758533824,10.150319382855358,-4.521815906871446,-0.44364855506203393,0.45454545454545453,6,0.5454545454545454,2,0.18181818181818182,12,11,1,1,0,1,1,1,1,1,1,1,78.9658,50.47,43.67,5,1,1,-0.383,4,2,1,Female,White,66.70999908447266,0,54.13499959309896,9.765579,0,69.18,19.189998626708984,0.24992511489174582
NELS:88,664130,NELS_F1_20421,20421,tenth-grade high school (F1SCH_ID),1988 eighth-grade cohort,45.82,-0.60285443,54.8909086747603,9.867158385262671,-9.070908979936078,-0.8899732773954219,0.18181818181818182,9,0.8181818181818182,2,0.18181818181818182,12,11,1,1,0,0,0,1,1,1,1,1,78.7999,,44.1,1,1,1,-0.282,4,1,1,Male,White,66.70999908447266,0,54.13499959309896,9.765579,0,69.18,23.360000610351562,0.2871188467199152
NELS:88,664133,NELS_F1_33828,33828,tenth-grade high school (F1SCH_ID),1988 eighth-grade cohort,55.53,0.34982178,,,,,,0,,0,,1,0,0,0,0,1,1,1,1,1,0,0,394.8292,56.9,44.06,4,1,1,0.165,4,2,1,Female,White,66.70999908447266,0,55.529998779296875,,0,55.53,0.0,
NELS:88,664136,NELS_F1_20421,20421,tenth-grade high school (F1SCH_ID),1988 eighth-grade cohort,66.07,1.3839319,53.04999958385121,9.453248386639899,13.020000110973008,1.2774299708279697,0.8181818181818182,2,0.18181818181818182,2,0.18181818181818182,12,11,1,1,0,1,1,1,1,1,1,1,78.7999,64.65,66.7,4,1,1,-0.174,4,1,1,Male,White,66.70999908447266,0,54.13499959309896,9.765579,0,69.18,3.1100006103515625,0.1065019044009122
NELS:88,664147,NELS_F1_16658,16658,tenth-grade high school (F1SCH_ID),1988 eighth-grade cohort,51.26,-0.06912038,,,,,,0,,0,,1,0,0,0,0,1,1,1,1,1,0,0,536.8227,61.97,59.18,4,1,1,1.113,1,2,1,Female,Asian/Pacific Islander,66.70999908447266,0,51.2599983215332,,0,51.26,0.0,
NELS:88,664158,NELS_F1_20421,20421,tenth-grade high school (F1SCH_ID),1988 eighth-grade cohort,69.18,1.6890631,52.76727225563743,8.956021706380556,16.41272804953835,1.610300367528742,1.0,0,0.0,1,0.09090909090909091,12,11,1,1,0,1,1,1,1,1,1,1,78.7999,59.69,60.65,4,1,1,1.014,4,1,1,Male,White,66.70999908447266,1,54.13499959309896,9.765579,0,69.18,0.0,0.07876270467584784
NELS:88,664162,NELS_F1_20421,20421,tenth-grade high school (F1SCH_ID),1988 eighth-grade cohort,68.72,1.6439313,52.80909035422585,9.038650852642714,15.910910866477273,1.561065673828125,0.9090909090909091,1,0.09090909090909091,1,0.09090909090909091,12,11,1,1,0,1,1,1,1,1,1,1,78.7999,63.61,70.27,5,1,1,1.253,4,1,1,Male,White,66.70999908447266,1,54.13499959309896,9.765579,0,69.18,0.45999908447265625,0.08286559581756592
NELS:88,664170,NELS_F1_20421,20421,tenth-grade high school (F1SCH_ID),1988 eighth-grade cohort,43.18,-0.8618725,55.13090861927379,9.581808603666875,-11.950908314098008,-1.1725384267893704,0.09090909090909091,10,0.9090909090909091,2,0.18181818181818182,12,11,1,1,0,0,0,0,1,1,1,1,78.9658,35.62,42.64,-3,1,1,0.453,4,2,1,Female,White,66.70999908447266,0,54.13499959309896,9.765579,0,69.18,26.0,0.3106659325686368
NELS:88,664178,NELS_F1_20421,20421,tenth-grade high school (F1SCH_ID),1988 eighth-grade cohort,42.05,-0.9727402,55.23363598910245,9.432436050150141,-13.183636752041906,-1.2934849912470037,0.0,11,1.0,2,0.18181818181818182,12,11,1,1,0,1,1,1,1,1,1,1,78.9658,62.52,48.92,4,1,1,0.153,4,2,1,Female,White,66.70999908447266,0,54.13499959309896,9.765579,0,69.18,27.130001068115234,0.32074481790716
NELS:88,664182,NELS_F1_20421,20421,tenth-grade high school (F1SCH_ID),1988 eighth-grade cohort,52.59,0.06136997,54.275454087690875,10.229509899586024,-1.6854539351029842,-0.16536484116857703,0.5454545454545454,5,0.45454545454545453,2,0.18181818181818182,12,11,1,1,0,0,0,1,1,1,1,1,78.9658,40.13,41.91,1,1,1,0.285,4,2,1,Female,White,66.70999908447266,0,54.13499959309896,9.765579,0,69.18,16.59000015258789,0.2267348116094416
NELS:88,664186,NELS_F1_20421,20421,tenth-grade high school (F1SCH_ID),1988 eighth-grade cohort,57.3,0.52348167,53.84727235273881,10.18874317020726,3.4527268843217342,0.3387570110234347,0.6363636363636364,4,0.36363636363636365,2,0.18181818181818182,12,11,1,1,0,1,1,1,1,1,1,1,78.7999,48.48,45.26,5,1,1,0.93,4,1,1,Male,White,66.70999908447266,0,54.13499959309896,9.765579,0,69.18,11.880001068115234,0.18472465601834384
NELS:88,664196,NELS_F1_20421,20421,tenth-grade high school (F1SCH_ID),1988 eighth-grade cohort,58.93,0.6834058,53.69909043745561,10.119044108528703,5.230909867720172,0.5132197304205461,0.7272727272727273,3,0.2727272727272727,2,0.18181818181818182,12,11,1,1,0,1,1,1,1,1,1,1,78.7999,56.02,64.68,5,1,1,1.25,4,1,1,Male,White,66.70999908447266,0,54.13499959309896,9.765579,0,69.18,10.25,0.17018608613447708
NELS:88,665696,NELS_F1_16867,16867,tenth-grade high school (F1SCH_ID),1988 eighth-grade cohort,50.8,-0.114252225,,,,,,0,,0,,1,0,0,0,0,0,1,1,1,1,0,0,1619.109,51.89,59.45,3,1,1,-0.319,4,1,1,Male,White,66.70999908447266,0,50.79999923706055,,0,50.8,0.0,
NELS:88,673838,NELS_F1_15276,15276,tenth-grade high school (F1SCH_ID),1988 eighth-grade cohort,51.05,-0.089724,57.026668548583984,11.3747909118664,-5.9766693115234375,-0.5863884016871452,0.6666666666666666,1,0.3333333333333333,1,0.3333333333333333,4,3,0,0,0,0,0,1,1,1,0,0,229.2217,56.57,45.56,2,1,1,-0.44,4,2,1,Female,White,66.70999908447266,0,55.532501220703125,9.756402,0,70.16,19.110004425048828,0.4966644048690796
NELS:88,673841,NELS_F1_85715,85715,tenth-grade high school (F1SCH_ID),1988 eighth-grade cohort,53.41,0.14182252,46.22000503540039,,7.189994812011719,0.7054316401481628,1.0,0,0.0,0,0.0,2,1,0,0,0,1,1,1,1,1,0,0,1075.7792,66.5,51.85,4,1,1,-0.006,4,2,1,Female,White,66.70999908447266,0,49.81500244140625,5.084097,0,53.41,0.0,-0.5636091232299805
NELS:88,673894,NELS_F1_85715,85715,tenth-grade high school (F1SCH_ID),1988 eighth-grade cohort,46.22,-0.5636091,53.410003662109375,,-7.19000244140625,-0.7054316401481628,0.0,1,1.0,0,0.0,2,1,0,0,0,0,0,1,1,1,0,0,1073.5184,53.62,50.59,1,1,1,-0.671,4,1,1,Male,White,66.70999908447266,0,49.81500244140625,5.084097,0,53.41,7.189998626708984,0.14182251691818237
NELS:88,700005,NELS_F1_17617,17617,tenth-grade high school (F1SCH_ID),1988 eighth-grade cohort,37.78,-1.3916823,42.91222127278646,6.095494132282736,-5.132222493489586,-0.5035372972488403,0.2222222222222222,7,0.7777777777777778,0,0.0,10,9,1,1,0,0,1,1,1,1,1,1,45.9512,37.1,36.22,3,1,1,-0.91,1,1,1,Male,Asian/Pacific Islander,66.70999908447266,0,42.3989990234375,5.9716506,0,55.82,18.040000915527344,-0.8881449699401855
NELS:88,700011,NELS_F1_17617,17617,tenth-grade high school (F1SCH_ID),1988 eighth-grade cohort,40.66,-1.109117,42.59222115410699,6.300654682488544,-1.9322213066948777,-0.18957599004109704,0.4444444444444444,5,0.5555555555555556,0,0.0,10,9,1,1,0,0,0,1,1,1,1,1,79.3687,44.05,45.85,1,1,1,-2.226,2,1,1,Male,Hispanic,66.70999908447266,0,42.3989990234375,5.9716506,0,55.82,15.15999984741211,-0.9195410410563151
NELS:88,700021,NELS_F1_17617,17617,tenth-grade high school (F1SCH_ID),1988 eighth-grade cohort,37.53,-1.4162105,42.93999905056424,6.0684103565344705,-5.410000271267364,-0.5307909515168932,0.1111111111111111,8,0.8888888888888888,0,0.0,10,9,1,1,0,0,0,0,0,1,1,1,98.5916,32.93,37.36,-3,4,1,-1.17,2,1,1,Male,Hispanic,66.70999908447266,0,42.3989990234375,5.9716506,0,55.82,18.290000915527344,-0.8854195806715224
NELS:88,700028,NELS_F1_17617,17617,tenth-grade high school (F1SCH_ID),1988 eighth-grade cohort,35.38,-1.627153,43.178887685139976,5.768511045595646,-7.798886617024742,-0.765171488126119,0.0,9,1.0,0,0.0,10,9,1,1,0,0,0,0,0,1,1,1,151.2085,40.76,33.2,-3,4,1,-1.507,2,1,1,Male,Hispanic,66.70999908447266,0,42.3989990234375,5.9716506,0,55.82,20.439998626708984,-0.8619815508524576
NELS:88,700032,NELS_F1_17617,17617,tenth-grade high school (F1SCH_ID),1988 eighth-grade cohort,42.8,-0.8991555,42.35444344414605,6.33213489586865,0.4455557929144973,0.04371464252471924,0.5555555555555556,4,0.4444444444444444,0,0.0,10,9,1,1,0,0,0,0,0,1,1,1,1707.7478,41.84,32.86,-3,4,1,-0.895,2,1,1,Male,Hispanic,66.70999908447266,0,42.3989990234375,5.9716506,0,55.82,13.020000457763672,-0.9428701400756836
NELS:88,700033,NELS_F1_17617,17617,tenth-grade high school (F1SCH_ID),1988 eighth-grade cohort,43.87,-0.7941747,42.23555458916558,6.310129348966009,1.6344443427191848,0.16036007139417863,0.6666666666666666,3,0.3333333333333333,0,0.0,10,9,1,1,0,0,0,1,1,1,1,1,79.3687,37.35,41.01,1,1,1,-1.067,2,1,1,Male,Hispanic,66.70999908447266,0,42.3989990234375,5.9716506,0,55.82,11.950000762939453,-0.9545347425672743
NELS:88,700035,NELS_F1_17617,17617,tenth-grade high school (F1SCH_ID),1988 eighth-grade cohort,38.38,-1.3328143,42.84555435180664,6.154257440660695,-4.465553283691406,-0.4381284846199883,0.3333333333333333,6,0.6666666666666666,0,0.0,10,9,1,1,0,0,0,1,1,1,1,1,79.463,40.7,44.68,1,1,1,-0.994,2,2,1,Female,Hispanic,66.70999908447266,0,42.3989990234375,5.9716506,0,55.82,17.439998626708984,-0.8946858512030708
NELS:88,700050,NELS_F1_17617,17617,tenth-grade high school (F1SCH_ID),1988 eighth-grade cohort,55.82,0.37827462,40.90777672661675,3.8860193678071284,14.912222968207466,1.4630814856953092,1.0,0,0.0,0,0.0,10,9,1,1,0,0,1,1,1,1,1,1,79.463,57.39,52.39,3,1,1,-1.404,2,2,1,Female,Hispanic,66.70999908447266,0,42.3989990234375,5.9716506,0,55.82,0.0,-1.084806866115994
NELS:88,700055,NELS_F1_17617,17617,tenth-grade high school (F1SCH_ID),1988 eighth-grade cohort,46.48,-0.53809994,41.94555452134874,6.148587787057831,4.534445020887588,0.4448874592781067,0.8888888888888888,1,0.1111111111111111,0,0.0,10,9,1,1,0,0,0,1,1,1,1,1,79.463,40.31,37.43,2,1,1,-1.702,2,2,1,Female,Hispanic,66.70999908447266,0,42.3989990234375,5.9716506,0,55.82,9.34000015258789,-0.9829874038696289
NELS:88,700074,NELS_F1_17617,17617,tenth-grade high school (F1SCH_ID),1988 eighth-grade cohort,45.29,-0.6548542,42.07777659098307,6.241590142782968,3.212224324544273,0.3151606056425307,0.7777777777777778,2,0.2222222222222222,0,0.0,10,9,1,1,0,0,0,0,1,1,1,1,85.2785,59.33,31.97,-3,1,1,-1.34,2,2,1,Female,Hispanic,66.70999908447266,0,42.3989990234375,5.9716506,0,55.82,10.529998779296875,-0.9700147840711806
NELS:88,700085,NELS_F1_9032,9032,tenth-grade high school (F1SCH_ID),1988 eighth-grade cohort,42.49,-0.92957026,49.429996490478516,,-6.939994812011719,-0.680903434753418,0.0,1,1.0,0,0.0,2,1,0,0,0,0,0,1,1,1,0,0,275.2825,56.65,41.32,1,1,1,-1.507,2,2,1,Female,Hispanic,66.70999908447266,0,45.959999084472656,4.90732,0,49.43,6.939998626708984,-0.24866682291030884
NELS:88,700097,NELS_F1_9032,9032,tenth-grade high school (F1SCH_ID),1988 eighth-grade cohort,49.43,-0.2486668,42.48999786376953,,6.94000244140625,0.6809035241603851,1.0,0,0.0,0,0.0,2,1,0,0,0,0,0,1,1,1,0,0,275.2825,50.47,47.57,2,1,1,-1.279,2,2,1,Female,Hispanic,66.70999908447266,0,45.959999084472656,4.90732,0,49.43,0.0,-0.9295703172683716
NELS:88,701118,NELS_F1_59052,59052,tenth-grade high school (F1SCH_ID),1988 eighth-grade cohort,44.85,-0.6980241,56.2000002179827,7.7397333902907635,-11.350001743861604,-1.1135817170143127,0.14285714285714285,6,0.8571428571428571,0,0.0,8,7,1,0,0,0,0,1,1,1,1,0,149.9196,36.64,50.14,2,1,1,-0.919,4,1,1,Male,White,66.70999908447266,0,54.78125,8.212709,0,66.3,21.45000457763672,0.4155576229095459
NELS:88,701120,NELS_F1_59052,59052,tenth-grade high school (F1SCH_ID),1988 eighth-grade cohort,64.92,1.271102,53.33285740443638,7.688318602970245,11.58714076450893,1.136848040989467,0.8571428571428571,1,0.14285714285714285,0,0.0,8,7,1,0,0,1,1,1,1,1,1,0,281.358,70.55,55.94,4,1,1,0.588,4,2,1,Female,White,66.70999908447266,0,54.78125,8.212709,0,66.3,1.3800048828125,0.13425391060965403
NELS:88,701131,NELS_F1_59052,59052,tenth-grade high school (F1SCH_ID),1988 eighth-grade cohort,44.18,-0.76375955,56.29571424211775,7.568562734292902,-12.115713936941965,-1.1887079732758659,0.0,7,1.0,0,0.0,8,7,1,0,0,0,1,1,1,1,1,0,150.0599,50.23,46.74,3,1,1,-1.33,4,2,1,Female,White,66.70999908447266,0,54.78125,8.212709,0,66.3,22.12000274658203,0.4249484198434012
NELS:88,701148,NELS_F1_59052,59052,tenth-grade high school (F1SCH_ID),1988 eighth-grade cohort,52.59,0.06136997,55.094285692487446,8.81904231901028,-2.5042855398995556,-0.2457028052636555,0.42857142857142855,4,0.5714285714285714,0,0.0,8,7,1,0,0,0,0,1,1,1,1,0,195.6741,38.19,58.37,1,1,1,0.102,4,1,1,Male,White,66.70999908447266,0,54.78125,8.212709,0,66.3,13.710002899169922,0.3070727757045201
NELS:88,701163,NELS_F1_59052,59052,tenth-grade high school (F1SCH_ID),1988 eighth-grade cohort,56.45,0.44008586,54.54285703386579,8.840795706092864,1.9071437290736597,0.18711536696978975,0.5714285714285714,3,0.42857142857142855,0,0.0,8,7,1,0,0,0,0,1,1,1,1,0,281.358,46.94,41.57,2,1,1,0.613,4,2,1,Female,White,66.70999908447266,0,54.78125,8.212709,0,66.3,9.85000228881836,0.2529704911368234
NELS:88,701173,NELS_F1_59052,59052,tenth-grade high school (F1SCH_ID),1988 eighth-grade cohort,57.47,0.5401611,54.397142682756694,8.792784994046682,3.0728585379464306,0.3014870456286839,0.7142857142857143,2,0.2857142857142857,0,0.0,8,7,1,0,0,0,0,0,1,1,1,0,149.9196,39.51,43.64,-3,1,1,-0.791,4,1,1,Male,White,66.70999908447266,0,54.78125,8.212709,0,66.3,8.830001831054688,0.2386740275791713
NELS:88,701178,NELS_F1_59052,59052,tenth-grade high school (F1SCH_ID),1988 eighth-grade cohort,66.3,1.4064982,53.13571384974888,7.308720401391338,13.16428920200893,1.2915866034371513,1.0,0,0.0,0,0.0,8,7,1,0,0,1,1,1,1,1,1,0,750.2995,65.85,52.07,4,1,1,0.639,4,2,1,Female,White,66.70999908447266,0,54.78125,8.212709,0,66.3,0.0,0.1149115903036935
NELS:88,701189,NELS_F1_59052,59052,tenth-grade high school (F1SCH_ID),1988 eighth-grade cohort,51.49,-0.046554077,55.2514283316476,8.753673235612721,-3.7614266531808056,-0.3690445651965482,0.2857142857142857,5,0.7142857142857143,0,0.0,8,7,1,0,0,1,1,1,1,1,1,0,173.635,54.35,56.74,5,1,1,0.346,4,2,1,Female,White,66.70999908447266,0,54.78125,8.212709,0,66.3,14.810001373291016,0.3224904877798898
NELS:88,701203,NELS_F1_56214,56214,tenth-grade high school (F1SCH_ID),1988 eighth-grade cohort,71.0,1.8676286,53.31727183948863,7.0653467338203395,17.682728160511367,1.7349037690596147,1.0,0,0.0,1,0.09090909090909091,12,11,1,1,0,1,1,1,1,1,1,1,182.2879,49.71,44.18,4,1,1,0.106,4,1,1,Male,White,66.70999908447266,1,54.79083251953125,8.452069,0,71.0,0.0,0.13272480531172318
NELS:88,701208,NELS_F1_56214,56214,tenth-grade high school (F1SCH_ID),1988 eighth-grade cohort,51.81,-0.015157977,55.06181716918945,8.809769765153547,-3.2518157958984375,-0.31904519264670933,0.45454545454545453,6,0.5454545454545454,2,0.18181818181818182,12,11,1,1,0,0,0,1,1,1,1,1,182.4747,47.55,49.57,1,1,1,-0.561,4,2,1,Female,White,66.70999908447266,0,54.79083251953125,8.452069,0,71.0,19.189998626708984,0.30388721552762116
NELS:88,701211,NELS_F1_56214,56214,tenth-grade high school (F1SCH_ID),1988 eighth-grade cohort,53.48,0.1486904,54.90999915383079,8.854033297362207,-1.4299996115944609,-0.1403015039183877,0.5454545454545454,5,0.45454545454545453,2,0.18181818181818182,12,11,1,1,0,0,0,1,1,1,1,1,182.4747,59.53,49.18,1,1,1,-0.094,4,2,1,Female,White,66.70999908447266,0,54.79083251953125,8.452069,0,71.0,17.520000457763672,0.2889919064261697
NELS:88,701223,NELS_F1_56214,56214,tenth-grade high school (F1SCH_ID),1988 eighth-grade cohort,46.7,-0.516515,55.526362679221414,8.452224190524985,-8.82636191628196,-0.8659801483154297,0.09090909090909091,10,0.9090909090909091,2,0.18181818181818182,12,11,1,1,0,0,0,0,1,1,1,1,182.4747,46.04,44.13,-3,1,1,-0.348,4,2,1,Female,White,66.70999908447266,0,54.79083251953125,8.452069,0,71.0,24.299999237060547,0.34946513175964355
NELS:88,701237,NELS_F1_56214,56214,tenth-grade high school (F1SCH_ID),1988 eighth-grade cohort,61.03,0.88944274,54.22363558682528,8.621760350266108,6.8063631924715935,0.6677919463677839,0.8181818181818182,2,0.18181818181818182,2,0.18181818181818182,12,11,1,1,0,1,1,1,1,1,1,1,182.4747,66.65,55.29,5,1,1,-0.118,4,2,1,Female,White,66.70999908447266,0,54.79083251953125,8.452069,0,71.0,9.970001220703125,0.22165079550309616
NELS:88,701238,NELS_F1_56214,56214,tenth-grade high school (F1SCH_ID),1988 eighth-grade cohort,42.54,-0.9246647,55.9045444835316,7.887247772451386,-13.364543568004258,-1.3112343062054026,0.0,11,1.0,2,0.18181818181818182,12,11,1,1,0,0,0,1,1,1,1,1,182.4747,48.04,42.45,2,1,1,0.054,4,2,1,Female,White,66.70999908447266,0,54.79083251953125,8.452069,0,71.0,28.459999084472656,0.3865696300159801
NELS:88,701239,NELS_F1_56214,56214,tenth-grade high school (F1SCH_ID),1988 eighth-grade cohort,66.97,1.4722337,53.68363536487926,7.899345895533494,13.286365855823867,1.3035638549111106,0.9090909090909091,1,0.09090909090909091,1,0.09090909090909091,12,11,1,1,0,0,1,1,1,1,1,1,172.3384,52.11,58.02,3,1,1,-0.851,4,1,1,Male,White,66.70999908447266,1,54.79083251953125,8.452069,0,71.0,4.029998779296875,0.16866979815743186
NELS:88,701243,NELS_F1_56214,56214,tenth-grade high school (F1SCH_ID),1988 eighth-grade cohort,48.76,-0.31440264,55.33909017389471,8.637917195837186,-6.579091852361508,-0.6454939137805592,0.18181818181818182,9,0.8181818181818182,2,0.18181818181818182,12,11,1,1,0,0,0,1,1,1,1,1,182.2879,37.29,45.42,1,1,1,-0.162,4,1,1,Male,White,66.70999908447266,0,54.79083251953125,8.452069,0,71.0,22.240001678466797,0.33109127391468396
