rho,rep,seed,D_within_team_mse,H_sorting_index,global_wss,centroid_sd,n_teams
0.45,17,5457032,0.8575145969395638,0.14197778792218085,5170.81301954557,0.3766879243364615,402
0.45,18,5457033,0.8642495019498606,0.13523889611125095,5211.42449675766,0.367639616106065,402
0.45,19,5457034,0.8757090873054528,0.12377252712885467,5280.5257964518805,0.3517091155699872,402
0.45,20,5457035,0.8830026965571887,0.11647460034540347,5324.5062602398475,0.34118278491636533,402
0.45,21,5457036,0.8617710598225988,0.13771880537941916,5196.479490730271,0.37099505314475095,402
0.45,22,5457037,0.8766996492598828,0.12278137880044904,5286.498885037093,0.3502980731043104,402
0.45,23,5457038,0.8760415067176964,0.12343991093730666,5282.53028550771,0.3512362204596487,402
0.45,24,5457039,0.8658048153663146,0.13368266201002055,5220.803036658877,0.3655182265143023,402
0.45,25,5457040,0.8632482406138915,0.13624075015481163,5205.386890901766,0.3689988464298824,402
0.45,26,5457041,0.8521338909022569,0.1473616791272374,5138.367362140609,0.3837635969945804,402
0.45,27,5457042,0.8658320101514559,0.1336554511266289,5220.96702121328,0.36548102430771917,402
0.45,28,5457043,0.8680315081133694,0.13145465114785648,5234.229993923617,0.3624594890013312,402
0.45,29,5457044,0.8655111616258105,0.13397648958206598,5219.032304603637,0.36591970110211997,402
0.5,0,5462015,0.8563857553285732,0.1431072977633011,5164.006104631297,0.37818333378389674,402
0.5,1,5462016,0.859817133601434,0.13967388824856697,5184.697315616647,0.373619131842899,402
0.5,2,5462017,0.8584186382593896,0.14107321144521456,5176.2643887041195,0.37548601974119605,402
0.5,3,5462018,0.8451894351299931,0.15431024574599816,5096.492293833859,0.39270721173729706,402
0.5,4,5462019,0.8528799524488522,0.1466151759413552,5142.866113266578,0.38279033011770713,402
0.5,5,5462020,0.8677377574377894,0.13174857571235965,5232.4586773498695,0.3628644813738129,402
0.5,6,5462021,0.8488617946114424,0.1506357123712151,5118.6366215069975,0.38800334363125427,402
0.5,7,5462022,0.8437663033387606,0.1557342199756493,5087.910809132726,0.39451500090834934,402
0.5,8,5462023,0.8534561040824685,0.1460386832484819,5146.340307617285,0.3820370207165884,402
0.5,9,5462024,0.8563844973252973,0.14310855651126586,5163.998518871543,0.3781849969990589,402
0.5,10,5462025,0.8514720867249876,0.14802387506672288,5134.376682951675,0.38462488551247936,402
0.5,11,5462026,0.8468900724904315,0.15260860167468648,5106.7471371173015,0.39053593533763836,402
0.5,12,5462027,0.8480375327947199,0.1514604621187291,5113.666322752161,0.38906407760901746,402
0.5,13,5462028,0.8456899384224975,0.15380944617509928,5099.51032868766,0.3920694464734249,402
0.5,14,5462029,0.8363255371633708,0.16317939079390387,5043.042989095125,0.40383517939513985,402
0.5,15,5462030,0.8503709259388151,0.14912568769705836,5127.736683411055,0.3860537052557071,402
0.5,16,5462031,0.8689994821363578,0.1304861041220653,5240.066877282237,0.36112173452191687,402
0.5,17,5462032,0.8713754445800792,0.1281087352014061,5254.393930817878,0.3578169150562844,402
0.5,18,5462033,0.8500129244115393,0.14948390114725119,5125.577934201582,0.3865170951833,402
0.5,19,5462034,0.8573689213544134,0.14212354974158603,5169.934595767113,0.3768812384904057,402
0.5,20,5462035,0.8448364675380805,0.15466342228093466,5094.363899254626,0.3931563578811805,402
0.5,21,5462036,0.8504454952822962,0.14905107421143948,5128.186336552246,0.3859571141955792,402
0.5,22,5462037,0.8559961670646666,0.14349711664823883,5161.6568873999395,0.37869806207031076,402
0.5,23,5462038,0.8565855685661071,0.14290736624413736,5165.210978453626,0.3779190663546473,402
0.5,24,5462039,0.8539639755367249,0.14553051115416726,5149.402772486451,0.38137175268201323,402
0.5,25,5462040,0.8579453687839691,0.14154676107767394,5173.4105737673335,0.3761157009438803,402
0.5,26,5462041,0.8539603865464406,0.14553410226899366,5149.381130875036,0.38137645802282416,402
0.5,27,5462042,0.8516973888479124,0.14779843957374394,5135.735254752912,0.3843318883888809,402
0.5,28,5462043,0.8640739394738105,0.13541456251342765,5210.3658550270775,0.3678783084209572,402
0.5,29,5462044,0.8256305334865539,0.17388072549504308,4978.55211692392,0.41686671226414984,402
0.55,0,5467015,0.8451654145271986,0.15433428056805099,5096.347449599008,0.3927377938947013,402
0.55,1,5467016,0.8468057400216714,0.152692984064973,5106.238612330679,0.3906438905944954,402
0.55,2,5467017,0.8254993706163849,0.17401196600850666,4977.761204816801,0.4170240025035616,402
0.55,3,5467018,0.8382381438996895,0.16126565186912278,5054.576007715128,0.40146014170872024,402
0.55,4,5467019,0.839997537363826,0.15950521691279518,5065.185150303871,0.3992628857239921,402
0.55,5,5467020,0.839992089744855,0.15951066775654377,5065.152301161475,0.39926970776108295,402
0.55,6,5467021,0.8445867145047868,0.15491332315826623,5092.857888463865,0.3934738552632039,402
0.55,7,5467022,0.8333337069199164,0.1661729920839714,5025.002252727096,0.40752261576575005,402
0.55,8,5467023,0.8380809348624568,0.16142295396796336,5053.628037220615,0.4016558905556081,402
0.55,9,5467024,0.8368843304832227,0.16262026669023866,5046.412512813833,0.4031427275757964,402
0.55,10,5467025,0.8326856998137959,0.16682138278498093,5021.09476987719,0.40831689833593643,402
0.55,11,5467026,0.8395267253271653,0.15997630765178694,5062.346153722807,0.39985205258108913,402
0.55,12,5467027,0.8527810009174486,0.1467141860481994,5142.269435532215,0.38291955860601706,402
0.55,13,5467028,0.8271763327221281,0.17233401120671588,4987.873286314432,0.41500850179044213,402
0.55,14,5467029,0.8208568472093236,0.17865723760804142,4949.766788672221,0.42255359668467135,402
0.55,15,5467030,0.8521809857848186,0.14731455636634516,5138.651344282456,0.3837022328520605,402
0.55,16,5467031,0.8338775043351989,0.16562887276186522,5028.28135114125,0.4068548696344637,402
0.55,17,5467032,0.8423291508273658,0.1571722232251812,5079.244779489016,0.3963322324175889,402
0.55,18,5467033,0.8480490974219909,0.1514488906456507,5113.736057454605,0.38904921521381414,402
0.55,19,5467034,0.8305493991272629,0.16895894807805512,5008.212876737395,0.4109245553057308,402
0.55,20,5467035,0.8372046550943938,0.16229975245941286,5048.344070219195,0.40274524725449184,402
0.55,21,5467036,0.8389980686574275,0.16050527726561847,5059.158354004288,0.4005125723657723,402
0.55,22,5467037,0.84709771829522,0.15240083295169415,5107.999241320176,0.39026999754689773,402
0.55,23,5467038,0.8453120397759438,0.15418756852288718,5097.231599848941,0.39255107884774904,402
0.55,24,5467039,0.8384137588954925,0.16108993291610363,5055.63496613982,0.4012413617574627,402
0.55,25,5467040,0.8241093705434217,0.17540278890720573,4969.379504376833,0.41868725647797506,402
0.55,26,5467041,0.8433048864937353,0.1561959099614193,5085.1284655572235,0.39509935811987884,402
0.55,27,5467042,0.8304700317273049,0.16903836246041293,5007.734291315649,0.41102111570230854,402
0.55,28,5467043,0.8293407831308648,0.17016827952790237,5000.924922279115,0.4123925389111818,402
0.55,29,5467044,0.8468597353482499,0.15263895677527084,5106.564204149947,0.3905747738042304,402
0.6000000000000001,0,5472015,0.8156798343632361,0.18383731504346768,4918.549401210314,0.42863569020467657,402
0.6000000000000001,1,5472016,0.8259002828057895,0.17361081649474963,4980.178705318911,0.416543042763513,402
0.6000000000000001,2,5472017,0.8300796961301063,0.16942892912103458,5005.380567664542,0.4114956781673036,402
0.6000000000000001,3,5472018,0.8166818442516919,0.18283471200430657,4924.591520837702,0.427465255931735,402
0.6000000000000001,4,5472019,0.8335892477637754,0.16591729996991678,5026.543164015566,0.4072089654178799,402
0.6000000000000001,5,5472020,0.8134254149809483,0.1860930689539495,4904.9552523351185,0.4312574339063932,402
0.6000000000000001,6,5472021,0.8294667724891497,0.1700422155888398,5001.684638109573,0.4122397564419591,402
0.6000000000000001,7,5472022,0.813340986673613,0.18617754723954416,4904.446149641886,0.4313553090050737,402
0.6000000000000001,8,5472023,0.8285310229359115,0.17097851906925376,4996.042068303546,0.4133731562941212,402
0.6000000000000001,9,5472024,0.8203385031221037,0.17917588853470923,4946.641173826285,0.4231664993337396,402
0.6000000000000001,10,5472025,0.8255947106056862,0.17391656958165658,4978.336104952288,0.41690967687832486,402
0.6000000000000001,11,5472026,0.8279890161849306,0.17152084666705503,4992.773767595131,0.41402822741395906,402
0.6000000000000001,12,5472027,0.815241838393057,0.18427557029014863,4915.908285510133,0.4291463047579677,402
0.6000000000000001,13,5472028,0.8286406105265924,0.17086886660700074,4996.702881475352,0.413240582172036,402
0.6000000000000001,14,5472029,0.8234615647299875,0.1760509781963716,4965.473235321825,0.41946015847811813,402
0.6000000000000001,15,5472030,0.8210832699319128,0.17843068085204672,4951.132117689434,0.42228558979506126,402
0.6000000000000001,16,5472031,0.8237397768224339,0.17577260141323625,4967.150854239277,0.419128396148533,402
0.6000000000000001,17,5472032,0.8458788371886131,0.1536204355882944,5100.649388247337,0.3918284727937244,402
0.6000000000000001,18,5472033,0.817325598703697,0.1821905764748173,4928.473360183293,0.42671160117435103,402
0.6000000000000001,19,5472034,0.835678447807713,0.16382686320117834,5039.1410402805095,0.40463556624790464,402
0.6000000000000001,20,5472035,0.8382954429026173,0.16120831894742405,5054.921520702782,0.40138877211234775,402
0.6000000000000001,21,5472036,0.8097144095928949,0.1898062711122035,4882.577889845156,0.4355387235224678,402
0.6000000000000001,22,5472037,0.8351256403104884,0.16437999793884306,5035.807611072245,0.4053180836947536,402
0.6000000000000001,23,5472038,0.8339228282369041,0.16558352203018112,5028.5546542685315,0.4067991654902594,402
0.6000000000000001,24,5472039,0.8193218109718091,0.18019318252703453,4940.510520160009,0.4243660899608571,402
0.6000000000000001,25,5472040,0.8057645870765805,0.19375843176912788,4858.7604600717805,0.44004977241659277,402
0.6000000000000001,26,5472041,0.8291106656091097,0.17039853327023968,4999.537313622932,0.4126714476085859,402
0.6000000000000001,27,5472042,0.830351016375824,0.169157448264332,5007.016628746219,0.41116587030619584,402
0.6000000000000001,28,5472043,0.841426402485377,0.15807550595891795,5073.801206986824,0.3974694790736749,402
0.6000000000000001,29,5472044,0.8291772053482769,0.17033195414214664,4999.938548250109,0.41259081901103734,402
0.65,0,5477015,0.816139865174254,0.18337701191218303,4921.323387000752,0.42809873172694807,402
0.65,1,5477016,0.8025125902211598,0.1970123536796312,4839.150919033594,0.4437294209981073,402
0.65,2,5477017,0.8197473118985953,0.1797674297203241,4943.07629074853,0.42386445637948966,402
0.65,3,5477018,0.8096601568485902,0.18986055597201323,4882.250745796999,0.43560100141285873,402
0.65,4,5477019,0.8218033690771117,0.17771015543628832,4955.474315534983,0.42143210627972305,402
0.65,5,5477020,0.819114914600487,0.180400201372925,4939.262935040937,0.42460979107880736,402
0.65,6,5477021,0.8129711487861684,0.18654760405656856,4902.216027180595,0.4317837890591853,402
0.65,7,5477022,0.7747369345170729,0.2248044514866988,4671.66371513795,0.4739952054223782,402
0.65,8,5477023,0.802759598111765,0.1967651995700055,4840.640376613943,0.4434510019931293,402
0.65,9,5477024,0.8090810751305137,0.19043998048384203,4878.758883036998,0.43626518787311214,402
0.65,10,5477025,0.8062894493046583,0.19323325884311748,4861.925379307089,0.4394530008724679,402
0.65,11,5477026,0.8014772094354294,0.1980483473703344,4832.9075728956395,0.44489457160662915,402
0.65,12,5477027,0.8019611347802349,0.1975641355606319,4835.825642724816,0.44435037357949925,402
0.65,13,5477028,0.821943585875714,0.17756985563481942,4956.3198228305555,0.4212657159142689,402
0.65,14,5477029,0.8196128102554188,0.17990201098321834,4942.265245840175,0.42402308784434906,402
0.65,15,5477030,0.8189252202127475,0.18059000805233072,4938.119077882868,0.4248331073112452,402
0.65,16,5477031,0.8177384283033443,0.1817775024961763,4930.962722669166,0.42622759293261514,402
0.65,17,5477032,0.8067578171762142,0.19276461371608078,4864.749637572571,0.4389197786660579,402
0.65,18,5477033,0.8148900968987525,0.18462752000167515,4913.7872842994775,0.42955592462649494,402
0.65,19,5477034,0.8208330377808514,0.1786810611307651,4949.623217818534,0.42258176901000355,402
0.65,20,5477035,0.8070696421879595,0.19245260411611143,4866.629942393396,0.43856441612665736,402
0.65,21,5477036,0.8240996681687303,0.17541249702532402,4969.320999057443,0.4186988429787516,402
0.65,22,5477037,0.8091198119875102,0.19040122069613974,4878.992466284686,0.43622078961572364,402
0.65,23,5477038,0.7958384726723489,0.2036904220452731,4798.9059902142635,0.4511872301031209,402
0.65,24,5477039,0.8065072022775992,0.19301537696892412,4863.238429733923,0.4392051764299647,402
0.65,25,5477040,0.8375574996056917,0.1619466990779499,5050.471722622321,0.40230695951572065,402
0.65,26,5477041,0.8165678166810979,0.18294880707476713,4923.903934587021,0.4275986115498712,402
0.65,27,5477042,0.8261869948113183,0.17332393476691543,4981.907578712249,0.41619874395432443,402
0.65,28,5477043,0.8064582206316286,0.19306438761011535,4862.943070408721,0.43926093458085563,402
0.65,29,5477044,0.7879948297092387,0.2115387081385659,4751.608823146709,0.45979730270113245,402
0.7000000000000001,0,5482015,0.7831752581851068,0.2163611326607392,4722.546806856194,0.4650087430311054,402
0.7000000000000001,1,5482016,0.8047012968660741,0.1948223514058961,4852.3488201024265,0.4412562661474639,402
0.7000000000000001,2,5482017,0.7942512316785796,0.20527860262369702,4789.334927021835,0.4529427751956045,402
0.7000000000000001,3,5482018,0.7797506467050652,0.21978777137697725,4701.896399631543,0.46867658633156656,402
0.7000000000000001,4,5482019,0.7929994872686682,0.2065310880173934,4781.7869082300695,0.4543224647888406,402
0.7000000000000001,5,5482020,0.7958971300358392,0.20363172995891532,4799.25969411611,0.4511222220691819,402
0.7000000000000001,6,5482021,0.7935420852858998,0.20598816880333504,4785.058774273975,0.4537249210640471,402
0.7000000000000001,7,5482022,0.7940652876435227,0.20546465673035785,4788.213684490442,0.4531479908782038,402
0.7000000000000001,8,5482023,0.791535334509642,0.20799610749764852,4772.958067093141,0.4559309758843257,402
0.7000000000000001,9,5482024,0.777351727691278,0.22218811045709475,4687.430917978407,0.4712288845022103,402
0.7000000000000001,10,5482025,0.7998966851798961,0.199629807234476,4823.377011634773,0.4466673304603543,402
0.7000000000000001,11,5482026,0.7934680805283353,0.20606221736882457,4784.6125255858615,0.45380646618590637,402
0.7000000000000001,12,5482027,0.7870554947862072,0.21247859911117206,4745.944633560829,0.46081763691754285,402
0.7000000000000001,13,5482028,0.7957026434267648,0.2038263316964637,4798.086939863391,0.4513377292601525,402
0.7000000000000001,14,5482029,0.8076470327525405,0.19187487175887497,4870.111607497819,0.43790564797446374,402
0.7000000000000001,15,5482030,0.7727325117971797,0.22681006074652932,4659.577046136994,0.47610490176356696,402
0.7000000000000001,16,5482031,0.8019350709242332,0.19759021484541794,4835.668477673126,0.4443797006572671,402
0.7000000000000001,17,5482032,0.7762534390040001,0.2232870492883653,4680.808237194121,0.4723927923629607,402
0.7000000000000001,18,5482033,0.7875061864292123,0.21202764067632274,4748.6623041681505,0.46032836416113126,402
0.7000000000000001,19,5482034,0.7908317668754326,0.208700091616409,4768.715554258858,0.4567018966514624,402
0.7000000000000001,20,5482035,0.7978482186796746,0.20167948634683186,4811.024758638438,0.448954530660735,402
0.7000000000000001,21,5482036,0.8116167926713428,0.18790276189729938,4894.049259808197,0.4333492778454034,402
0.7000000000000001,22,5482037,0.7758674716789397,0.2236732450910025,4678.480854224006,0.4728011395941593,402
0.7000000000000001,23,5482038,0.8097016987084357,0.18981898952100973,4882.501243211867,0.43555331541849124,402
0.7000000000000001,24,5482039,0.804445444812203,0.1950783549141869,4850.806032217584,0.4415460841953788,402
0.7000000000000001,25,5482040,0.7985959123748291,0.2009313500462223,4815.533351620219,0.4481210516207049,402
0.7000000000000001,26,5482041,0.7935139893450631,0.2060162813758708,4784.889355750731,0.45375588143341167,402
0.7000000000000001,27,5482042,0.7968767588065434,0.20265152128625297,4805.1668556034565,0.45003514359873287,402
0.7000000000000001,28,5482043,0.8049526414471369,0.19457085803866137,4853.864427926235,0.44097136849611746,402
0.7000000000000001,29,5482044,0.7931926351402149,0.20633782580985305,4782.951589895496,0.4541098480987399,402
0.75,0,5487015,0.7708407432235305,0.22870294917326273,4648.169681637889,0.47808748786905625,402
0.75,1,5487016,0.7864841642380158,0.21305026786472592,4742.4995103552355,0.4614371301081652,402
0.75,2,5487017,0.7631655693178225,0.23638266648205353,4601.88838298647,0.4860481662990336,402
0.75,3,5487018,0.7584827220288621,0.24106828583364992,4573.650813834039,0.4908417945240741,402
0.75,4,5487019,0.7761117250295023,0.2234288471519993,4679.953701927899,0.4725427644679085,402
0.75,5,5487020,0.7718794949998022,0.22766358249652352,4654.4333548488075,0.4769998891830828,402
0.75,6,5487021,0.7690723472824789,0.2304723919356202,4637.5062541133475,0.47993337245704915,402
0.75,7,5487022,0.7856740561299209,0.21386085552516987,4737.614558463423,0.46231410658831773,402
0.75,8,5487023,0.7772936216800638,0.22224625086479743,4687.080538730785,0.47129053417229977,402
0.75,9,5487024,0.7830262951034469,0.21651018392272348,4721.648559473785,0.465168887799935,402
0.75,10,5487025,0.7790325950854707,0.22050624805507624,4697.566548365388,0.469442003015287,402
0.75,11,5487026,0.7728698188380079,0.22667267242529765,4660.405007593187,0.4759606816140044,402
0.75,12,5487027,0.773507584112935,0.22603452961824533,4664.250732200998,0.47529023256063296,402
0.75,13,5487028,0.7672007870907939,0.23234506001781663,4626.220746157487,0.481879240255981,402
0.75,14,5487029,0.7768081180097899,0.22273204193427543,4684.152951599033,0.47180533196508645,402
0.75,15,5487030,0.7851597694783432,0.21437544661435215,4734.513409954409,0.4628699815305939,402
0.75,16,5487031,0.7848317972386882,0.21470361300075913,4732.53573734929,0.4632241272232992,402
0.75,17,5487032,0.7750032297227789,0.2245379986446353,4673.269475228357,0.4737142171791939,402
0.75,18,5487033,0.7687377243090846,0.23080721299274098,4635.48847758378,0.48028185992330674,402
0.75,19,5487034,0.7522063960977284,0.24734832710451848,4535.8045684693025,0.49719412022141524,402
0.75,20,5487035,0.7776691685228113,0.22187048171299162,4689.345086192552,0.4708919416996475,402
0.75,21,5487036,0.7724522742208783,0.2270904642125271,4657.887213551896,0.4763991132019425,402
0.75,22,5487037,0.7625938948045333,0.23695467940431925,4598.441185671336,0.48663589517825556,402
0.75,23,5487038,0.7899881998329957,0.20954415801757664,4763.628844992964,0.45762450704423574,402
0.75,24,5487039,0.7595298167519283,0.24002057127141763,4579.964795014128,0.4897740014828749,402
0.75,25,5487040,0.7626704654912994,0.23687806339069817,4598.902906912535,0.48655721532947804,402
0.75,26,5487041,0.7691462024643438,0.2303984930343731,4637.951600859993,0.47985642312688886,402
0.75,27,5487042,0.7729510290858362,0.2265914141041755,4660.894705387593,0.4758753620378334,402
0.75,28,5487043,0.7815060591095947,0.2180313198368884,4712.481536430856,0.4668000965840526,402
0.75,29,5487044,0.7830170143238733,0.21651947019615603,4721.592596372956,0.46517886340267245,402
0.8,0,5492015,0.760335500944822,0.2392144101449598,4584.823070697277,0.4889508035944449,402
0.8,1,5492016,0.7429023934168375,0.25665783739148873,4479.70143230353,0.5064642098545938,402
0.8,2,5492017,0.7666272914149246,0.2329188951807195,4622.7625672319955,0.48247393490793977,402
0.8,3,5492018,0.7419604930136635,0.2576002953629013,4474.021772872391,0.5073932363234772,402
0.8,4,5492019,0.7629469392104818,0.23660142600987588,4600.570043439206,0.4862730200926159,402
0.8,5,5492020,0.7532168248598948,0.24633730020800237,4541.897453905166,0.49617694869933304,402
0.8,6,5492021,0.7407409582827816,0.25882055201069654,4466.6679784451735,0.5085935813571518,402
0.8,7,5492022,0.7818595595348947,0.2176776101531478,4714.613143995415,0.4664213006988217,402
0.8,8,5492023,0.7597128836261722,0.23983739602873677,4581.068688265818,0.48958707668228263,402
0.8,9,5492024,0.7528252161346595,0.24672914075030294,4539.536053291997,0.4965714179710869,402
0.8,10,5492025,0.7617438211859331,0.2378052562332893,4593.3152417511765,0.4875085313043685,402
0.8,11,5492026,0.7749535724762084,0.22458768528635564,4672.970042031537,0.47376662694228167,402
0.8,12,5492027,0.7626475331543584,0.23690100930268676,4598.764624920781,0.48658078067893024,402
0.8,13,5492028,0.736269677301347,0.26329447981577914,4439.706154127122,0.5129704786623969,402
0.8,14,5492029,0.7621555975234048,0.23739323614031382,4595.798253066131,0.48708602090089864,402
0.8,15,5492030,0.7524747098206428,0.2470798545503633,4537.422500218476,0.4969242190312652,402
0.8,16,5492031,0.777230345930031,0.22230956407160196,4686.698985958087,0.4713576596921328,402
0.8,17,5492032,0.7451497557715364,0.25440914468608034,4493.253027302365,0.5042406503931818,402
0.8,18,5492033,0.766700965328863,0.23284517765470258,4623.206820933044,0.48239757871657335,402
0.8,19,5492034,0.7720842349850102,0.22745872131324352,4655.667936959611,0.47678522868841616,402
0.8,20,5492035,0.7661065610964538,0.23343993375119398,4619.622563411616,0.4830132795110521,402
0.8,21,5492036,0.7460314241469952,0.25352695439739026,4498.569487606381,0.5033656376169119,402
0.8,22,5492037,0.7482140426809015,0.25134304383858674,4511.7306773658365,0.5011929235330184,402
0.8,23,5492038,0.7525074070781848,0.24704713793732225,4537.619664681454,0.4968913183003811,402
0.8,24,5492039,0.7410244952732824,0.25853684717737524,4468.377706497893,0.5083147587934005,402
0.8,25,5492040,0.7495225081344672,0.2500338038245944,4519.620724050837,0.49988586811992225,402
0.8,26,5492041,0.7607869474334266,0.23876269641767212,4587.545293023562,0.4884889372821547,402
0.8,27,5492042,0.7649602495712584,0.23458692384802582,4612.710304914688,0.4841984507505337,402
0.8,28,5492043,0.7361234449161822,0.26344079876480264,4438.824372844579,0.5131129937589705,402
0.8,29,5492044,0.7591482350556994,0.24040237884910243,4577.663857385867,0.49016339543541615,402
0.8500000000000001,0,5497015,0.7287669941110557,0.2708016043013889,4394.464974489666,0.5202320589596722,402
0.8500000000000001,1,5497016,0.7403866116363691,0.2591751084164795,4464.531268167306,0.508941821472854,402
0.8500000000000001,2,5497017,0.7386882450142875,0.26087448040524597,4454.290117436154,0.5106076226087777,402
0.8500000000000001,3,5497018,0.7481961113544324,0.25136098577970056,4511.622551467228,0.5012108118606811,402
0.8500000000000001,4,5497019,0.7378664735472911,0.2616967383288443,4449.3348354901655,0.5114116890854025,402
0.8500000000000001,5,5497020,0.7329704106125343,0.26659569954156914,4419.811575993582,0.5161763057986498,402
0.8500000000000001,6,5497021,0.7261614247464186,0.27340871606129,4378.753391220905,0.5227302980831098,402
0.8500000000000001,7,5497022,0.7655919967541708,0.23395480269546365,4616.51974042765,0.48354564678663453,402
0.8500000000000001,8,5497023,0.732276988107658,0.26728953252547627,4415.630238289177,0.5168475608656943,402
0.8500000000000001,9,5497024,0.7249403782581721,0.27463048536135126,4371.390480896778,0.5238969469488283,402
0.8500000000000001,10,5497025,0.7290433857697802,0.27052504902960106,4396.131616191775,0.5199663484406422,402
0.8500000000000001,11,5497026,0.7285833898410998,0.2709853172578992,4393.357840741832,0.5204084928586157,402
0.8500000000000001,12,5497027,0.7278493031910546,0.2717198384585605,4388.931298242059,0.5211133140588724,402
0.8500000000000001,13,5497028,0.7370571774749284,0.2625065134728627,4444.454780173818,0.512202315306703,402
0.8500000000000001,14,5497029,0.7597029371848261,0.2398473483579876,4581.008711224501,0.48959723456699533,402
0.8500000000000001,15,5497030,0.7377263554346287,0.261836939385955,4448.489923270811,0.5115486622461707,402
0.8500000000000001,16,5497031,0.7282094033747761,0.27135952510959926,4391.1027023499,0.5207676889993267,402
0.8500000000000001,17,5497032,0.7504330722491477,0.24912270069153375,4525.1114256623605,0.49897426489883,402
0.8500000000000001,18,5497033,0.744547995407523,0.2550112612687184,4489.624412307364,0.504836997329784,402
0.8500000000000001,19,5497034,0.7637614751074938,0.23578640793943673,4605.481694898188,0.4854347681954616,402
0.8500000000000001,20,5497035,0.7396352126925839,0.2599269521590821,4460.000332536281,0.5096794841740165,402
0.8500000000000001,21,5497036,0.7457224695793077,0.2538360918541108,4496.706491563225,0.5036724329374875,402
0.8500000000000001,22,5497037,0.7261095196808454,0.27346065185263424,4378.440403675498,0.5227799437618376,402
0.8500000000000001,23,5497038,0.7428794943661936,0.2566807499974759,4479.563351028148,0.5064868161307674,402
0.8500000000000001,24,5497039,0.7298834002505616,0.2696845372930664,4401.196903510887,0.5191579615395624,402
0.8500000000000001,25,5497040,0.7045267666912101,0.29505618098880027,4248.296403147997,0.5430300383857833,402
0.8500000000000001,26,5497041,0.7327623272475864,0.2668039060837393,4418.556833302946,0.5163778287580608,402
0.8500000000000001,27,5497042,0.7615388691897856,0.23801032955301094,4592.0793812144075,0.48771868950317016,402
0.8500000000000001,28,5497043,0.7178756283917207,0.2816994172837036,4328.790039202076,0.5305966084406825,402
0.8500000000000001,29,5497044,0.7331866230061687,0.2663793591586451,4421.115336727197,0.5159668267188374,402
0.9,0,5502015,0.7046158938738719,0.29496700104632856,4248.8338400594475,0.5429479674946796,402
0.9,1,5502016,0.697101604320188,0.3024857387658447,4203.522674050733,0.5498243219068137,402
0.9,2,5502017,0.7313435528688049,0.2682235203215213,4410.001623798894,0.5177497816626006,402
0.9,3,5502018,0.7340568323576576,0.2655086346772192,4426.362699116676,0.5151228561448404,402
0.9,4,5502019,0.7206754992710672,0.27889788899018764,4345.673260604535,0.5279515981691961,402
0.9,5,5502020,0.7176055888052715,0.28196961672303755,4327.161700495787,0.5308510153284103,402
0.9,6,5502021,0.7285378407265554,0.2710308933357398,4393.083179581129,0.5204522538657318,402
0.9,7,5502022,0.6905233865847132,0.3090678505492075,4163.856021105821,0.5557742371644823,402
0.9,8,5502023,0.702197272452825,0.29738705419676115,4234.249552890535,0.5451707226435133,402
0.9,9,5502024,0.7272209615092687,0.2723485520940726,4385.1423979008905,0.5217158496453858,402
0.9,10,5502025,0.7083442654222106,0.29123642244770087,4271.31592049593,0.539503590218142,402
0.9,11,5502026,0.7020567160768318,0.29752769377663724,4233.401997943296,0.5452996178282574,402
0.9,12,5502027,0.7255692705909633,0.27400122074887,4375.182701663509,0.5232963965951916,402
0.9,13,5502028,0.7325401520357168,0.2670262128146539,4417.217116775372,0.5165929124995412,402
0.9,14,5502029,0.7236943941281334,0.2758772070653144,4363.877196592644,0.5250847504473369,402
0.9,15,5502030,0.7187718506763296,0.2808026644705177,4334.1942595782675,0.5297513932064226,402
0.9,16,5502031,0.698585284112169,0.3010011806933942,4212.469263196379,0.5484734315974716,402
0.9,17,5502032,0.7180749930786998,0.28149993458061895,4329.99220826456,0.530408706755249,402
0.9,18,5502033,0.6963724441091393,0.30321533061124994,4199.12583797811,0.5504870072684152,402
0.9,19,5502034,0.6996568174316408,0.2999290130680622,4218.930609112794,0.5474957276991618,402
0.9,20,5502035,0.7151589887404731,0.2844176650794855,4312.408702105053,0.5331504483164227,402
0.9,21,5502036,0.6937339374594069,0.3058553991538324,4183.215642880224,0.5528783336513275,402
0.9,22,5502037,0.7419704197410851,0.25759036275924485,4474.081631038744,0.5073834541442894,402
0.9,23,5502038,0.7329370362495155,0.2666290936609069,4419.610328584578,0.5162086332394684,402
0.9,24,5502039,0.7039116375138158,0.2956716742986345,4244.587174208309,0.5435961292785847,402
0.9,25,5502040,0.7253984560283222,0.2741721364270585,4374.152689850783,0.5234595812974994,402
0.9,26,5502041,0.7306052619799258,0.26896224824976156,4405.549729738953,0.5184622718198014,402
0.9,27,5502042,0.6926472215736091,0.3069427583329766,4176.662746088863,0.5538602420348174,402
0.9,28,5502043,0.6976520516455756,0.3019349655971464,4206.841871422821,0.5493235272905211,402
0.9,29,5502044,0.7050257206687687,0.2945569316499812,4251.305095632675,0.5425704273287542,402
0.9500000000000001,0,5507015,0.6767658479267454,0.32283353313255314,4080.8980629982752,0.5680163213797029,402
0.9500000000000001,1,5507016,0.6907072093699201,0.30888391894809375,4164.964472500618,0.5556088371422429,402
0.9500000000000001,2,5507017,0.709036302212683,0.29054397599848647,4275.4889023424785,0.5388618441379872,402
0.9500000000000001,3,5507018,0.6867348819037159,0.312858597876959,4141.011337879407,0.5591721625552901,402
