team_id,A_hat_min,A_hat_max,T_j_hat,roster_n,perf_span
345,-0.934816787374307,2.1269056564655395,0.10918628001122505,15,3.0617224438398463
346,-1.1958496510275203,0.9828007572542257,-0.05543821339904403,15,2.178650408281746
347,-1.3902741287830174,1.9169672480370508,0.4635198634053373,15,3.307241376820068
348,-0.9557357973534844,1.3306564043930373,0.15394881116774695,15,2.286392201746522
349,-1.054891904654785,0.9506033922733165,-0.07964199640772227,15,2.0054952969281015
350,-1.2350045805755023,0.9205374441530824,0.08796488111468112,15,2.1555420247285846
351,-2.135567960179089,1.7489938277034667,-0.3218639740906744,15,3.884561787882556
352,-2.135567960179089,2.065938947279887,-0.00527889827070999,15,4.201506907458976
353,-1.2168724319928796,1.4960917094059871,0.21799336014890366,15,2.7129641413988668
354,-1.0271822622054438,2.44740379361508,0.04848209567626333,15,3.4745860558205237
355,-2.135567960179089,1.0916875578955936,-0.4071153691784624,15,3.2272555180746827
356,-1.3350671783092343,2.1162722582771885,0.46378716204096426,15,3.451339436586423
357,-1.1063526692035615,1.4569056844296076,0.12632248016005332,15,2.5632583536331692
358,-2.135567960179089,1.0505559219190144,-0.4230428704352274,15,3.1861238820981033
359,-1.3524693692194485,1.0991086686011404,-0.2637670648842874,15,2.451578037820589
360,-2.135567960179089,1.2918188825840757,-0.493371565611427,15,3.427386842763165
361,-1.4806127750128442,1.3171580536973035,0.03911700019586672,15,2.7977708287101475
362,-1.126936975023072,1.8152907374366454,0.5666903579121204,15,2.9422277124597174
363,-2.135567960179089,1.4123802288119258,-0.3910628270656512,15,3.5479481889910147
364,-1.7117734286009305,1.223588695029381,-0.06159189269439453,15,2.935362123630312
365,-1.3606293881504565,3.8159813311141786,0.563580097967196,15,5.176610719264636
366,-1.5090890874113765,1.456344160574738,-0.37637216264721457,15,2.9654332479861143
367,-1.8782641374352071,2.1871362619181265,-0.41954711234416103,15,4.065400399353334
368,-1.629988518998128,1.8594546334517745,0.11547124808742985,15,3.4894431524499026
369,-1.1063526692035615,2.1216407434015023,0.14235881122353825,15,3.2279934126050636
370,-1.068233584352616,1.6151201253256977,0.17256450910173105,15,2.6833537096783138
371,-2.135567960179089,2.1871362619181265,-0.33897894994843725,15,4.322704222097215
372,-1.50261385358432,2.563023585578754,-0.04168001470004783,15,4.0656374391630745
373,-0.9938701237417551,3.988263021125299,0.18599276094088826,15,4.9821331448670545
374,-1.9104271152781924,2.067061144637649,0.05717207302016212,15,3.977488259915841
375,-1.2008514783550073,3.2678123174424307,0.04467777333683249,15,4.468663795797438
376,-1.1063526692035615,4.108338138405779,0.45970179007637063,15,5.21469080760934
377,-0.7632809055450523,2.4491183359846245,0.1885457599490577,15,3.2123992415296767
378,-2.135567960179089,0.7462348545523884,-0.765998120814862,15,2.8818028147314774
379,-1.2710271157596458,1.3698339892232498,-0.034752322307385085,15,2.6408611049828954
380,-1.4151172564962196,1.9812932037230209,0.0040718191041901886,15,3.3964104602192404
381,-2.135567960179089,1.6579556565581435,0.17437392888036474,15,3.7935236167372324
382,-0.6331205128002411,1.4666855582352574,0.5542460209774501,15,2.0998060710354984
383,-1.6690890872909003,0.8744826237943647,-0.3840330478088759,15,2.543571711085265
384,-2.135567960179089,0.8948330298195384,-0.7398683494645559,15,3.0304009899986273
385,-1.698931170068259,0.8295093667118791,-0.587237083517625,15,2.5284405367801384
386,-1.3496217379795954,1.0664351673003298,-0.5569003610264897,15,2.416056905279925
387,-0.9579081560820911,1.139207965652135,0.2046165554162893,15,2.097116121734226
388,-1.4252644495058377,1.5838320141186506,0.5256887749733964,15,3.0090964636244886
389,-1.5813751111922665,0.8609254374256698,-0.05999354770704178,15,2.4423005486179363
390,-2.135567960179089,1.106460206393823,-0.47913819401563773,15,3.2420281665729123
391,-0.5829898841895408,2.628702822239885,0.562154017843773,15,3.211692706429426
392,-2.135567960179089,2.1029667777604617,-0.0026933992535155067,15,4.238534737939551
393,-1.9598482763539988,1.5338462170531522,-0.8511747841544094,15,3.493694493407151
394,-1.10066639687773,0.9810698927749734,-0.018752255478757657,15,2.0817362896527034
395,-0.9427687818961927,1.3776410892407454,0.4050800483785689,15,2.3204098711369383
396,-1.4998761628118513,1.2362762068234192,0.015004673523999871,15,2.7361523696352705
397,-2.135567960179089,1.5055029452871362,-0.159275113247721,15,3.6410709054662256
398,-1.1531351824297218,1.2185791694342691,-0.2380485992330657,15,2.371714351863991
399,-1.6487769441771503,1.5726341911297967,0.21777511708914882,15,3.221411135306947
400,-1.1531351824297218,2.280097643038497,0.419782333718083,15,3.433232825468219
401,-1.6387054059150412,1.4475246352649682,0.1643510662636606,15,3.086230041180009
