dataset,student_id,unit_id,school_id,unit_definition,cohort,own_performance_raw,own_performance_z,peer_mean_loo,peer_sd_loo,relative_performance_raw,relative_performance_z,within_unit_percentile_loo,n_peers_above,share_peers_above,n_top_decile_peers_loo,share_top_decile_peers_loo,unit_n,peer_n,cell_at_least_5,cell_at_least_10,cell_at_least_15,bachelors_or_higher_by_1986,two_year_or_higher_by_1986,any_postsecondary_by_1986,high_school_or_higher_by_1986,outcome_observed,analytic_sample_min5,analytic_sample_min5_weighted,analytic_sample_min10,base_year_weight,followup_weight_1986,attainment_code_1986,SOQFLAG,SRQFLAG,base_year_ses,sex_code,race_code,high_school_grades_code,school_type_code,school_sample_type_code,sex,race,school_region,school_urbanicity,school_type_label,high_school_program,gpa12,gpa10,questionnaire_respondent,followup_weight_positive,global_top_decile_cutoff,own_global_top_decile,unit_mean_including_self,unit_sd_including_self,n_peers_equal,unit_top_score_including_self,gap_to_unit_top,peer_mean_z_loo
HS&B:80,186423,HSB_1864_sophomore,1864,base-year school by sampled cohort,Sophomore,57.74,0.8493522,47.829999923706055,6.214535479027729,9.910001754760742,1.1053339044253032,1.0,0,0.0,0,0.0,7,6,1,0,0,0,0,0,1,1,1,1,0,495.311,487.7,2.0,1.0,,0.798,1,5,4.0,3,9,Male,White,West,Urban,Private,General,2.0,2.0,1,1,62.5099983215332,0,49.245714460100444,6.798047,0,57.74,0.0,-0.25598172346750897
HS&B:80,186454,HSB_1864_senior,1864,base-year school by sampled cohort,Senior,44.36,-0.4737284,53.83666483561198,4.241289427004223,-9.476664225260414,-1.0574965178966522,0.0,3,1.0,0,0.0,4,3,0,0,0,0,0,0,1,1,0,0,0,700.33,632.188,2.0,,1.0,-0.627,2,5,6.0,3,9,Female,White,West,Urban,Private,Vocational,1.5,1.5,1,1,61.15999984741211,0,51.467498779296875,5.8688912,0,57.75,13.389999389648438,0.5837681293487549
HS&B:80,186458,HSB_1864_senior,1864,base-year school by sampled cohort,Senior,57.75,1.020455,49.373331705729164,5.035177099755421,8.376668294270836,0.9347480138142904,1.0,0,0.0,0,0.0,4,3,0,0,0,1,1,1,1,1,0,0,0,700.33,594.651,5.0,,1.0,0.784,1,5,1.0,3,9,Male,White,West,Urban,Private,Academic,4.0,4.0,1,1,61.15999984741211,0,51.467498779296875,5.8688912,0,57.75,0.0,0.08570698897043864
HS&B:80,186465,HSB_1864_senior,1864,base-year school by sampled cohort,Senior,49.33,0.080871575,52.17999776204427,6.972825396888681,-2.8499959309895857,-0.31802988797426224,0.3333333333333333,2,0.6666666666666666,0,0.0,4,3,0,0,0,0,0,0,1,1,0,0,0,700.33,640.392,2.0,,1.0,0.513,1,5,4.0,3,9,Male,White,West,Urban,Private,General,2.5,2.5,1,1,61.15999984741211,0,51.467498779296875,5.8688912,0,57.75,8.419998168945312,0.39890146255493164
HS&B:80,186467,HSB_1864_senior,1864,base-year school by sampled cohort,Senior,54.43,0.64997786,50.47999827067057,6.7686984931203,3.9500020345052107,0.4407784938812256,0.6666666666666666,1,0.3333333333333333,0,0.0,4,3,0,0,0,0,0,0,1,1,0,0,0,700.33,632.188,2.0,,1.0,-0.258,2,5,3.0,3,9,Female,White,West,Urban,Private,Academic,3.0,3.0,1,1,61.15999984741211,0,51.467498779296875,5.8688912,0,57.75,3.3199996948242188,0.20919936895370483
HS&B:80,187203,HSB_1872_sophomore,1872,base-year school by sampled cohort,Sophomore,45.7,-0.49355587,54.53900260925293,7.887429501774846,-8.83900184631348,-0.9858772695064545,0.1,9,0.9,1,0.1,11,10,1,1,0,0,0,0,1,1,1,1,1,537.693,508.85,2.0,1.0,,0.551,1,1,4.0,1,0,Male,Hispanic,South,Urban,Public,Vocational,2.5,2.5,1,1,62.5099983215332,0,53.7354569868608,7.9431267,0,64.25,18.549999237060547,0.49232139587402346
HS&B:80,187206,HSB_1872_sophomore,1872,base-year school by sampled cohort,Sophomore,62.17,1.3434616,52.89200286865234,7.836337553424603,9.277995300292972,1.0348419904708863,0.9,1,0.1,1,0.1,11,10,1,1,0,0,0,0,1,1,1,1,1,517.741,479.09,2.0,1.0,,-0.119,1,5,3.0,1,0,Male,White,South,Urban,Public,General,3.0,3.0,1,1,62.5099983215332,0,53.7354569868608,7.9431267,0,64.25,2.0800018310546875,0.30861964225769045
HS&B:80,187210,HSB_1872_sophomore,1872,base-year school by sampled cohort,Sophomore,60.41,1.1471564,53.068002700805664,8.041039423353684,7.341997146606445,0.8189061880111694,0.8,2,0.2,1,0.1,11,10,1,1,0,0,0,0,1,1,1,1,1,214.331,219.37,2.0,0.0,,1.218,1,5,5.0,1,0,Male,White,South,Urban,Public,Vocational,2.0,2.0,0,1,62.5099983215332,0,53.7354569868608,7.9431267,0,64.25,3.8400001525878906,0.3282501697540283
HS&B:80,187213,HSB_1872_sophomore,1872,base-year school by sampled cohort,Sophomore,56.6,0.72219944,53.44900283813477,8.312662041748693,3.1509956359863267,0.3514535903930664,0.6,4,0.4,1,0.1,11,10,1,1,0,0,0,0,1,1,1,1,1,506.961,473.21,2.0,1.0,,0.099,2,5,3.0,1,0,Female,White,South,Urban,Public,Academic,3.5,3.5,1,1,62.5099983215332,0,53.7354569868608,7.9431267,0,64.25,7.650001525878906,0.370745849609375
HS&B:80,187216,HSB_1872_sophomore,1872,base-year school by sampled cohort,Sophomore,53.84,0.41435692,53.725002670288085,8.372688984679591,0.11499748229980611,0.012826794385910056,0.4,6,0.6,1,0.1,11,10,1,1,0,0,0,0,1,1,1,1,1,210.526,151.59,2.0,0.0,,0.397,2,5,2.0,1,0,Female,White,South,Urban,Public,General,3.5,3.5,0,1,62.5099983215332,0,53.7354569868608,7.9431267,0,64.25,10.40999984741211,0.401530122756958
HS&B:80,187218,HSB_1872_sophomore,1872,base-year school by sampled cohort,Sophomore,55.63,0.6140086,53.546002578735354,8.346530102084524,2.08399848937988,0.23244367837905883,0.5,5,0.5,1,0.1,11,10,1,1,0,0,0,0,1,1,1,1,1,517.741,488.32,2.0,1.0,,0.327,1,5,5.0,1,0,Male,White,South,Urban,Public,Vocational,1.5,1.5,1,1,62.5099983215332,0,53.7354569868608,7.9431267,0,64.25,8.619998931884766,0.38156492710113527
HS&B:80,187223,HSB_1872_sophomore,1872,base-year school by sampled cohort,Sophomore,47.84,-0.25486633,54.325002670288086,8.115124817929454,-6.485002517700195,-0.723318737745285,0.3,7,0.7,1,0.1,11,10,1,1,0,0,0,0,1,1,1,0,1,515.778,0.0,2.0,1.0,,-0.516,2,1,5.0,1,0,Female,Hispanic,South,Urban,Public,Vocational,3.0,3.0,1,0,62.5099983215332,0,53.7354569868608,7.9431267,0,64.25,16.40999984741211,0.46845240592956544
HS&B:80,187226,HSB_1872_sophomore,1872,base-year school by sampled cohort,Sophomore,38.97,-1.2442012,55.21200256347656,6.5921565964395,-16.242001342773435,-1.8115870952606201,0.0,10,1.0,1,0.1,11,10,1,1,0,0,0,0,1,1,1,1,1,525.57,521.81,2.0,1.0,,,1,4,6.0,1,0,Male,Black,South,Urban,Public,General,0.0,0.0,1,1,62.5099983215332,0,53.7354569868608,7.9431267,0,64.25,25.279998779296875,0.5673859119415283
HS&B:80,187233,HSB_1872_sophomore,1872,base-year school by sampled cohort,Sophomore,64.25,1.5754592,52.68400268554687,7.522692584261688,11.565997314453128,1.2900393724441528,1.0,0,0.0,0,0.0,11,10,1,1,0,,,,,0,0,0,0,517.741,0.0,,1.0,,0.376,1,5,4.0,1,0,Male,White,South,Urban,Public,General,2.5,2.5,1,0,62.5099983215332,1,53.7354569868608,7.9431267,0,64.25,0.0,0.2854198694229126
HS&B:80,187234,HSB_1872_sophomore,1872,base-year school by sampled cohort,Sophomore,46.76,-0.37532672,54.43300285339355,8.00976198673678,-7.67300453186035,-0.8558251798152924,0.2,8,0.8,1,0.1,11,10,1,1,0,0,0,0,1,1,1,1,1,165.91,158.86,2.0,1.0,,0.134,2,4,4.0,1,0,Female,Black,South,Urban,Public,General,2.5,2.5,1,1,62.5099983215332,0,53.7354569868608,7.9431267,0,64.25,17.490001678466797,0.4804984569549561
HS&B:80,187235,HSB_1872_sophomore,1872,base-year school by sampled cohort,Sophomore,58.92,0.9809657,53.217002868652344,8.174227083494534,5.702995300292969,0.6360964417457581,0.7,3,0.3,1,0.1,11,10,1,1,0,0,0,0,1,1,1,1,1,539.985,504.03,2.0,1.0,,0.972,2,5,3.0,1,0,Female,White,South,Urban,Public,General,3.5,3.5,1,1,62.5099983215332,0,53.7354569868608,7.9431267,0,64.25,5.3300018310546875,0.34486923217773435
HS&B:80,187251,HSB_1872_senior,1872,base-year school by sampled cohort,Senior,50.09,0.16567941,50.71428762163435,8.376922679838268,-0.6242874690464575,-0.0696637055703572,0.5,7,0.5,3,0.21428571428571427,15,14,1,1,1,1,1,1,1,1,1,1,1,178.106,169.114,5.0,,1.0,0.304,1,3,3.0,1,0,Male,Other,South,Urban,Public,Academic,3.0,3.0,1,1,61.15999984741211,0,50.67266845703125,8.073826,0,64.35,14.259998321533203,0.2353431156703404
HS&B:80,187255,HSB_1872_senior,1872,base-year school by sampled cohort,Senior,44.97,-0.40565875,51.08000183105469,8.217089550341596,-6.1100006103515625,-0.6818117371627263,0.2857142857142857,10,0.7142857142857143,3,0.21428571428571427,15,14,1,1,1,0,0,0,1,1,1,1,1,700.33,629.51,2.0,,1.0,0.403,2,5,2.0,1,0,Female,White,South,Urban,Public,Vocational,3.5,3.5,1,1,61.15999984741211,0,50.67266845703125,8.073826,0,64.35,19.37999725341797,0.27615298543657574
HS&B:80,187259,HSB_1872_senior,1872,base-year school by sampled cohort,Senior,47.31,-0.14453928,50.912858963012695,8.322792516238236,-3.6028575897216797,-0.40204088389873505,0.35714285714285715,9,0.6428571428571429,3,0.21428571428571427,15,14,1,1,1,0,0,0,1,1,1,1,1,178.106,173.508,2.0,,1.0,,2,1,5.0,1,0,Female,Hispanic,South,Urban,Public,Vocational,2.0,2.0,1,1,61.15999984741211,0,50.67266845703125,8.073826,0,64.35,17.039997100830078,0.25750160217285156
HS&B:80,187260,HSB_1872_senior,1872,base-year school by sampled cohort,Senior,48.11,-0.05526776,50.85571616036551,8.346230066308491,-2.745715550013948,-0.30639282188245226,0.42857142857142855,8,0.5714285714285714,3,0.21428571428571427,15,14,1,1,1,0,0,0,1,1,1,1,1,178.106,176.678,2.0,,1.0,0.04,1,1,4.0,1,0,Male,Hispanic,South,Urban,Public,General,2.5,2.5,1,1,61.15999984741211,0,50.67266845703125,8.073826,0,64.35,16.23999786376953,0.25112506321498324
HS&B:80,187264,HSB_1872_senior,1872,base-year school by sampled cohort,Senior,42.66,-0.66343063,51.2450019291469,8.05663516525878,-8.585002081734793,-0.9579959000859941,0.07142857142857142,13,0.9285714285714286,3,0.21428571428571427,15,14,1,1,1,0,0,0,1,1,1,0,1,178.106,0.0,2.0,,1.0,0.138,1,1,6.0,1,0,Male,Hispanic,South,Urban,Public,Vocational,1.5,1.5,1,0,61.15999984741211,0,50.67266845703125,8.073826,0,64.35,21.689998626708984,0.2945652689252581
HS&B:80,187265,HSB_1872_senior,1872,base-year school by sampled cohort,Senior,43.05,-0.61991084,51.2171448298863,8.087764451924022,-8.167145592825754,-0.9113675355911255,0.14285714285714285,12,0.8571428571428571,3,0.21428571428571427,15,14,1,1,1,0,0,0,1,1,1,1,1,700.33,656.225,2.0,,1.0,0.185,2,5,3.0,1,0,Female,White,South,Urban,Public,Academic,3.0,3.0,1,1,61.15999984741211,0,50.67266845703125,8.073826,0,64.35,21.299999237060547,0.2914566993713379
HS&B:80,187270,HSB_1872_senior,1872,base-year school by sampled cohort,Senior,55.34,0.7515243,50.33928762163435,8.270757592575281,5.0007125309535425,0.5580272844859532,0.7857142857142857,3,0.21428571428571427,3,0.21428571428571427,15,14,1,1,1,0,0,0,1,1,1,0,1,178.106,0.0,2.0,,1.0,-0.668,1,5,6.0,1,0,Male,White,South,Urban,Public,General,1.5,1.5,1,0,61.15999984741211,0,50.67266845703125,8.073826,0,64.35,9.009998321533203,0.19349704469953263
HS&B:80,187271,HSB_1872_senior,1872,base-year school by sampled cohort,Senior,63.85,1.7011508,49.73143059866769,7.475938638517321,14.118567875453401,1.5754841821534293,0.9285714285714286,1,0.07142857142857142,2,0.14285714285714285,15,14,1,1,1,1,1,1,1,1,1,1,1,700.33,647.404,5.0,,1.0,1.692,1,5,1.0,1,0,Male,White,South,Urban,Public,Academic,4.0,4.0,1,1,61.15999984741211,1,50.67266845703125,8.073826,0,64.35,0.5,0.1256665928023202
HS&B:80,187272,HSB_1872_senior,1872,base-year school by sampled cohort,Senior,53.98,0.5997625,50.43643052237375,8.324619802549401,3.5435690198625807,0.3954253111566816,0.7142857142857143,4,0.2857142857142857,3,0.21428571428571427,15,14,1,1,1,0,0,1,1,1,1,1,1,700.33,634.847,3.0,,1.0,-0.252,2,5,3.0,1,0,Female,White,South,Urban,Public,General,3.0,3.0,1,1,61.15999984741211,0,50.67266845703125,8.073826,0,64.35,10.369998931884766,0.20433718817574636
HS&B:80,187274,HSB_1872_senior,1872,base-year school by sampled cohort,Senior,50.7,0.23374908,50.67071614946638,8.37858896095791,0.02928461347307376,0.0032680822270257093,0.5714285714285714,6,0.42857142857142855,3,0.21428571428571427,15,14,1,1,1,0,0,0,1,1,1,1,1,178.106,161.453,2.0,,1.0,-0.188,2,3,1.0,1,0,Female,Other,South,Urban,Public,Vocational,4.0,4.0,1,1,61.15999984741211,0,50.67266845703125,8.073826,0,64.35,13.64999771118164,0.23048099449702672
HS&B:80,187276,HSB_1872_senior,1872,base-year school by sampled cohort,Senior,36.67,-1.331852,51.67285919189453,7.351245173598367,-15.002861022949219,-1.6741616044725691,0.0,14,1.0,3,0.21428571428571427,15,14,1,1,1,0,0,0,1,1,1,0,1,178.106,0.0,2.0,,1.0,0.3,2,1,4.0,1,0,Female,Hispanic,South,Urban,Public,Vocational,2.5,2.5,1,0,61.15999984741211,0,50.67266845703125,8.073826,0,64.35,27.68000030517578,0.34230964524405344
HS&B:80,187278,HSB_1872_senior,1872,base-year school by sampled cohort,Senior,61.31,1.4177138,49.912858963012695,7.802245194620745,11.39714241027832,1.2718016590390886,0.8571428571428571,2,0.14285714285714285,2,0.14285714285714285,15,14,1,1,1,0,0,1,1,1,1,1,1,178.106,192.14,3.0,,1.0,0.182,1,4,2.0,1,0,Male,Black,South,Urban,Public,Vocational,3.5,3.5,1,1,61.15999984741211,1,50.67266845703125,8.073826,0,64.35,3.039997100830078,0.14591210229056223
HS&B:80,187279,HSB_1872_senior,1872,base-year school by sampled cohort,Senior,64.35,1.7569456,49.6957163129534,7.40155459674146,14.654282161167693,1.6352643626076835,1.0,0,0.0,2,0.14285714285714285,15,14,1,1,1,0,0,0,1,1,1,1,1,700.33,618.722,2.0,,1.0,1.273,2,5,2.0,1,0,Female,White,South,Urban,Public,Academic,3.5,3.5,1,1,61.15999984741211,1,50.67266845703125,8.073826,0,64.35,0.0,0.12168124743870326
HS&B:80,187283,HSB_1872_senior,1872,base-year school by sampled cohort,Senior,44.96,-0.40677488,51.08071626935686,8.216516927753359,-6.120717184884207,-0.6830075979232788,0.21428571428571427,11,0.7857142857142857,3,0.21428571428571427,15,14,1,1,1,0,0,0,1,1,1,1,1,178.106,176.678,2.0,,1.0,-0.002,1,1,1.0,1,0,Male,Hispanic,South,Urban,Public,Academic,4.0,4.0,1,1,61.15999984741211,0,50.67266845703125,8.073826,0,64.35,19.389999389648438,0.2762327194213867
HS&B:80,187285,HSB_1872_senior,1872,base-year school by sampled cohort,Senior,52.74,0.46139178,50.52500179835728,8.357545859306294,2.2149998801095165,0.2471709634576525,0.6428571428571429,5,0.35714285714285715,3,0.21428571428571427,15,14,1,1,1,0,0,0,1,1,1,1,1,700.33,634.847,2.0,,0.0,-0.499,2,5,2.0,1,0,Female,White,South,Urban,Public,Academic,3.5,3.5,0,1,61.15999984741211,0,50.67266845703125,8.073826,0,64.35,11.609996795654297,0.21422081334250315
HS&B:80,188901,HSB_1889_sophomore,1889,base-year school by sampled cohort,Sophomore,62.82,1.415961,58.80851943404586,5.715701234862804,4.011480260778356,0.4474294538851138,0.7777777777777778,6,0.2222222222222222,7,0.25925925925925924,28,27,1,1,1,0,0,0,1,1,1,1,1,131.188,131.25,2.0,1.0,,0.39,2,5,2.0,2,5,Female,White,South,Suburban,Catholic,Academic,3.5,3.5,1,1,62.5099983215332,1,58.95178658621652,5.6598673,0,68.3,5.480003356933594,0.968531573260272
HS&B:80,188902,HSB_1889_sophomore,1889,base-year school by sampled cohort,Sophomore,54.39,0.4757023,59.12074166757089,5.695264148454642,-4.730742277922452,-0.527653658831561,0.2222222222222222,21,0.7777777777777778,8,0.2962962962962963,28,27,1,1,1,0,0,0,1,1,1,1,1,437.313,445.2,2.0,1.0,,0.265,2,5,3.0,2,5,Female,White,South,Suburban,Catholic,General,2.5,2.5,1,1,62.5099983215332,0,58.95178658621652,5.6598673,0,68.3,13.910003662109375,1.0033559445981626
HS&B:80,188903,HSB_1889_sophomore,1889,base-year school by sampled cohort,Sophomore,66.84,1.8643402,58.659630669487846,5.5483506768069475,8.180365668402779,0.9124152616218284,0.9629629629629629,1,0.037037037037037035,7,0.25925925925925924,28,27,1,1,1,0,0,0,1,1,1,1,1,129.826,132.35,2.0,1.0,,1.774,2,1,4.0,2,5,Female,Hispanic,South,Suburban,Catholic,General,3.5,3.5,1,1,62.5099983215332,1,58.95178658621652,5.6598673,0,68.3,1.4600067138671875,0.9519249244972512
HS&B:80,188905,HSB_1889_sophomore,1889,base-year school by sampled cohort,Sophomore,64.97,1.6557661,58.7288897479022,5.64104862009138,6.241111472800924,0.6961162311059458,0.8518518518518519,4,0.14814814814814814,7,0.25925925925925924,28,27,1,1,1,0,0,0,1,1,1,1,1,131.188,131.25,2.0,1.0,,1.027,2,5,1.0,2,5,Female,White,South,Suburban,Catholic,Academic,3.5,3.5,1,1,62.5099983215332,1,58.95178658621652,5.6598673,0,68.3,3.3300018310546875,0.9596498983877676
HS&B:80,188908,HSB_1889_sophomore,1889,base-year school by sampled cohort,Sophomore,65.07,1.6669197,58.72518610071253,5.636756413822544,6.344813594111692,0.7076829274495443,0.8888888888888888,3,0.1111111111111111,7,0.25925925925925924,28,27,1,1,1,0,0,0,1,1,1,1,1,129.826,132.35,2.0,1.0,,1.471,2,1,5.0,2,5,Female,Hispanic,South,Suburban,Catholic,Academic,1.0,1.0,1,1,62.5099983215332,1,58.95178658621652,5.6598673,0,68.3,3.2300033569335938,0.9592367808024088
HS&B:80,188909,HSB_1889_sophomore,1889,base-year school by sampled cohort,Sophomore,50.28,0.017284302,59.27296391239873,5.501511788387334,-8.992965133101855,-1.0030500830185634,0.07407407407407407,25,0.9259259259259259,8,0.2962962962962963,28,27,1,1,1,0,0,0,1,1,1,1,1,216.381,220.6,2.0,1.0,,0.596,2,1,5.0,2,5,Female,Hispanic,South,Suburban,Catholic,General,1.5,1.5,1,1,62.5099983215332,0,58.95178658621652,5.6598673,0,68.3,18.020004272460938,1.020334385059498
HS&B:80,188910,HSB_1889_sophomore,1889,base-year school by sampled cohort,Sophomore,58.5,0.9341203,58.96851942274306,5.766967759112117,-0.46851942274305713,-0.05225720670488143,0.4444444444444444,15,0.5555555555555556,8,0.2962962962962963,28,27,1,1,1,0,0,0,1,1,1,1,1,136.486,127.84,2.0,1.0,,0.97,2,4,4.0,2,5,Female,Black,South,Suburban,Catholic,Academic,3.0,3.0,1,1,62.5099983215332,0,58.95178658621652,5.6598673,0,68.3,9.800003051757812,0.9863775041368272
HS&B:80,188911,HSB_1889_sophomore,1889,base-year school by sampled cohort,Sophomore,54.07,0.44001043,59.13259350811994,5.684672415218478,-5.06259381329572,-0.5646674500571356,0.18518518518518517,22,0.8148148148148148,8,0.2962962962962963,28,27,1,1,1,1,1,1,1,1,1,1,1,131.188,133.55,5.0,1.0,,1.239,2,5,2.0,2,5,Female,White,South,Suburban,Catholic,Academic,3.5,3.5,1,1,62.5099983215332,0,58.95178658621652,5.6598673,0,68.3,14.230003356933594,1.0046778784857855
HS&B:80,188912,HSB_1889_sophomore,1889,base-year school by sampled cohort,Sophomore,61.21,1.2363861,58.86814908628111,5.750013783783552,2.341849998191549,0.26120356277183254,0.5925925925925926,11,0.4074074074074074,8,0.2962962962962963,28,27,1,1,1,0,0,0,1,1,1,1,1,131.188,131.25,2.0,1.0,,1.098,2,5,1.0,2,5,Female,White,South,Suburban,Catholic,Academic,3.5,3.5,1,1,62.5099983215332,0,58.95178658621652,5.6598673,0,68.3,7.090003967285156,0.9751824979428891
HS&B:80,188913,HSB_1889_sophomore,1889,base-year school by sampled cohort,Sophomore,57.66,0.840429,58.99963053950557,5.7619007251488075,-1.3396306920934578,-0.14941852843319925,0.2962962962962963,19,0.7037037037037037,8,0.2962962962962963,28,27,1,1,1,0,0,0,1,1,1,1,1,131.188,131.25,2.0,1.0,,0.432,2,5,1.0,2,5,Female,White,South,Suburban,Catholic,Academic,4.0,4.0,1,1,62.5099983215332,0,58.95178658621652,5.6598673,0,68.3,10.640003204345703,0.9898475364402488
HS&B:80,188914,HSB_1889_sophomore,1889,base-year school by sampled cohort,Sophomore,62.55,1.3858459,58.81851945100007,5.7227308520112805,3.7314797860604756,0.4161989512266936,0.7407407407407407,7,0.25925925925925924,7,0.25925925925925924,28,27,1,1,1,,,,,0,0,0,0,131.188,0.0,,1.0,,1.359,2,5,1.0,2,5,Female,White,South,Suburban,Catholic,Academic,3.5,3.5,1,0,62.5099983215332,1,58.95178658621652,5.6598673,0,68.3,5.750003814697266,0.9696469483552156
HS&B:80,188915,HSB_1889_sophomore,1889,base-year school by sampled cohort,Sophomore,59.38,1.0322732,58.93592679059064,5.76703949265035,0.4440742775245923,0.04953093440444378,0.48148148148148145,14,0.5185185185185185,8,0.2962962962962963,28,27,1,1,1,1,1,1,1,1,1,1,1,131.188,131.25,5.0,1.0,,1.665,2,5,1.0,2,5,Female,White,South,Suburban,Catholic,General,3.5,3.5,1,1,62.5099983215332,0,58.95178658621652,5.6598673,0,68.3,8.920001983642578,0.9827422389277706
HS&B:80,188918,HSB_1889_sophomore,1889,base-year school by sampled cohort,Sophomore,62.03,1.3278465,58.83777872721354,5.734816694823412,3.1922200520833357,0.35605148032859524,0.7037037037037037,8,0.2962962962962963,8,0.2962962962962963,28,27,1,1,1,0,1,1,1,1,1,1,1,129.826,132.35,4.0,1.0,,-0.37,2,1,3.0,2,5,Female,Hispanic,South,Suburban,Catholic,Academic,2.0,2.0,1,1,62.5099983215332,0,58.95178658621652,5.6598673,0,68.3,6.2700042724609375,0.9717950467710141
HS&B:80,188919,HSB_1889_sophomore,1889,base-year school by sampled cohort,Sophomore,68.3,2.0271852,58.605556346752024,5.457146795995506,9.694446705005788,1.081291596094767,1.0,0,0.0,7,0.25925925925925924,28,27,1,1,1,0,0,0,1,1,1,1,1,131.188,131.25,2.0,1.0,,0.151,2,5,2.0,2,5,Female,White,South,Suburban,Catholic,Academic,3.0,3.0,1,1,62.5099983215332,1,58.95178658621652,5.6598673,0,68.3,0.0,0.9458936055501302
HS&B:80,188921,HSB_1889_sophomore,1889,base-year school by sampled cohort,Sophomore,59.56,1.0523499,58.929260112621165,5.7663943211094955,0.6307412606698506,0.07035126951005721,0.5185185185185185,13,0.48148148148148145,8,0.2962962962962963,28,27,1,1,1,0,0,0,1,1,1,1,1,131.188,131.25,2.0,1.0,,1.174,2,5,4.0,2,5,Female,White,South,Suburban,Catholic,Academic,2.0,2.0,1,1,62.5099983215332,0,58.95178658621652,5.6598673,0,68.3,8.740001678466797,0.9819986555311415
HS&B:80,188922,HSB_1889_sophomore,1889,base-year school by sampled cohort,Sophomore,57.78,0.85381335,58.99518613462095,5.762923852475099,-1.2151873553240762,-0.13553848752269038,0.3333333333333333,18,0.6666666666666666,8,0.2962962962962963,28,27,1,1,1,0,0,0,1,1,1,1,1,131.188,131.25,2.0,1.0,,0.466,2,5,2.0,2,5,Female,White,South,Suburban,Catholic,Academic,2.5,2.5,1,1,62.5099983215332,0,58.95178658621652,5.6598673,0,68.3,10.520004272460938,0.9893518377233435
HS&B:80,188923,HSB_1889_sophomore,1889,base-year school by sampled cohort,Sophomore,61.77,1.298847,58.847408294677734,5.740145490371011,2.9225921630859375,0.32597786408883556,0.6666666666666666,9,0.3333333333333333,8,0.2962962962962963,28,27,1,1,1,0,0,0,1,1,1,1,1,131.188,131.25,2.0,1.0,,1.118,2,5,4.0,2,5,Female,White,South,Suburban,Catholic,Academic,2.5,2.5,1,1,62.5099983215332,0,58.95178658621652,5.6598673,0,68.3,6.530002593994141,0.9728690959789135
HS&B:80,188924,HSB_1889_sophomore,1889,base-year school by sampled cohort,Sophomore,44.37,-0.6419006,59.49185279563621,4.978468463563539,-15.121853863751447,-1.686649258489962,0.0,27,1.0,8,0.2962962962962963,28,27,1,1,1,0,0,0,1,1,1,0,1,131.188,0.0,2.0,1.0,,1.289,2,5,2.0,2,5,Female,White,South,Suburban,Catholic,Academic,3.5,3.5,1,0,62.5099983215332,0,58.95178658621652,5.6598673,0,68.3,23.930004119873047,1.0447486594871238
HS&B:80,188925,HSB_1889_sophomore,1889,base-year school by sampled cohort,Sophomore,58.08,0.88727486,58.98407491048177,5.765045063413824,-0.9040730794270857,-0.10083762363151272,0.37037037037037035,17,0.6296296296296297,8,0.2962962962962963,28,27,1,1,1,0,0,0,1,1,1,1,1,131.188,131.25,2.0,1.0,,0.734,2,5,2.0,2,5,Female,White,South,Suburban,Catholic,Academic,3.0,3.0,1,1,62.5099983215332,0,58.95178658621652,5.6598673,0,68.3,10.220001220703125,0.9881124849672671
HS&B:80,188926,HSB_1889_sophomore,1889,base-year school by sampled cohort,Sophomore,48.55,-0.17567502,59.33703796951859,5.380567003539551,-10.787038732458043,-1.2031560280808695,0.037037037037037035,26,0.9629629629629629,8,0.2962962962962963,28,27,1,1,1,0,0,0,1,1,1,1,1,131.188,127.83,2.0,1.0,,0.621,2,5,2.0,2,5,Female,White,South,Suburban,Catholic,Academic,3.5,3.5,1,1,62.5099983215332,0,58.95178658621652,5.6598673,0,68.3,19.750003814697266,1.0274810084590205
HS&B:80,188927,HSB_1889_sophomore,1889,base-year school by sampled cohort,Sophomore,63.03,1.4393836,58.8007416901765,5.7098757512504,4.229257089120374,0.4717196137816818,0.8148148148148148,5,0.18518518518518517,7,0.25925925925925924,28,27,1,1,1,0,0,0,1,1,1,1,1,131.188,131.25,2.0,1.0,,0.577,2,5,3.0,2,5,Female,White,South,Suburban,Catholic,Academic,2.5,2.5,1,1,62.5099983215332,1,58.95178658621652,5.6598673,0,68.3,5.2700042724609375,0.9676640122025101
HS&B:80,188928,HSB_1889_sophomore,1889,base-year school by sampled cohort,Sophomore,53.0,0.32066563,59.17222312644676,5.643859023071867,-6.1722231264467595,-0.6884324252605438,0.1111111111111111,24,0.8888888888888888,8,0.2962962962962963,28,27,1,1,1,0,0,0,1,1,1,1,1,129.826,133.55,2.0,1.0,,0.231,2,1,2.0,2,5,Female,Hispanic,South,Suburban,Catholic,Academic,3.0,3.0,1,1,62.5099983215332,0,58.95178658621652,5.6598673,0,68.3,15.300003051757812,1.0090980529785156
HS&B:80,188929,HSB_1889_sophomore,1889,base-year school by sampled cohort,Sophomore,66.18,1.7907261,58.6840749669958,5.584096118323133,7.49592533817998,0.8360746922316374,0.9259259259259259,2,0.07407407407407407,7,0.25925925925925924,28,27,1,1,1,0,0,0,1,1,1,1,1,131.188,131.25,2.0,1.0,,1.106,2,5,1.0,2,5,Female,White,South,Suburban,Catholic,Academic,4.0,4.0,1,1,62.5099983215332,1,58.95178658621652,5.6598673,0,68.3,2.1200027465820312,0.9546513734040437
