name_display,university,uni_slug,year,rank,pubs_year,pubs_cumulative,years_as_asst_so_far,tenure_event,year_of_tenure,attrition,censored,openalex_id,match_confidence,faculty_id,name_key,n_snapshots,ever_assistant,first_asst_year,last_asst_year,pool_size_all,pool_size_oa,pool_size_oa_loo,poolq_loo_mean,poolq_loo_sd,pool_rank_loo,pool_pctile_loo
Philip Brisk,Uc Riverside,uc_riverside,2015,assistant,5,34,3.0,True,2016.0,False,False,https://openalex.org/A5011244614,HIGH,uc_riverside|philip brisk,philip brisk,72,True,2013.0,2015.0,12.0,10.0,9.0,8.2222,8.657,5.0,44.4
Salman Asif,Uc Riverside,uc_riverside,2018,assistant,6,6,1.0,False,,True,False,https://openalex.org/A5063170670,HIGH,uc_riverside|salman asif,salman asif,32,True,2018.0,2018.0,18.0,17.0,16.0,6.1875,6.1884,10.0,56.2
Samet Oymak,Uc Riverside,uc_riverside,2018,assistant,14,14,1.0,False,,True,False,https://openalex.org/A5050547472,HIGH,uc_riverside|samet oymak,samet oymak,24,True,2018.0,2018.0,18.0,17.0,16.0,5.6875,5.8277,15.0,87.5
Shaolei Ren,Uc Riverside,uc_riverside,2015,assistant,29,29,1.0,False,,True,False,https://openalex.org/A5000834239,HIGH,uc_riverside|shaolei ren,shaolei ren,8,True,2015.0,2018.0,12.0,10.0,9.0,5.5556,3.7786,10.0,100.0
Shaolei Ren,Uc Riverside,uc_riverside,2016,assistant,20,49,2.0,False,,True,False,https://openalex.org/A5000834239,HIGH,uc_riverside|shaolei ren,shaolei ren,80,True,2015.0,2018.0,14.0,12.0,11.0,4.8182,3.7099,12.0,100.0
Shaolei Ren,Uc Riverside,uc_riverside,2017,assistant,29,78,3.0,False,,True,False,https://openalex.org/A5000834239,HIGH,uc_riverside|shaolei ren,shaolei ren,64,True,2015.0,2018.0,17.0,15.0,14.0,3.5714,3.5887,15.0,100.0
Shaolei Ren,Uc Riverside,uc_riverside,2018,assistant,15,93,4.0,False,,True,False,https://openalex.org/A5000834239,HIGH,uc_riverside|shaolei ren,shaolei ren,40,True,2015.0,2018.0,18.0,17.0,16.0,5.625,5.7257,16.0,93.8
Silas Richelson,Uc Riverside,uc_riverside,2017,assistant,0,0,1.0,False,,True,False,https://openalex.org/A5034122024,MEDIUM,uc_riverside|silas richelson,silas richelson,16,True,2017.0,2018.0,17.0,15.0,14.0,5.6429,7.5509,3.0,14.3
Silas Richelson,Uc Riverside,uc_riverside,2018,assistant,0,0,2.0,False,,True,False,https://openalex.org/A5034122024,MEDIUM,uc_riverside|silas richelson,silas richelson,40,True,2017.0,2018.0,18.0,17.0,16.0,6.5625,5.9662,3.0,12.5
Tamar Shinar,Uc Riverside,uc_riverside,2017,assistant,0,0,1.0,False,,True,False,https://openalex.org/A5086377660,MEDIUM,uc_riverside|tamar shinar,tamar shinar,16,True,2017.0,2018.0,17.0,15.0,14.0,5.6429,7.5509,3.0,14.3
Tamar Shinar,Uc Riverside,uc_riverside,2018,assistant,0,0,2.0,False,,True,False,https://openalex.org/A5086377660,MEDIUM,uc_riverside|tamar shinar,tamar shinar,40,True,2017.0,2018.0,18.0,17.0,16.0,6.5625,5.9662,3.0,12.5
Vana Kalogeraki,Uc Riverside,uc_riverside,2008,assistant,13,13,1.0,False,,True,False,https://openalex.org/A5002042735,HIGH,uc_riverside|vana kalogeraki,vana kalogeraki,24,True,2008.0,2008.0,7.0,6.0,5.0,4.6,4.1593,6.0,100.0
Victor Zordan,Uc Riverside,uc_riverside,2008,assistant,5,5,1.0,False,,True,False,https://openalex.org/A5000237739,HIGH,uc_riverside|victor zordan,victor zordan,24,True,2008.0,2008.0,7.0,6.0,5.0,6.2,5.6303,3.0,40.0
Wenxiu Ma,Uc Riverside,uc_riverside,2015,assistant,9,9,1.0,False,,True,False,https://openalex.org/A5064373045,HIGH,uc_riverside|wenxiu ma,wenxiu ma,8,True,2015.0,2018.0,12.0,10.0,9.0,7.7778,8.7146,8.0,77.8
Wenxiu Ma,Uc Riverside,uc_riverside,2016,assistant,3,12,2.0,False,,True,False,https://openalex.org/A5064373045,HIGH,uc_riverside|wenxiu ma,wenxiu ma,80,True,2015.0,2018.0,14.0,12.0,11.0,6.3636,5.8185,6.0,45.5
Wenxiu Ma,Uc Riverside,uc_riverside,2017,assistant,6,18,3.0,False,,True,False,https://openalex.org/A5064373045,HIGH,uc_riverside|wenxiu ma,wenxiu ma,64,True,2015.0,2018.0,17.0,15.0,14.0,5.2143,7.6979,11.0,71.4
Wenxiu Ma,Uc Riverside,uc_riverside,2018,assistant,7,25,4.0,False,,True,False,https://openalex.org/A5064373045,HIGH,uc_riverside|wenxiu ma,wenxiu ma,40,True,2015.0,2018.0,18.0,17.0,16.0,6.125,6.1847,12.0,68.8
Zhijia Zhao,Uc Riverside,uc_riverside,2015,assistant,4,4,1.0,False,,True,False,https://openalex.org/A5013940261,HIGH,uc_riverside|zhijia zhao,zhijia zhao,32,True,2015.0,2018.0,12.0,10.0,9.0,8.3333,8.6023,4.0,33.3
Zhijia Zhao,Uc Riverside,uc_riverside,2016,assistant,1,5,2.0,False,,True,False,https://openalex.org/A5013940261,HIGH,uc_riverside|zhijia zhao,zhijia zhao,80,True,2015.0,2018.0,14.0,12.0,11.0,6.5455,5.6633,2.0,9.1
Zhijia Zhao,Uc Riverside,uc_riverside,2017,assistant,3,8,3.0,False,,True,False,https://openalex.org/A5013940261,HIGH,uc_riverside|zhijia zhao,zhijia zhao,64,True,2015.0,2018.0,17.0,15.0,14.0,5.4286,7.6733,9.0,57.1
Zhijia Zhao,Uc Riverside,uc_riverside,2018,assistant,4,12,4.0,False,,True,False,https://openalex.org/A5013940261,HIGH,uc_riverside|zhijia zhao,zhijia zhao,40,True,2015.0,2018.0,18.0,17.0,16.0,6.3125,6.1614,8.0,43.8
Zhiyun Qian,Uc Riverside,uc_riverside,2014,assistant,1,1,1.0,False,,True,False,https://openalex.org/A5022038961,HIGH,uc_riverside|zhiyun qian,zhiyun qian,32,True,2014.0,2018.0,8.0,6.0,5.0,7.4,5.0794,2.0,20.0
Zhiyun Qian,Uc Riverside,uc_riverside,2015,assistant,8,9,2.0,False,,True,False,https://openalex.org/A5022038961,HIGH,uc_riverside|zhiyun qian,zhiyun qian,72,True,2014.0,2018.0,12.0,10.0,9.0,7.8889,8.7242,7.0,66.7
Zhiyun Qian,Uc Riverside,uc_riverside,2016,assistant,7,16,3.0,False,,True,False,https://openalex.org/A5022038961,HIGH,uc_riverside|zhiyun qian,zhiyun qian,80,True,2014.0,2018.0,14.0,12.0,11.0,6.0,5.8992,8.0,63.6
Zhiyun Qian,Uc Riverside,uc_riverside,2017,assistant,12,28,4.0,False,,True,False,https://openalex.org/A5022038961,HIGH,uc_riverside|zhiyun qian,zhiyun qian,64,True,2014.0,2018.0,17.0,15.0,14.0,4.7857,7.4543,14.0,92.9
Zhiyun Qian,Uc Riverside,uc_riverside,2018,assistant,21,49,5.0,False,,True,False,https://openalex.org/A5022038961,HIGH,uc_riverside|zhiyun qian,zhiyun qian,40,True,2014.0,2018.0,18.0,17.0,16.0,5.25,4.7679,17.0,100.0
Zizhong Chen,Uc Riverside,uc_riverside,2013,assistant,11,11,1.0,True,2016.0,False,False,https://openalex.org/A5061737717,HIGH,uc_riverside|zizhong chen,zizhong chen,24,True,2013.0,2015.0,7.0,5.0,4.0,11.5,7.8528,2.0,25.0
Zizhong Chen,Uc Riverside,uc_riverside,2014,assistant,12,23,2.0,True,2016.0,False,False,https://openalex.org/A5061737717,HIGH,uc_riverside|zizhong chen,zizhong chen,56,True,2013.0,2015.0,8.0,6.0,5.0,5.2,4.9699,6.0,100.0
Zizhong Chen,Uc Riverside,uc_riverside,2015,assistant,7,30,3.0,True,2016.0,False,False,https://openalex.org/A5061737717,HIGH,uc_riverside|zizhong chen,zizhong chen,72,True,2013.0,2015.0,12.0,10.0,9.0,8.0,8.7178,6.0,55.6
Ben Hardekopf,Uc Santa Barbara,uc_santa_barbara,2009,assistant,2,2,1.0,False,,True,False,https://openalex.org/A5074393511,HIGH,uc_santa_barbara|ben hardekopf,ben hardekopf,8,True,2009.0,2014.0,8.0,8.0,7.0,7.8571,7.7121,3.0,28.6
Ben Hardekopf,Uc Santa Barbara,uc_santa_barbara,2010,assistant,1,3,2.0,False,,True,False,https://openalex.org/A5074393511,HIGH,uc_santa_barbara|ben hardekopf,ben hardekopf,24,True,2009.0,2014.0,3.0,3.0,2.0,20.0,1.4142,1.0,0.0
Ben Hardekopf,Uc Santa Barbara,uc_santa_barbara,2011,assistant,8,11,3.0,False,,True,False,https://openalex.org/A5074393511,HIGH,uc_santa_barbara|ben hardekopf,ben hardekopf,32,True,2009.0,2014.0,2.0,2.0,1.0,10.0,,1.0,0.0
Ben Hardekopf,Uc Santa Barbara,uc_santa_barbara,2012,assistant,1,12,4.0,False,,True,False,https://openalex.org/A5074393511,HIGH,uc_santa_barbara|ben hardekopf,ben hardekopf,48,True,2009.0,2014.0,2.0,2.0,1.0,23.0,,1.0,0.0
Ben Hardekopf,Uc Santa Barbara,uc_santa_barbara,2013,assistant,5,17,5.0,False,,True,False,https://openalex.org/A5074393511,HIGH,uc_santa_barbara|ben hardekopf,ben hardekopf,28,True,2009.0,2014.0,2.0,2.0,1.0,5.0,,2.0,100.0
Ben Hardekopf,Uc Santa Barbara,uc_santa_barbara,2014,assistant,13,30,6.0,False,,True,False,https://openalex.org/A5074393511,HIGH,uc_santa_barbara|ben hardekopf,ben hardekopf,20,True,2009.0,2014.0,3.0,3.0,2.0,5.0,4.2426,3.0,100.0
Ben Y. Zhao,Uc Santa Barbara,uc_santa_barbara,2005,assistant,8,8,1.0,True,2011.0,False,False,https://openalex.org/A5108248360,HIGH,uc_santa_barbara|ben zhao,ben zhao,8,True,2005.0,2010.0,6.0,6.0,5.0,3.4,3.9749,5.0,80.0
Ben Y. Zhao,Uc Santa Barbara,uc_santa_barbara,2006,assistant,9,17,2.0,True,2011.0,False,False,https://openalex.org/A5108248360,HIGH,uc_santa_barbara|ben zhao,ben zhao,40,True,2005.0,2010.0,6.0,6.0,5.0,6.2,6.6858,4.0,60.0
Ben Y. Zhao,Uc Santa Barbara,uc_santa_barbara,2007,assistant,17,34,3.0,True,2011.0,False,False,https://openalex.org/A5108248360,HIGH,uc_santa_barbara|ben zhao,ben zhao,44,True,2005.0,2010.0,6.0,6.0,5.0,6.8,7.328,6.0,100.0
Ben Y. Zhao,Uc Santa Barbara,uc_santa_barbara,2008,assistant,8,42,4.0,True,2011.0,False,False,https://openalex.org/A5108248360,HIGH,uc_santa_barbara|ben zhao,ben zhao,32,True,2005.0,2010.0,6.0,6.0,5.0,8.4,9.1269,4.0,60.0
Ben Y. Zhao,Uc Santa Barbara,uc_santa_barbara,2009,assistant,3,45,5.0,True,2011.0,False,False,https://openalex.org/A5108248360,HIGH,uc_santa_barbara|ben zhao,ben zhao,24,True,2005.0,2010.0,8.0,8.0,7.0,7.7143,7.8255,4.0,42.9
Ben Y. Zhao,Uc Santa Barbara,uc_santa_barbara,2010,assistant,21,66,6.0,True,2011.0,False,False,https://openalex.org/A5108248360,HIGH,uc_santa_barbara|ben zhao,ben zhao,24,True,2005.0,2010.0,3.0,3.0,2.0,10.0,12.7279,3.0,100.0
Chandra Krintz,Uc Santa Barbara,uc_santa_barbara,2005,assistant,9,9,1.0,True,2008.0,False,False,https://openalex.org/A5040516516,HIGH,uc_santa_barbara|chandra krintz,chandra krintz,8,True,2005.0,2007.0,6.0,6.0,5.0,3.2,3.6332,6.0,100.0
Chandra Krintz,Uc Santa Barbara,uc_santa_barbara,2006,assistant,15,24,2.0,True,2008.0,False,False,https://openalex.org/A5040516516,HIGH,uc_santa_barbara|chandra krintz,chandra krintz,40,True,2005.0,2007.0,6.0,6.0,5.0,5.0,5.0498,6.0,100.0
Chandra Krintz,Uc Santa Barbara,uc_santa_barbara,2007,assistant,17,41,3.0,True,2008.0,False,False,https://openalex.org/A5040516516,HIGH,uc_santa_barbara|chandra krintz,chandra krintz,44,True,2005.0,2007.0,6.0,6.0,5.0,6.8,7.328,6.0,100.0
Christopher Kruegel,Uc Santa Barbara,uc_santa_barbara,2008,assistant,17,17,1.0,True,2010.0,False,False,https://openalex.org/A5022177364,HIGH,uc_santa_barbara|christopher kruegel,christopher kruegel,28,True,2008.0,2009.0,6.0,6.0,5.0,6.6,7.7974,5.0,80.0
Christopher Kruegel,Uc Santa Barbara,uc_santa_barbara,2009,assistant,19,36,2.0,True,2010.0,False,False,https://openalex.org/A5022177364,HIGH,uc_santa_barbara|christopher kruegel,christopher kruegel,24,True,2008.0,2009.0,8.0,8.0,7.0,5.4286,6.1334,8.0,100.0
Frederic G. Gibou,Uc Santa Barbara,uc_santa_barbara,2005,assistant,2,2,1.0,True,2010.0,False,False,https://openalex.org/A5081112761,HIGH,uc_santa_barbara|frederic gibou,frederic gibou,8,True,2005.0,2009.0,6.0,6.0,5.0,4.6,4.3359,3.0,40.0
Frederic G. Gibou,Uc Santa Barbara,uc_santa_barbara,2006,assistant,5,7,2.0,True,2010.0,False,False,https://openalex.org/A5081112761,HIGH,uc_santa_barbara|frederic gibou,frederic gibou,40,True,2005.0,2009.0,6.0,6.0,5.0,7.0,6.7454,3.0,40.0
Frederic G. Gibou,Uc Santa Barbara,uc_santa_barbara,2007,assistant,6,13,3.0,True,2010.0,False,False,https://openalex.org/A5081112761,HIGH,uc_santa_barbara|frederic gibou,frederic gibou,44,True,2005.0,2009.0,6.0,6.0,5.0,9.0,8.5732,3.0,40.0
Frederic G. Gibou,Uc Santa Barbara,uc_santa_barbara,2008,assistant,6,19,4.0,True,2010.0,False,False,https://openalex.org/A5081112761,HIGH,uc_santa_barbara|frederic gibou,frederic gibou,32,True,2005.0,2009.0,6.0,6.0,5.0,8.8,9.0388,3.0,40.0
Frederic G. Gibou,Uc Santa Barbara,uc_santa_barbara,2009,assistant,7,26,5.0,True,2010.0,False,False,https://openalex.org/A5081112761,HIGH,uc_santa_barbara|frederic gibou,frederic gibou,24,True,2005.0,2009.0,8.0,8.0,7.0,7.1429,8.0297,5.0,57.1
Haewon Jeong,Uc Santa Barbara,uc_santa_barbara,2023,assistant,5,5,1.0,False,,False,True,https://openalex.org/A5051646746,HIGH,uc_santa_barbara|haewon jeong,haewon jeong,16,True,2023.0,2024.0,20.0,7.0,6.0,10.6667,9.4163,3.0,33.3
Haewon Jeong,Uc Santa Barbara,uc_santa_barbara,2024,assistant,6,11,2.0,False,,False,True,https://openalex.org/A5051646746,HIGH,uc_santa_barbara|haewon jeong,haewon jeong,44,True,2023.0,2024.0,19.0,9.0,8.0,8.875,7.6614,5.0,50.0
James A. Preiss,Uc Santa Barbara,uc_santa_barbara,2024,assistant,3,3,1.0,False,,False,True,https://openalex.org/A5089492725,HIGH,uc_santa_barbara|james preiss,james preiss,20,True,2024.0,2024.0,19.0,9.0,8.0,9.25,7.4017,3.0,25.0
Jennifer Jacobs,Uc Santa Barbara,uc_santa_barbara,2022,assistant,4,20,1.0,False,,False,True,https://openalex.org/A5058644728,HIGH,uc_santa_barbara|jennifer jacobs,jennifer jacobs,32,True,2022.0,2024.0,17.0,5.0,4.0,8.25,8.5,3.0,50.0
Jennifer Jacobs,Uc Santa Barbara,uc_santa_barbara,2023,assistant,12,32,2.0,False,,False,True,https://openalex.org/A5058644728,HIGH,uc_santa_barbara|jennifer jacobs,jennifer jacobs,28,True,2022.0,2024.0,20.0,7.0,6.0,9.5,9.6488,5.0,66.7
Jennifer Jacobs,Uc Santa Barbara,uc_santa_barbara,2024,assistant,12,44,3.0,False,,False,True,https://openalex.org/A5058644728,HIGH,uc_santa_barbara|jennifer jacobs,jennifer jacobs,44,True,2022.0,2024.0,19.0,9.0,8.0,8.125,7.6052,7.0,75.0
Kyle Mahowald,Uc Santa Barbara,uc_santa_barbara,2021,assistant,18,18,1.0,False,,False,True,https://openalex.org/A5039468724,HIGH,uc_santa_barbara|kyle mahowald,kyle mahowald,12,True,2021.0,2022.0,16.0,3.0,2.0,0.0,0.0,3.0,100.0
Kyle Mahowald,Uc Santa Barbara,uc_santa_barbara,2022,assistant,14,32,2.0,False,,False,True,https://openalex.org/A5039468724,HIGH,uc_santa_barbara|kyle mahowald,kyle mahowald,28,True,2021.0,2022.0,17.0,5.0,4.0,5.75,7.6757,4.0,75.0
Murphy Niu,Uc Santa Barbara,uc_santa_barbara,2024,assistant,12,12,1.0,False,,False,True,https://openalex.org/A5112853502,HIGH,uc_santa_barbara|murphy niu,murphy niu,32,True,2024.0,2024.0,19.0,9.0,8.0,8.125,7.6052,7.0,75.0
Nina Miolane,Uc Santa Barbara,uc_santa_barbara,2022,assistant,17,17,1.0,False,,False,True,https://openalex.org/A5083733004,HIGH,uc_santa_barbara|nina miolane,nina miolane,32,True,2022.0,2024.0,17.0,5.0,4.0,5.0,6.2183,5.0,100.0
Nina Miolane,Uc Santa Barbara,uc_santa_barbara,2023,assistant,18,35,2.0,False,,False,True,https://openalex.org/A5083733004,HIGH,uc_santa_barbara|nina miolane,nina miolane,28,True,2022.0,2024.0,20.0,7.0,6.0,8.5,8.8713,6.0,83.3
Nina Miolane,Uc Santa Barbara,uc_santa_barbara,2024,assistant,18,53,3.0,False,,False,True,https://openalex.org/A5083733004,HIGH,uc_santa_barbara|nina miolane,nina miolane,44,True,2022.0,2024.0,19.0,9.0,8.0,7.375,6.7387,8.0,87.5
Simon Todd,Uc Santa Barbara,uc_santa_barbara,2021,assistant,0,0,1.0,False,,False,True,https://openalex.org/A5052995732,HIGH,uc_santa_barbara|simon todd,simon todd,12,True,2021.0,2024.0,16.0,3.0,2.0,9.0,12.7279,2.0,50.0
Simon Todd,Uc Santa Barbara,uc_santa_barbara,2022,assistant,2,2,2.0,False,,False,True,https://openalex.org/A5052995732,HIGH,uc_santa_barbara|simon todd,simon todd,32,True,2021.0,2024.0,17.0,5.0,4.0,8.75,8.0571,2.0,25.0
Simon Todd,Uc Santa Barbara,uc_santa_barbara,2023,assistant,9,11,3.0,False,,False,True,https://openalex.org/A5052995732,HIGH,uc_santa_barbara|simon todd,simon todd,28,True,2021.0,2024.0,20.0,7.0,6.0,10.0,9.6954,4.0,50.0
Simon Todd,Uc Santa Barbara,uc_santa_barbara,2024,assistant,4,15,4.0,False,,False,True,https://openalex.org/A5052995732,HIGH,uc_santa_barbara|simon todd,simon todd,44,True,2021.0,2024.0,19.0,9.0,8.0,9.125,7.5107,4.0,37.5
Stefano Tessaro,Uc Santa Barbara,uc_santa_barbara,2014,assistant,8,8,1.0,False,,True,False,https://openalex.org/A5073675827,HIGH,uc_santa_barbara|stefano tessaro,stefano tessaro,20,True,2014.0,2014.0,3.0,3.0,2.0,7.5,7.7782,2.0,50.0
Theodore Kim,Uc Santa Barbara,uc_santa_barbara,2013,assistant,5,5,1.0,False,,True,False,https://openalex.org/A5025069371,HIGH,uc_santa_barbara|theodore kim,theodore kim,28,True,2013.0,2014.0,2.0,2.0,1.0,5.0,,2.0,100.0
Theodore Kim,Uc Santa Barbara,uc_santa_barbara,2014,assistant,2,7,2.0,False,,True,False,https://openalex.org/A5025069371,HIGH,uc_santa_barbara|theodore kim,theodore kim,20,True,2013.0,2014.0,3.0,3.0,2.0,10.5,3.5355,1.0,0.0
Tim Sherwood,Uc Santa Barbara,uc_santa_barbara,2005,assistant,0,0,1.0,True,2010.0,False,False,https://openalex.org/A5036932071,MEDIUM,uc_santa_barbara|tim sherwood,tim sherwood,8,True,2005.0,2009.0,6.0,6.0,5.0,5.0,3.873,2.0,20.0
Tim Sherwood,Uc Santa Barbara,uc_santa_barbara,2006,assistant,0,0,2.0,True,2010.0,False,False,https://openalex.org/A5036932071,MEDIUM,uc_santa_barbara|tim sherwood,tim sherwood,40,True,2005.0,2009.0,6.0,6.0,5.0,8.0,5.7446,2.0,20.0
Tim Sherwood,Uc Santa Barbara,uc_santa_barbara,2007,assistant,0,0,3.0,True,2010.0,False,False,https://openalex.org/A5036932071,MEDIUM,uc_santa_barbara|tim sherwood,tim sherwood,44,True,2005.0,2009.0,6.0,6.0,5.0,10.2,7.328,2.0,20.0
Tim Sherwood,Uc Santa Barbara,uc_santa_barbara,2008,assistant,0,0,4.0,True,2010.0,False,False,https://openalex.org/A5036932071,MEDIUM,uc_santa_barbara|tim sherwood,tim sherwood,32,True,2005.0,2009.0,6.0,6.0,5.0,10.0,7.9057,2.0,20.0
Tim Sherwood,Uc Santa Barbara,uc_santa_barbara,2009,assistant,0,0,5.0,True,2010.0,False,False,https://openalex.org/A5036932071,MEDIUM,uc_santa_barbara|tim sherwood,tim sherwood,24,True,2005.0,2009.0,8.0,8.0,7.0,8.1429,7.4033,2.0,14.3
Tobias Höllerer,Uc Santa Barbara,uc_santa_barbara,2005,assistant,6,6,1.0,True,2010.0,False,False,https://openalex.org/A5028885566,HIGH,uc_santa_barbara|tobias hollerer,tobias hollerer,8,True,2005.0,2009.0,6.0,6.0,5.0,3.8,4.3818,4.0,60.0
Tobias Höllerer,Uc Santa Barbara,uc_santa_barbara,2006,assistant,11,17,2.0,True,2010.0,False,False,https://openalex.org/A5028885566,HIGH,uc_santa_barbara|tobias hollerer,tobias hollerer,40,True,2005.0,2009.0,6.0,6.0,5.0,5.8,6.3797,5.0,80.0
Tobias Höllerer,Uc Santa Barbara,uc_santa_barbara,2007,assistant,11,28,3.0,True,2010.0,False,False,https://openalex.org/A5028885566,HIGH,uc_santa_barbara|tobias hollerer,tobias hollerer,44,True,2005.0,2009.0,6.0,6.0,5.0,8.0,8.5732,4.0,60.0
Tobias Höllerer,Uc Santa Barbara,uc_santa_barbara,2008,assistant,19,47,4.0,True,2010.0,False,False,https://openalex.org/A5028885566,HIGH,uc_santa_barbara|tobias hollerer,tobias hollerer,32,True,2005.0,2009.0,6.0,6.0,5.0,6.2,7.0143,6.0,100.0
Tobias Höllerer,Uc Santa Barbara,uc_santa_barbara,2009,assistant,17,64,5.0,True,2010.0,False,False,https://openalex.org/A5028885566,HIGH,uc_santa_barbara|tobias hollerer,tobias hollerer,24,True,2005.0,2009.0,8.0,8.0,7.0,5.7143,6.7753,7.0,85.7
Wenbo Guo,Uc Santa Barbara,uc_santa_barbara,2023,assistant,24,24,1.0,False,,False,True,https://openalex.org/A5054699755,HIGH,uc_santa_barbara|wenbo guo,wenbo guo,4,True,2023.0,2024.0,20.0,7.0,6.0,7.5,6.892,7.0,100.0
Wenbo Guo,Uc Santa Barbara,uc_santa_barbara,2024,assistant,20,44,2.0,False,,False,True,https://openalex.org/A5054699755,HIGH,uc_santa_barbara|wenbo guo,wenbo guo,44,True,2023.0,2024.0,19.0,9.0,8.0,7.125,6.2206,9.0,100.0
Xifeng Yan,Uc Santa Barbara,uc_santa_barbara,2009,assistant,9,9,1.0,True,2013.0,False,False,https://openalex.org/A5047709762,HIGH,uc_santa_barbara|xifeng yan,xifeng yan,24,True,2009.0,2012.0,8.0,8.0,7.0,6.8571,7.9881,6.0,71.4
Xifeng Yan,Uc Santa Barbara,uc_santa_barbara,2010,assistant,19,28,2.0,True,2013.0,False,False,https://openalex.org/A5047709762,HIGH,uc_santa_barbara|xifeng yan,xifeng yan,24,True,2009.0,2012.0,3.0,3.0,2.0,11.0,14.1421,2.0,50.0
Xifeng Yan,Uc Santa Barbara,uc_santa_barbara,2011,assistant,10,38,3.0,True,2013.0,False,False,https://openalex.org/A5047709762,HIGH,uc_santa_barbara|xifeng yan,xifeng yan,32,True,2009.0,2012.0,2.0,2.0,1.0,8.0,,2.0,100.0
Xifeng Yan,Uc Santa Barbara,uc_santa_barbara,2012,assistant,23,61,4.0,True,2013.0,False,False,https://openalex.org/A5047709762,HIGH,uc_santa_barbara|xifeng yan,xifeng yan,48,True,2009.0,2012.0,2.0,2.0,1.0,1.0,,2.0,100.0
Yao Qin,Uc Santa Barbara,uc_santa_barbara,2023,assistant,1,1,1.0,False,,False,True,https://openalex.org/A5035052910,HIGH,uc_santa_barbara|yao qin,yao qin,28,True,2023.0,2024.0,20.0,7.0,6.0,11.3333,8.7101,2.0,16.7
Yao Qin,Uc Santa Barbara,uc_santa_barbara,2024,assistant,2,3,2.0,False,,False,True,https://openalex.org/A5035052910,HIGH,uc_santa_barbara|yao qin,yao qin,44,True,2023.0,2024.0,19.0,9.0,8.0,9.375,7.2691,2.0,12.5
Carlos Scheidegger,University Of Arizona,university_of_arizona,2019,assistant,0,0,1.0,False,,True,False,https://openalex.org/A5035997603,MEDIUM,university_of_arizona|carlos scheidegger,carlos scheidegger,24,True,2019.0,2019.0,6.0,6.0,5.0,4.6,3.7815,2.0,20.0
Chicheng  Zhang,University Of Arizona,university_of_arizona,2019,assistant,7,7,1.0,False,,True,False,https://openalex.org/A5066555678,HIGH,university_of_arizona|chicheng zhang,chicheng zhang,16,True,2019.0,2019.0,6.0,6.0,5.0,3.2,3.9623,5.0,80.0
Jason Pacheco,University Of Arizona,university_of_arizona,2019,assistant,1,1,1.0,False,,True,False,https://openalex.org/A5021193065,HIGH,university_of_arizona|jason pacheco,jason pacheco,8,True,2019.0,2019.0,6.0,6.0,5.0,4.4,4.0373,3.0,40.0
Josh Levine,University Of Arizona,university_of_arizona,2019,assistant,0,0,1.0,False,,True,False,https://openalex.org/A5104111298,MEDIUM,university_of_arizona|josh levine,josh levine,24,True,2019.0,2019.0,6.0,6.0,5.0,4.6,3.7815,2.0,20.0
Kate Isaacs,University Of Arizona,university_of_arizona,2019,assistant,8,9,3.0,False,,True,False,https://openalex.org/A5009771339,HIGH,university_of_arizona|kate isaacs,kate isaacs,24,True,2016.0,2019.0,6.0,6.0,5.0,3.0,3.6742,6.0,100.0
Kwang-Sung Jun,University Of Arizona,university_of_arizona,2019,assistant,7,7,1.0,False,,True,False,https://openalex.org/A5046896406,HIGH,university_of_arizona|kwang sung jun,kwang sung jun,16,True,2019.0,2019.0,6.0,6.0,5.0,3.2,3.9623,5.0,80.0
Aaron Elmore,University Of Chicago,university_of_chicago,2014,assistant,3,3,1.0,False,,False,True,https://openalex.org/A5041264166,HIGH,university_of_chicago|aaron elmore,aaron elmore,16,True,2014.0,2022.0,16.0,12.0,11.0,2.7273,3.7707,8.0,63.6
Aaron Elmore,University Of Chicago,university_of_chicago,2018,assistant,15,18,2.0,False,,False,True,https://openalex.org/A5041264166,HIGH,university_of_chicago|aaron elmore,aaron elmore,8,True,2014.0,2022.0,25.0,20.0,19.0,2.5789,4.2988,20.0,100.0
Aaron Elmore,University Of Chicago,university_of_chicago,2019,assistant,8,26,3.0,False,,False,True,https://openalex.org/A5041264166,HIGH,university_of_chicago|aaron elmore,aaron elmore,72,True,2014.0,2022.0,43.0,33.0,32.0,3.75,8.4967,29.0,87.5
Aaron Elmore,University Of Chicago,university_of_chicago,2020,assistant,9,35,4.0,False,,False,True,https://openalex.org/A5041264166,HIGH,university_of_chicago|aaron elmore,aaron elmore,88,True,2014.0,2022.0,45.0,39.0,38.0,3.8158,8.6489,35.0,89.5
Aaron Elmore,University Of Chicago,university_of_chicago,2021,assistant,11,46,5.0,False,,False,True,https://openalex.org/A5041264166,HIGH,university_of_chicago|aaron elmore,aaron elmore,96,True,2014.0,2022.0,51.0,45.0,44.0,2.3864,5.371,41.0,90.9
Aaron Elmore,University Of Chicago,university_of_chicago,2022,assistant,6,52,6.0,False,,False,True,https://openalex.org/A5041264166,HIGH,university_of_chicago|aaron elmore,aaron elmore,16,True,2014.0,2022.0,49.0,43.0,42.0,1.5714,3.2169,39.0,90.5
Aaron  Elmore Aaron Elmore,University Of Chicago,university_of_chicago,2018,assistant,15,15,1.0,False,,False,True,https://openalex.org/A5041264166,HIGH,university_of_chicago|aaron elmore aaron elmore,aaron elmore aaron elmore,8,True,2018.0,2022.0,25.0,20.0,19.0,2.5789,4.2988,20.0,100.0
