team_id,season,n_roster,n_zeroed_by_policy,n_minutes_ge_threshold,zero_fraction,all_zeroed_by_policy,all_raw_ppm_zero,all_identical_perf,min_minutes,max_minutes,max_minutes_below_threshold,team_short_display_name
179,2016,13,4,9,0.307692307692,False,False,False,0,1154,,St Bonaventure
242,2016,13,4,9,0.307692307692,False,False,False,0,1101,,Rice
2275,2016,13,4,9,0.307692307692,False,False,False,0,1245,,Hofstra
253,2017,26,8,18,0.307692307692,False,False,False,0,1087,,Southern Utah
259,2019,13,4,9,0.307692307692,False,False,False,0,1236,,Virginia Tech
2390,2019,13,4,9,0.307692307692,False,False,False,0,1081,,Miami
2005,2017,23,7,16,0.304347826087,False,False,False,0,944,,Air Force
2029,2018,23,7,16,0.304347826087,False,False,False,0,1194,,AR-Pine Bluff
2010,2016,20,6,14,0.3,False,False,False,0,976,,Alabama A&M
108,2017,20,6,14,0.3,False,False,False,1,871,,Harvard
2296,2017,20,6,14,0.3,False,False,False,0,1175,,Jackson St
108,2019,20,6,14,0.3,False,False,False,0,851,,Harvard
333,2021,20,6,14,0.3,False,False,False,0,1002,,Alabama
153,2011,17,5,12,0.294117647059,False,False,False,0,1087,,North Carolina
183,2011,17,5,12,0.294117647059,False,False,False,4,1214,,Syracuse
202,2011,17,5,12,0.294117647059,False,False,False,4,1079,,Tulsa
2169,2012,17,5,12,0.294117647059,False,False,False,0,1052,,Delaware St
2633,2012,17,5,12,0.294117647059,False,False,False,3,1089,,Tennessee
38,2014,17,5,12,0.294117647059,False,False,False,0,1107,,Colorado
44,2014,17,5,12,0.294117647059,False,False,False,0,1222,,American
79,2014,17,5,12,0.294117647059,False,False,False,0,1126,,S Illinois
103,2014,17,5,12,0.294117647059,False,False,False,0,1160,,Boston College
140,2014,17,5,12,0.294117647059,False,False,False,0,974,,Kansas City
142,2014,17,5,12,0.294117647059,False,False,False,0,1295,,Missouri
314,2014,17,5,12,0.294117647059,False,False,False,0,1207,,Iona
526,2014,17,5,12,0.294117647059,False,False,False,0,1085,,FGCU
2057,2014,17,5,12,0.294117647059,False,False,False,0,1266,,Belmont
2210,2014,17,5,12,0.294117647059,False,False,False,0,1036,,Elon
2272,2014,17,5,12,0.294117647059,False,False,False,0,1006,,High Point
2502,2014,17,5,12,0.294117647059,False,False,False,0,1112,,Portland St
2755,2014,17,5,12,0.294117647059,False,False,False,0,905,,Grambling
21,2015,17,5,12,0.294117647059,False,False,False,0,1183,,San Diego St
24,2015,17,5,12,0.294117647059,False,False,False,0,1347,,Stanford
42,2015,17,5,12,0.294117647059,False,False,False,0,1036,,Hartford
84,2015,17,5,12,0.294117647059,False,False,False,0,1186,,Indiana
139,2015,17,5,12,0.294117647059,False,False,False,0,834,,Saint Louis
258,2015,17,5,12,0.294117647059,False,False,False,0,1105,,Virginia
325,2015,17,5,12,0.294117647059,False,False,False,0,1176,,Cleveland St
328,2015,17,5,12,0.294117647059,False,False,False,0,1066,,Utah State
2184,2015,17,5,12,0.294117647059,False,False,False,0,1011,,Duquesne
2464,2015,17,5,12,0.294117647059,False,False,False,0,1293,,N Arizona
2502,2015,17,5,12,0.294117647059,False,False,False,0,884,,Portland St
2550,2015,17,5,12,0.294117647059,False,False,False,0,976,,Seton Hall
50,2016,17,5,12,0.294117647059,False,False,False,0,885,,FAMU
107,2016,17,5,12,0.294117647059,False,False,False,0,1147,,Holy Cross
201,2016,17,5,12,0.294117647059,False,False,False,0,1286,,Oklahoma
204,2016,17,5,12,0.294117647059,False,False,False,0,1096,,Oregon St
261,2016,17,5,12,0.294117647059,False,False,False,0,1071,,Vermont
2031,2016,17,5,12,0.294117647059,False,False,False,0,1073,,Little Rock
2127,2016,17,5,12,0.294117647059,False,False,False,0,870,,Charleston So
2199,2016,17,5,12,0.294117647059,False,False,False,0,1031,,E Michigan
2217,2016,17,5,12,0.294117647059,False,False,False,0,1169,,Fairfield
2352,2016,17,5,12,0.294117647059,False,False,False,0,972,,Loyola MD
2393,2016,17,5,12,0.294117647059,False,False,False,0,1091,,MTSU
2405,2016,17,5,12,0.294117647059,False,False,False,0,1184,,Monmouth
2429,2016,17,5,12,0.294117647059,False,False,False,0,1131,,Charlotte
24,2017,17,5,12,0.294117647059,False,False,False,0,927,,Stanford
85,2017,17,5,12,0.294117647059,False,False,False,0,992,,IUPUI
236,2017,17,5,12,0.294117647059,False,False,False,0,975,,Chattanooga
258,2017,17,5,12,0.294117647059,False,False,False,0,1093,,Virginia
261,2017,17,5,12,0.294117647059,False,False,False,0,1003,,Vermont
356,2017,17,5,12,0.294117647059,False,False,False,0,1137,,Illinois
357,2017,17,5,12,0.294117647059,False,False,False,0,1213,,Texas A&M-CC
2182,2017,17,5,12,0.294117647059,False,False,False,0,1053,,Drexel
2230,2017,17,5,12,0.294117647059,False,False,False,0,1074,,Fordham
2261,2017,17,5,12,0.294117647059,False,False,False,0,961,,Hampton
2287,2017,17,5,12,0.294117647059,False,False,False,0,1080,,Illinois St
2634,2017,17,5,12,0.294117647059,False,False,False,0,957,,Tennessee St
25,2018,17,5,12,0.294117647059,False,False,False,0,1051,,California
42,2018,17,5,12,0.294117647059,False,False,False,0,1190,,Hartford
154,2018,17,5,12,0.294117647059,False,False,False,0,987,,Wake Forest
164,2018,17,5,12,0.294117647059,False,False,False,0,1127,,Rutgers
2006,2018,17,5,12,0.294117647059,False,False,False,0,1104,,Akron
2393,2018,17,5,12,0.294117647059,False,False,False,0,1086,,MTSU
2506,2018,17,5,12,0.294117647059,False,False,False,0,1075,,Presbyterian
2623,2018,17,5,12,0.294117647059,False,False,False,0,1028,,Missouri St
42,2019,17,5,12,0.294117647059,False,False,False,0,1228,,Hartford
167,2019,17,5,12,0.294117647059,False,False,False,0,986,,New Mexico
526,2019,17,5,12,0.294117647059,False,False,False,0,985,,FGCU
2006,2019,17,5,12,0.294117647059,False,False,False,0,1073,,Akron
2382,2019,17,5,12,0.294117647059,False,False,False,0,1032,,Mercer
2628,2019,17,5,12,0.294117647059,False,False,False,0,1315,,TCU
2635,2019,17,5,12,0.294117647059,False,False,False,0,1023,,Tennessee Tech
5,2020,17,5,12,0.294117647059,False,False,False,0,937,,UAB
9,2020,17,5,12,0.294117647059,False,False,False,5,1047,,Arizona St
25,2020,17,5,12,0.294117647059,False,False,False,0,1062,,California
56,2020,17,5,12,0.294117647059,False,False,False,0,1084,,Stetson
62,2020,17,5,12,0.294117647059,False,False,False,0,1111,,Hawai'i
66,2020,17,5,12,0.294117647059,False,False,False,0,941,,Iowa State
139,2020,17,5,12,0.294117647059,False,False,False,0,1113,,Saint Louis
140,2020,17,5,12,0.294117647059,False,False,False,0,868,,Kansas City
242,2020,17,5,12,0.294117647059,False,False,False,0,1031,,Rice
276,2020,17,5,12,0.294117647059,False,False,False,0,1153,,Marshall
292,2020,17,5,12,0.294117647059,False,False,False,0,840,,UT Rio Grande
526,2020,17,5,12,0.294117647059,False,False,False,0,1029,,FGCU
2031,2020,17,5,12,0.294117647059,False,False,False,0,1006,,Little Rock
2117,2020,17,5,12,0.294117647059,False,False,False,0,1005,,C Michigan
2132,2020,17,5,12,0.294117647059,False,False,False,0,1011,,Cincinnati
2169,2020,17,5,12,0.294117647059,False,False,False,0,1125,,Delaware St
2261,2020,17,5,12,0.294117647059,False,False,False,0,1192,,Hampton
2377,2020,17,5,12,0.294117647059,False,False,False,0,1015,,McNeese
2460,2020,17,5,12,0.294117647059,False,False,False,0,1080,,Northern Iowa
21,2021,17,5,12,0.294117647059,False,False,False,0,818,,San Diego St
97,2021,17,5,12,0.294117647059,False,False,False,0,713,,Louisville
145,2021,17,5,12,0.294117647059,False,False,False,0,886,,Ole Miss
153,2021,17,5,12,0.294117647059,False,False,False,4,802,,North Carolina
164,2021,17,5,12,0.294117647059,False,False,False,1,863,,Rutgers
2084,2021,17,5,12,0.294117647059,False,False,False,0,860,,Buffalo
2430,2021,17,5,12,0.294117647059,False,False,False,0,894,,UNC Greensboro
2459,2021,17,5,12,0.294117647059,False,False,False,0,645,,N Illinois
2603,2021,17,5,12,0.294117647059,False,False,False,0,646,,Saint Joseph's
2633,2021,17,5,12,0.294117647059,False,False,False,0,789,,Tennessee
2692,2021,17,5,12,0.294117647059,False,False,False,0,731,,Weber St
152,2011,14,4,10,0.285714285714,False,False,False,2,971,,NC State
164,2011,14,4,10,0.285714285714,False,False,False,0,1060,,Rutgers
2638,2011,14,4,10,0.285714285714,False,False,False,6,1279,,UTEP
154,2012,14,4,10,0.285714285714,False,False,False,1,1070,,Wake Forest
257,2012,14,4,10,0.285714285714,False,False,False,2,997,,Richmond
301,2012,14,4,10,0.285714285714,False,False,False,2,918,,San Diego
12,2013,14,4,10,0.285714285714,False,False,False,10,1154,,Arizona
120,2013,14,4,10,0.285714285714,False,False,False,12,1087,,Maryland
154,2013,14,4,10,0.285714285714,False,False,False,2,1017,,Wake Forest
222,2013,14,4,10,0.285714285714,False,False,False,0,1128,,Villanova
238,2013,14,4,10,0.285714285714,False,False,False,3,1047,,Vanderbilt
349,2013,21,6,15,0.285714285714,False,False,False,0,839,,Army
2116,2013,14,4,10,0.285714285714,False,False,False,3,1030,,UCF
2535,2013,14,4,10,0.285714285714,False,False,False,2,1183,,Samford
2603,2013,14,4,10,0.285714285714,False,False,False,7,1142,,Saint Joseph's
48,2014,14,4,10,0.285714285714,False,False,False,6,1282,,Delaware
87,2014,14,4,10,0.285714285714,False,False,False,0,1211,,Notre Dame
251,2014,14,4,10,0.285714285714,False,False,False,0,1055,,Texas
295,2014,14,4,10,0.285714285714,False,False,False,0,1155,,Old Dominion
304,2014,14,4,10,0.285714285714,False,False,False,0,1099,,Idaho St
2032,2014,14,4,10,0.285714285714,False,False,False,0,961,,Arkansas St
2099,2014,14,4,10,0.285714285714,False,False,False,0,1325,,Canisius
194,2015,14,4,10,0.285714285714,False,False,False,0,1188,,Ohio State
2016,2015,21,6,15,0.285714285714,False,False,False,0,1075,,Alcorn St
2110,2015,14,4,10,0.285714285714,False,False,False,0,978,,C Arkansas
2507,2015,14,4,10,0.285714285714,False,False,False,0,1257,,Providence
2608,2015,14,4,10,0.285714285714,False,False,False,0,1068,,Saint Mary's
66,2016,14,4,10,0.285714285714,False,False,False,0,1331,,Iowa State
119,2016,14,4,10,0.285714285714,False,False,False,0,939,,Towson
213,2016,14,4,10,0.285714285714,False,False,False,0,1090,,Penn State
228,2016,14,4,10,0.285714285714,False,False,False,0,1060,,Clemson
235,2016,21,6,15,0.285714285714,False,False,False,0,1062,,Memphis
269,2016,14,4,10,0.285714285714,False,False,False,0,1107,,Marquette
2110,2016,14,4,10,0.285714285714,False,False,False,0,976,,C Arkansas
2182,2016,14,4,10,0.285714285714,False,False,False,0,1021,,Drexel
2325,2016,14,4,10,0.285714285714,False,False,False,0,1170,,La Salle
2390,2016,14,4,10,0.285714285714,False,False,False,0,1122,,Miami
2454,2016,14,4,10,0.285714285714,False,False,False,0,1211,,North Florida
2460,2016,14,4,10,0.285714285714,False,False,False,0,1265,,Northern Iowa
2711,2016,14,4,10,0.285714285714,False,False,False,0,1019,,W Michigan
56,2017,14,4,10,0.285714285714,False,False,False,0,1045,,Stetson
77,2017,14,4,10,0.285714285714,False,False,False,0,1194,,Northwestern
139,2017,14,4,10,0.285714285714,False,False,False,0,1068,,Saint Louis
218,2017,14,4,10,0.285714285714,False,False,False,0,1164,,Temple
222,2017,14,4,10,0.285714285714,False,False,False,0,1194,,Villanova
251,2017,14,4,10,0.285714285714,False,False,False,0,1031,,Texas
2329,2017,14,4,10,0.285714285714,False,False,False,0,1025,,Lehigh
2612,2017,14,4,10,0.285714285714,False,False,False,0,1101,,Saint Peter's
46,2018,14,4,10,0.285714285714,False,False,False,0,980,,Georgetown
77,2018,14,4,10,0.285714285714,False,False,False,0,1026,,Northwestern
179,2018,14,4,10,0.285714285714,False,False,False,0,1277,,St Bonaventure
259,2018,14,4,10,0.285714285714,False,False,False,0,1021,,Virginia Tech
270,2018,14,4,10,0.285714285714,False,False,False,0,1114,,Milwaukee
338,2018,14,4,10,0.285714285714,False,False,False,0,1102,,Kennesaw St
399,2018,14,4,10,0.285714285714,False,False,False,0,1128,,Albany
2181,2018,14,4,10,0.285714285714,False,False,False,0,1134,,Drake
2390,2018,14,4,10,0.285714285714,False,False,False,0,975,,Miami
2450,2018,14,4,10,0.285714285714,False,False,False,0,946,,Norfolk St
2612,2018,14,4,10,0.285714285714,False,False,False,0,1046,,Saint Peter's
2729,2018,14,4,10,0.285714285714,False,False,False,9,1114,,William & Mary
152,2019,14,4,10,0.285714285714,False,False,False,0,1034,,NC State
228,2019,14,4,10,0.285714285714,False,False,False,0,1098,,Clemson
314,2019,14,4,10,0.285714285714,False,False,False,0,1228,,Iona
2529,2019,14,4,10,0.285714285714,False,False,False,0,1012,,Sacred Heart
2567,2019,14,4,10,0.285714285714,False,False,False,0,1053,,SMU
2571,2019,14,4,10,0.285714285714,False,False,False,0,1205,,S Dakota St
2603,2019,14,4,10,0.285714285714,False,False,False,0,1208,,Saint Joseph's
36,2020,14,4,10,0.285714285714,False,False,False,0,1044,,Colorado St
41,2020,14,4,10,0.285714285714,False,False,False,0,998,,UConn
98,2020,14,4,10,0.285714285714,False,False,False,0,1047,,Western KY
202,2020,14,4,10,0.285714285714,False,False,False,0,901,,Tulsa
222,2020,14,4,10,0.285714285714,False,False,False,0,1058,,Villanova
239,2020,14,4,10,0.285714285714,False,False,False,0,972,,Baylor
2026,2020,14,4,10,0.285714285714,False,False,False,0,1074,,Appalachian St
2253,2020,14,4,10,0.285714285714,False,False,False,0,1038,,Grand Canyon
2514,2020,14,4,10,0.285714285714,False,False,False,0,1030,,Quinnipiac
2550,2020,14,4,10,0.285714285714,False,False,False,0,922,,Seton Hall
2649,2020,14,4,10,0.285714285714,False,False,False,0,1131,,Toledo
77,2021,14,4,10,0.285714285714,False,False,False,3,756,,Northwestern
222,2021,14,4,10,0.285714285714,False,False,False,0,862,,Villanova
2329,2021,14,4,10,0.285714285714,False,False,False,0,483,,Lehigh
2771,2021,14,4,10,0.285714285714,False,False,False,0,622,,Merrimack
349,2015,25,7,18,0.28,False,False,False,0,939,,Army
9,2014,18,5,13,0.277777777778,False,False,False,0,1168,,Arizona St
62,2014,18,5,13,0.277777777778,False,False,False,0,1000,,Hawai'i
171,2014,18,5,13,0.277777777778,False,False,False,0,1096,,Columbia
292,2014,18,5,13,0.277777777778,False,False,False,0,1042,,UT Rio Grande
357,2014,18,5,13,0.277777777778,False,False,False,0,1119,,Texas A&M-CC
2253,2014,18,5,13,0.277777777778,False,False,False,0,1134,,Grand Canyon
2305,2014,18,5,13,0.277777777778,False,False,False,0,1148,,Kansas
2351,2014,18,5,13,0.277777777778,False,False,False,0,1147,,LMU
2447,2014,18,5,13,0.277777777778,False,False,False,0,837,,Nicholls
2448,2014,18,5,13,0.277777777778,False,False,False,0,1123,,NC A&T
96,2015,18,5,13,0.277777777778,False,False,False,0,1012,,Kentucky
245,2015,18,5,13,0.277777777778,False,False,False,0,1038,,Texas A&M
299,2015,18,5,13,0.277777777778,False,False,False,0,1073,,Long Beach St
2447,2015,18,5,13,0.277777777778,False,False,False,0,797,,Nicholls
2492,2015,18,5,13,0.277777777778,False,False,False,0,1024,,Pepperdine
331,2016,18,5,13,0.277777777778,False,False,False,0,1235,,E Washington
2643,2016,18,5,13,0.277777777778,False,False,False,0,879,,The Citadel
250,2017,18,5,13,0.277777777778,False,False,False,0,1104,,UT Arlington
300,2017,18,5,13,0.277777777778,False,False,False,0,1082,,UC Irvine
309,2017,18,5,13,0.277777777778,False,False,False,0,1159,,Louisiana
2598,2017,18,5,13,0.277777777778,False,False,False,0,1102,,St Francis PA
166,2018,18,5,13,0.277777777778,False,False,False,0,1054,,New Mexico St
253,2018,18,5,13,0.277777777778,False,False,False,0,1076,,Southern Utah
254,2018,18,5,13,0.277777777778,False,False,False,0,1222,,Utah
282,2018,18,5,13,0.277777777778,False,False,False,0,1044,,Indiana St
2000,2018,18,5,13,0.277777777778,False,False,False,0,1037,,Abilene Chrstn
2253,2018,18,5,13,0.277777777778,False,False,False,0,999,,Grand Canyon
2640,2018,18,5,13,0.277777777778,False,False,False,0,1252,,Texas Southern
116,2019,18,5,13,0.277777777778,False,False,False,0,1033,,Mount St Mary
197,2019,18,5,13,0.277777777778,False,False,False,1,1083,,Oklahoma St
331,2019,18,5,13,0.277777777778,False,False,False,0,1102,,E Washington
2010,2019,18,5,13,0.277777777778,False,False,False,0,1106,,Alabama A&M
2184,2019,18,5,13,0.277777777778,False,False,False,0,987,,Duquesne
2640,2019,18,5,13,0.277777777778,False,False,False,0,1203,,Texas Southern
52,2020,18,5,13,0.277777777778,False,False,False,3,959,,Florida St
127,2020,18,5,13,0.277777777778,False,False,False,0,995,,Michigan St
159,2020,18,5,13,0.277777777778,False,False,False,0,880,,Dartmouth
2181,2020,18,5,13,0.277777777778,False,False,False,0,1038,,Drake
2547,2020,18,5,13,0.277777777778,False,False,False,0,1045,,Seattle U
2,2021,18,5,13,0.277777777778,False,False,False,0,820,,Auburn
38,2021,18,5,13,0.277777777778,False,False,False,2,1041,,Colorado
46,2021,18,5,13,0.277777777778,False,False,False,0,902,,Georgetown
50,2021,18,5,13,0.277777777778,False,False,False,0,674,,FAMU
130,2021,18,5,13,0.277777777778,False,False,False,0,852,,Michigan
154,2021,18,5,13,0.277777777778,False,False,False,0,755,,Wake Forest
204,2021,18,5,13,0.277777777778,False,False,False,0,1110,,Oregon St
2097,2021,18,5,13,0.277777777778,False,False,False,0,957,,Campbell
2504,2021,18,5,13,0.277777777778,False,False,False,0,649,,Prairie View
2540,2021,18,5,13,0.277777777778,False,False,False,0,840,,UCSB
2627,2021,18,5,13,0.277777777778,False,False,False,0,647,,Tarleton
2634,2021,18,5,13,0.277777777778,False,False,False,0,738,,Tennessee St
2115,2013,11,3,8,0.272727272727,False,False,False,14,1147,,C Connecticut
219,2018,22,6,16,0.272727272727,False,False,False,0,1106,,Penn
93,2011,15,4,11,0.266666666667,False,False,False,0,912,,Murray St
127,2011,15,4,11,0.266666666667,False,False,False,4,1137,,Michigan St
156,2011,15,4,11,0.266666666667,False,False,False,13,1393,,Creighton
198,2011,15,4,11,0.266666666667,False,False,False,0,1087,,Oral Roberts
233,2011,15,4,11,0.266666666667,False,False,False,0,981,,South Dakota
235,2011,15,4,11,0.266666666667,False,False,False,2,1070,,Memphis
2507,2011,15,4,11,0.266666666667,False,False,False,8,1168,,Providence
2628,2011,15,4,11,0.266666666667,False,False,False,4,1080,,TCU
290,2012,15,4,11,0.266666666667,False,False,False,2,946,,Georgia So
2127,2012,15,4,11,0.266666666667,False,False,False,0,916,,Charleston So
2166,2012,15,4,11,0.266666666667,False,False,False,14,998,,Davidson
2184,2012,15,4,11,0.266666666667,False,False,False,0,1062,,Duquesne
2230,2012,15,4,11,0.266666666667,False,False,False,0,946,,Fordham
2239,2012,15,4,11,0.266666666667,False,False,False,0,980,,Fullerton
2429,2012,15,4,11,0.266666666667,False,False,False,0,956,,Charlotte
2541,2012,15,4,11,0.266666666667,False,False,False,1,984,,Santa Clara
21,2013,15,4,11,0.266666666667,False,False,False,6,1091,,San Diego St
116,2013,15,4,11,0.266666666667,False,False,False,1,1002,,Mount St Mary
151,2013,15,4,11,0.266666666667,False,False,False,2,1092,,East Carolina
204,2013,15,4,11,0.266666666667,False,False,False,6,1000,,Oregon St
235,2013,15,4,11,0.266666666667,False,False,False,1,1175,,Memphis
257,2013,15,4,11,0.266666666667,False,False,False,3,994,,Richmond
339,2013,15,4,11,0.266666666667,False,False,False,4,1121,,Evansville
2181,2013,15,4,11,0.266666666667,False,False,False,0,1106,,Drake
99,2014,15,4,11,0.266666666667,False,False,False,0,1081,,LSU
139,2014,15,4,11,0.266666666667,False,False,False,0,1073,,Saint Louis
195,2014,15,4,11,0.266666666667,False,False,False,0,1206,,Ohio
201,2014,15,4,11,0.266666666667,False,False,False,0,1059,,Oklahoma
233,2014,15,4,11,0.266666666667,False,False,False,0,847,,South Dakota
259,2014,15,4,11,0.266666666667,False,False,False,0,1081,,Virginia Tech
264,2014,15,4,11,0.266666666667,False,False,False,0,1116,,Washington
277,2014,15,4,11,0.266666666667,False,False,False,0,1231,,West Virginia
2115,2014,15,4,11,0.266666666667,False,False,False,0,902,,C Connecticut
2296,2014,15,4,11,0.266666666667,False,False,False,1,1092,,Jackson St
2329,2014,15,4,11,0.266666666667,False,False,False,0,1130,,Lehigh
2349,2014,15,4,11,0.266666666667,False,False,False,0,895,,UMass Lowell
2523,2014,15,4,11,0.266666666667,False,False,False,0,1100,,Robert Morris
2567,2014,15,4,11,0.266666666667,False,False,False,0,1203,,SMU
2692,2014,15,4,11,0.266666666667,False,False,False,0,1030,,Weber St
2908,2014,15,4,11,0.266666666667,False,False,False,0,1114,,SC Upstate
112358,2014,15,4,11,0.266666666667,False,False,False,0,1073,,Long Island
6,2015,15,4,11,0.266666666667,False,False,False,0,1109,,South Alabama
26,2015,15,4,11,0.266666666667,False,False,False,0,1307,,UCLA
36,2015,15,4,11,0.266666666667,False,False,False,0,1023,,Colorado St
99,2015,15,4,11,0.266666666667,False,False,False,4,1172,,LSU
119,2015,15,4,11,0.266666666667,False,False,False,0,900,,Towson
158,2015,15,4,11,0.266666666667,False,False,False,0,1095,,Nebraska
179,2015,15,4,11,0.266666666667,False,False,False,0,1114,,St Bonaventure
232,2015,15,4,11,0.266666666667,False,False,False,0,1147,,Charleston
256,2015,15,4,11,0.266666666667,False,False,False,0,1174,,James Madison
282,2015,15,4,11,0.266666666667,False,False,False,0,1020,,Indiana St
292,2015,15,4,11,0.266666666667,False,False,False,0,1053,,UT Rio Grande
302,2015,15,4,11,0.266666666667,False,False,False,0,934,,UC Davis
304,2015,15,4,11,0.266666666667,False,False,False,0,1039,,Idaho St
314,2015,15,4,11,0.266666666667,False,False,False,0,1272,,Iona
2226,2015,15,4,11,0.266666666667,False,False,False,0,924,,FAU
2241,2015,15,4,11,0.266666666667,False,False,False,0,1200,,Gardner-Webb
2459,2015,15,4,11,0.266666666667,False,False,False,0,807,,N Illinois
2509,2015,15,4,11,0.266666666667,False,False,False,0,1065,,Purdue
2529,2015,15,4,11,0.266666666667,False,False,False,0,1012,,Sacred Heart
2567,2015,15,4,11,0.266666666667,False,False,False,0,1147,,SMU
2633,2015,15,4,11,0.266666666667,False,False,False,0,1162,,Tennessee
2729,2015,15,4,11,0.266666666667,False,False,False,0,1210,,William & Mary
2803,2015,15,4,11,0.266666666667,False,False,False,0,1183,,Bryant
2870,2015,15,4,11,0.266666666667,False,False,False,0,987,,Purdue FW
2885,2015,15,4,11,0.266666666667,False,False,False,0,1203,,NJIT
23,2016,15,4,11,0.266666666667,False,False,False,0,862,,San José St
41,2016,15,4,11,0.266666666667,False,False,False,0,1184,,UConn
44,2016,15,4,11,0.266666666667,False,False,False,0,1173,,American
59,2016,15,4,11,0.266666666667,False,False,False,0,1167,,Georgia Tech
85,2016,15,4,11,0.266666666667,False,False,False,0,948,,IUPUI
96,2016,15,4,11,0.266666666667,False,False,False,0,1252,,Kentucky
195,2016,15,4,11,0.266666666667,False,False,False,0,1237,,Ohio
218,2016,15,4,11,0.266666666667,False,False,False,0,1159,,Temple
257,2016,15,4,11,0.266666666667,False,False,False,0,1111,,Richmond
302,2016,15,4,11,0.266666666667,False,False,False,0,1000,,UC Davis
315,2016,15,4,11,0.266666666667,False,False,False,0,1067,,Niagara
333,2016,15,4,11,0.266666666667,False,False,False,0,1044,,Alabama
2066,2016,15,4,11,0.266666666667,False,False,False,0,984,,Binghamton
2116,2016,15,4,11,0.266666666667,False,False,False,0,943,,UCF
2142,2016,15,4,11,0.266666666667,False,False,False,1,1042,,Colgate
2247,2016,15,4,11,0.266666666667,False,False,False,0,1065,,Georgia St
2309,2016,15,4,11,0.266666666667,False,False,False,0,1007,,Kent State
2377,2016,15,4,11,0.266666666667,False,False,False,0,1017,,McNeese
2523,2016,15,4,11,0.266666666667,False,False,False,0,960,,Robert Morris
2529,2016,15,4,11,0.266666666667,False,False,False,0,1126,,Sacred Heart
2572,2016,15,4,11,0.266666666667,False,False,False,0,859,,Southern Miss
2678,2016,15,4,11,0.266666666667,False,False,False,0,1012,,VMI
2870,2016,15,4,11,0.266666666667,False,False,False,0,1228,,Purdue FW
26,2017,15,4,11,0.266666666667,False,False,False,0,1262,,UCLA
44,2017,15,4,11,0.266666666667,False,False,False,0,1136,,American
62,2017,15,4,11,0.266666666667,False,False,False,0,907,,Hawai'i
116,2017,15,4,11,0.266666666667,False,False,False,0,1209,,Mount St Mary
147,2017,15,4,11,0.266666666667,False,False,False,0,1030,,Montana St
160,2017,15,4,11,0.266666666667,False,False,False,0,1158,,New Hampshire
179,2017,15,4,11,0.266666666667,False,False,False,0,1226,,St Bonaventure
232,2017,15,4,11,0.266666666667,False,False,False,0,1154,,Charleston
288,2017,15,4,11,0.266666666667,False,False,False,0,998,,Lipscomb
328,2017,15,4,11,0.266666666667,False,False,False,0,1099,,Utah State
344,2017,15,4,11,0.266666666667,False,False,False,0,926,,Mississippi St
2217,2017,15,4,11,0.266666666667,False,False,False,0,1083,,Fairfield
2344,2017,15,4,11,0.266666666667,False,False,False,0,1088,,Longwood
2483,2017,15,4,11,0.266666666667,False,False,False,0,1237,,Oregon
2567,2017,15,4,11,0.266666666667,False,False,False,0,1239,,SMU
2729,2017,15,4,11,0.266666666667,False,False,False,0,948,,William & Mary
2739,2017,15,4,11,0.266666666667,False,False,False,0,895,,Green Bay
2752,2017,15,4,11,0.266666666667,False,False,False,6,1241,,Xavier
8,2018,15,4,11,0.266666666667,False,False,False,0,1095,,Arkansas
38,2018,15,4,11,0.266666666667,False,False,False,0,1042,,Colorado
44,2018,15,4,11,0.266666666667,False,False,False,0,1083,,American
45,2018,15,4,11,0.266666666667,False,False,False,0,1171,,G Washington
57,2018,15,4,11,0.266666666667,False,False,False,0,1088,,Florida
62,2018,15,4,11,0.266666666667,False,False,False,0,881,,Hawai'i
70,2018,15,4,11,0.266666666667,False,False,False,0,953,,Idaho
97,2018,15,4,11,0.266666666667,False,False,False,0,1155,,Louisville
152,2018,15,4,11,0.266666666667,False,False,False,0,1135,,NC State
189,2018,15,4,11,0.266666666667,False,False,False,0,1051,,Bowling Green
202,2018,15,4,11,0.266666666667,False,False,False,0,942,,Tulsa
222,2018,15,4,11,0.266666666667,False,False,False,0,1285,,Villanova
232,2018,15,4,11,0.266666666667,False,False,False,0,1203,,Charleston
236,2018,15,4,11,0.266666666667,False,False,False,0,1161,,Chattanooga
242,2018,15,4,11,0.266666666667,False,False,False,0,1010,,Rice
251,2018,15,4,11,0.266666666667,False,False,False,0,1196,,Texas
264,2018,15,4,11,0.266666666667,False,False,False,0,1177,,Washington
2032,2018,15,4,11,0.266666666667,False,False,False,0,955,,Arkansas St
2250,2018,15,4,11,0.266666666667,False,False,False,0,1216,,Gonzaga
2439,2018,15,4,11,0.266666666667,False,False,False,0,1132,,UNLV
2529,2018,15,4,11,0.266666666667,False,False,False,0,1003,,Sacred Heart
2541,2018,15,4,11,0.266666666667,False,False,False,0,1116,,Santa Clara
2678,2018,15,4,11,0.266666666667,False,False,False,0,895,,VMI
13,2019,15,4,11,0.266666666667,False,False,False,0,978,,Cal Poly
46,2019,15,4,11,0.266666666667,False,False,False,0,1043,,Georgetown
57,2019,15,4,11,0.266666666667,False,False,False,0,1183,,Florida
58,2019,15,4,11,0.266666666667,False,False,False,0,1243,,South Florida
120,2019,15,4,11,0.266666666667,False,False,False,4,1140,,Maryland
145,2019,15,4,11,0.266666666667,False,False,False,0,1117,,Ole Miss
164,2019,15,4,11,0.266666666667,False,False,False,0,1055,,Rutgers
248,2019,15,4,11,0.266666666667,False,False,False,0,1221,,Houston
