athlete_id,athlete_display_name,season,team_id,minutes,ppm,points,team_short_display_name,Y_draft,lost_at_min20_drop,zeroed_at_min20_ppm0
3934621,Jacob Evans,2017,2132,1138,0.427943760984,487,Cincinnati,1,False,False
51064,Joe Harris,2013,258,1139,0.500438981563,570,Virginia,1,False,False
56258,Marcus Thornton,2014,2729,1139,0.525899912204,599,William & Mary,1,False,False
3907497,Dejounte Murray,2016,264,1139,0.481123792801,548,Washington,1,False,False
3906671,Caleb Swanigan,2017,2509,1139,0.567164179104,646,Purdue,1,False,False
4066336,Lauri Markkanen,2017,12,1140,0.505263157895,576,Arizona,1,False,False
56188,Tyler Harvey,2015,331,1142,0.61646234676,704,E Washington,1,False,False
57027,Sir'Dominic Pointer,2015,2599,1143,0.395450568679,452,St John's,1,False,False
3135048,Jahlil Okafor,2015,150,1143,0.574803149606,657,Duke,1,False,False
66116,Sterling Brown,2017,2567,1143,0.411198600175,470,SMU,1,False,False
40989,Jeff Withey,2013,2305,1144,0.444055944056,508,Kansas,1,False,False
3155942,Domantas Sabonis,2016,2250,1146,0.552356020942,633,Gonzaga,1,False,False
4066261,Bam Adebayo,2017,96,1146,0.431064572426,494,Kentucky,1,False,False
67429,Andrew Wiggins,2014,2305,1148,0.520034843206,597,Kansas,1,False,False
62208,Tyrone Wallace,2015,25,1148,0.491289198606,564,California,1,False,False
56359,Rodney Hood,2014,150,1150,0.488695652174,562,Duke,1,False,False
3907387,Ben Simmons,2016,99,1151,0.549087749783,632,LSU,1,False,False
4066632,Justinian Jessup,2020,68,1151,0.444830582103,512,Boise St,1,False,False
4066320,Desmond Bane,2020,2628,1152,0.4609375,531,TCU,1,False,False
66146,Monte Morris,2015,66,1153,0.352124891587,406,Iowa State,1,False,False
3147351,Daniel Hamilton,2016,41,1153,0.391153512576,451,UConn,1,False,False
45855,Solomon Hill,2013,12,1154,0.40554592721,468,Arizona,1,False,False
66320,Aaron Gordon,2014,12,1154,0.407279029463,470,Arizona,1,False,False
3136491,D.J. Wilson,2017,130,1155,0.362770562771,419,Michigan,1,False,False
3907358,Quinndary Weatherspoon,2019,344,1157,0.543647363872,629,Mississippi St,1,False,False
56188,Tyler Harvey,2014,331,1158,0.584628670121,677,E Washington,1,False,False
66253,Jarell Martin,2015,99,1159,0.481449525453,558,LSU,1,False,False
4066269,Skylar Mays,2019,99,1159,0.405522001726,470,LSU,1,False,False
61155,Olivier Hanlan,2014,103,1160,0.510344827586,592,Boston College,1,False,False
3907358,Quinndary Weatherspoon,2018,344,1161,0.459948320413,534,Mississippi St,1,False,False
56489,Josh Richardson,2015,2633,1162,0.44148020654,513,Tennessee,1,False,False
61212,Georges Niang,2016,66,1162,0.617900172117,718,Iowa State,1,False,False
56119,Malcolm Brogdon,2014,258,1163,0.404127257094,470,Virginia,1,False,False
4396993,Tyrese Haliburton,2019,66,1163,0.205503009458,239,Iowa State,1,False,False
66236,Delon Wright,2015,254,1165,0.436909871245,509,Utah,1,False,False
66130,Davon Reed,2017,2390,1165,0.421459227468,491,Miami,1,False,False
45918,Erick Green,2013,259,1166,0.686963979417,801,Virginia Tech,1,False,False
51365,Dwight Powell,2014,24,1167,0.432733504713,505,Stanford,1,False,False
4278039,Nickeil Alexander-Walker,2019,259,1167,0.471293916024,550,Virginia Tech,1,False,False
4395698,Kira Lewis Jr.,2020,333,1167,0.491002570694,573,Alabama,1,False,False
3906786,Dylan Windler,2018,2057,1168,0.488869863014,571,Belmont,1,False,False
3915560,Tyler Dorsey,2017,2483,1169,0.488451668092,571,Oregon,1,False,False
3934673,Donte DiVincenzo,2018,222,1170,0.458974358974,537,Villanova,1,False,False
56848,Elfrid Payton,2013,309,1171,0.448334756618,525,Louisiana,1,False,False
3911566,Justin Wright-Foreman,2018,2275,1171,0.644748078565,755,Hofstra,1,False,False
3138161,Cody Martin,2019,2440,1171,0.350128095645,410,Nevada,1,False,False
3912295,Grant Riller,2019,232,1171,0.618274978651,724,Charleston,1,False,False
4066632,Justinian Jessup,2019,68,1171,0.395388556789,463,Boise St,1,False,False
4278129,Deandre Ayton,2018,12,1172,0.600682593857,704,Arizona,1,False,False
45577,Lamar Patterson,2014,221,1173,0.525149190111,616,Pitt,1,False,False
3149673,Pascal Siakam,2016,166,1173,0.588235294118,690,New Mexico St,1,False,False
3907823,Terance Mann,2019,52,1174,0.359454855196,422,Florida St,1,False,False
3918423,Admiral Schofield,2019,2633,1175,0.51914893617,610,Tennessee,1,False,False
4066446,Elijah Hughes,2020,183,1175,0.51829787234,609,Syracuse,1,False,False
51586,Doug McDermott,2014,156,1181,0.790855207451,934,Creighton,1,False,False
4066218,Grant Williams,2019,2633,1181,0.58933107536,696,Tennessee,1,False,False
3133635,Jevon Carter,2017,277,1184,0.422297297297,500,West Virginia,1,False,False
66821,Alec Peters,2016,2674,1186,0.572512647555,679,Valparaiso,1,False,False
3136776,D'Angelo Russell,2015,194,1188,0.568181818182,675,Ohio State,1,False,False
61809,Nik Stauskas,2013,130,1190,0.361344537815,430,Michigan,1,False,False
56170,Pat Connaughton,2014,87,1190,0.370588235294,441,Notre Dame,1,False,False
56652,Ben McLemore,2013,2305,1191,0.494542401343,589,Kansas,1,False,False
51418,Jordan McRae,2014,2633,1191,0.581024349286,692,Tennessee,1,False,False
61806,Glenn Robinson III,2014,130,1194,0.405360134003,484,Michigan,1,False,False
66173,Josh Hart,2017,222,1194,0.56365159129,673,Villanova,1,False,False
51022,Allen Crabbe,2013,25,1195,0.507949790795,607,California,1,False,False
66915,Semi Ojeleye,2017,2567,1195,0.556485355649,665,SMU,1,False,False
61731,Kyle Anderson,2014,26,1196,0.440635451505,527,UCLA,1,False,False
67645,DeAndre' Bembry,2015,2603,1197,0.459482038429,550,Saint Joseph's,1,False,False
3136469,Ben Bentil,2016,2507,1198,0.616026711185,738,Providence,1,False,False
4278075,Kevin Knox II,2018,96,1198,0.480801335559,576,Kentucky,1,False,False
61049,Jarnell Stokes,2014,2633,1199,0.465387823186,558,Tennessee,1,False,False
61188,Semaj Christon,2014,2752,1200,0.481666666667,578,Xavier,1,False,False
51493,Markel Brown,2014,197,1201,0.486261448793,584,Oklahoma St,1,False,False
66236,Delon Wright,2014,254,1202,0.426788685524,513,Utah,1,False,False
4066757,Sam Merrill,2018,328,1202,0.461730449251,555,Utah State,1,False,False
61155,Olivier Hanlan,2015,103,1204,0.519102990033,625,Boston College,1,False,False
51361,Anthony Brown,2014,24,1206,0.367330016584,443,Stanford,1,False,False
67430,Frank Mason III,2015,2305,1207,0.374482187241,452,Kansas,1,False,False
4279888,Ja Morant,2019,93,1207,0.669428334714,808,Murray St,1,False,False
4395725,Tyler Herro,2019,96,1207,0.429991714996,519,Kentucky,1,False,False
52079,Ray McCallum,2013,2174,1208,0.510761589404,617,Detroit Mercy,1,False,False
61662,Isaiah Cousins,2016,201,1209,0.374689826303,453,Oklahoma,1,False,False
56258,Marcus Thornton,2015,2729,1210,0.544628099174,659,William & Mary,1,False,False
51478,Russ Smith,2013,97,1211,0.617671345995,748,Louisville,1,False,False
61652,Marcus Paige,2014,153,1211,0.4921552436,596,North Carolina,1,False,False
66601,Tyler Ennis,2014,183,1215,0.362139917695,440,Syracuse,1,False,False
4066262,Malik Monk,2017,96,1218,0.619047619048,754,Kentucky,1,False,False
4397916,Jason Preston,2020,195,1218,0.44170771757,538,Ohio,1,False,False
4066212,Jordan Bone,2019,2633,1219,0.408531583265,498,Tennessee,1,False,False
3913176,Brandon Ingram,2016,150,1220,0.504918032787,616,Duke,1,False,False
3914058,Justin James,2019,2751,1221,0.578214578215,706,Wyoming,1,False,False
56290,Nick Johnson,2014,12,1223,0.505314799673,618,Arizona,1,False,False
3155526,Dillon Brooks,2016,2483,1223,0.510220768602,624,Oregon,1,False,False
4277956,Jordan Poole,2019,130,1226,0.384991843393,472,Michigan,1,False,False
3934662,Tyler Lydon,2017,183,1227,0.365118174409,448,Syracuse,1,False,False
51323,Jordan Clarkson,2014,142,1228,0.498371335505,612,Missouri,1,False,False
61793,Montrezl Harrell,2015,97,1229,0.446704637917,549,Louisville,1,False,False
66173,Josh Hart,2016,222,1231,0.493907392364,608,Villanova,1,False,False
4395626,Tre Jones,2019,150,1231,0.274573517465,338,Duke,1,False,False
66618,Julius Randle,2014,96,1233,0.485806974858,599,Kentucky,1,False,False
3936299,Jamal Murray,2016,96,1233,0.573398215734,707,Kentucky,1,False,False
56119,Malcolm Brogdon,2016,258,1234,0.538897893031,665,Virginia,1,False,False
4065732,De'Andre Hunter,2019,258,1234,0.469205834684,579,Virginia,1,False,False
4277928,Jarrett Culver,2019,2641,1234,0.570502431118,704,Texas Tech,1,False,False
51084,Carrick Felix,2013,9,1235,0.413765182186,511,Arizona St,1,False,False
3133601,Devonte' Graham,2016,2305,1237,0.34761519806,430,Kansas,1,False,False
66146,Monte Morris,2017,66,1237,0.464834276475,575,Iowa State,1,False,False
4066757,Sam Merrill,2019,328,1237,0.590945836702,731,Utah State,1,False,False
61159,T.J. Warren,2014,152,1238,0.703554119548,871,NC State,1,False,False
61278,Sam Dekker,2015,275,1239,0.448748991122,556,Wisconsin,1,False,False
3915195,Shake Milton,2017,2567,1239,0.367231638418,455,SMU,1,False,False
4278541,Jaylen Nowell,2019,264,1240,0.46935483871,582,Washington,1,False,False
67814,Nigel Williams-Goss,2017,2250,1241,0.515713134569,640,Gonzaga,1,False,False
57041,Norman Powell,2015,26,1243,0.475462590507,591,UCLA,1,False,False
3922230,Aaron Holiday,2018,26,1244,0.539389067524,671,UCLA,1,False,False
45951,Peyton Siva,2013,97,1247,0.321571772253,401,Louisville,1,False,False
45913,Mason Plumlee,2013,150,1248,0.492788461538,615,Duke,1,False,False
4278073,Shai Gilgeous-Alexander,2018,96,1248,0.426282051282,532,Kentucky,1,False,False
61652,Marcus Paige,2015,153,1251,0.426858513189,534,North Carolina,1,False,False
3136194,Tyler Ulis,2016,96,1252,0.467252396166,585,Kentucky,1,False,False
4277843,Gary Trent Jr.,2018,150,1253,0.427773343974,536,Duke,1,False,False
46740,Nate Wolters,2013,2571,1256,0.585191082803,735,S Dakota St,1,False,False
4065733,Ty Jerome,2019,258,1256,0.399681528662,502,Virginia,1,False,False
56848,Elfrid Payton,2014,309,1257,0.534606205251,672,Louisiana,1,False,False
61810,Caris LeVert,2014,130,1258,0.379968203498,478,Michigan,1,False,False
66284,Demetrius Jackson,2016,87,1259,0.439237490071,553,Notre Dame,1,False,False
66587,Terry Rozier,2015,97,1260,0.488095238095,615,Louisville,1,False,False
3943606,Jerome Robinson,2018,103,1260,0.575396825397,725,Boston College,1,False,False
4066421,Lonzo Ball,2017,26,1262,0.415213946117,524,UCLA,1,False,False
4066354,Payton Pritchard,2018,2483,1265,0.413438735178,523,Oregon,1,False,False
51363,Josh Huestis,2014,24,1266,0.317535545024,402,Stanford,1,False,False
66615,Andrew Harrison,2014,96,1267,0.342541436464,434,Kentucky,1,False,False
3133601,Devonte' Graham,2017,2305,1269,0.379038613081,481,Kansas,1,False,False
51374,Jerian Grant,2013,87,1270,0.366141732283,465,Notre Dame,1,False,False
66810,Kay Felder,2015,2473,1272,0.470125786164,598,Oakland,1,False,False
67430,Frank Mason III,2016,2305,1272,0.384433962264,489,Kansas,1,False,False
3934663,Malachi Richardson,2016,183,1272,0.389937106918,496,Syracuse,1,False,False
3934672,Jalen Brunson,2018,222,1272,0.594339622642,756,Villanova,1,False,False
4066407,Carsen Edwards,2019,2509,1275,0.685490196078,874,Purdue,1,False,False
3135045,Grayson Allen,2016,150,1280,0.58515625,749,Duke,1,False,False
3138156,Justin Jackson,2017,153,1280,0.57109375,731,North Carolina,1,False,False
61809,Nik Stauskas,2014,130,1281,0.491803278689,630,Michigan,1,False,False
3138161,Cody Martin,2018,2440,1284,0.394080996885,506,Nevada,1,False,False
3147657,Mikal Bridges,2018,222,1285,0.549416342412,706,Villanova,1,False,False
61663,Buddy Hield,2016,201,1286,0.700622083981,901,Oklahoma,1,False,False
66810,Kay Felder,2016,2473,1286,0.663297045101,853,Oakland,1,False,False
62615,Denzel Valentine,2015,127,1295,0.437837837838,567,Michigan St,1,False,False
66613,James Young,2014,96,1296,0.44212962963,573,Kentucky,1,False,False
3133817,Eric Paschall,2019,222,1301,0.457340507302,595,Villanova,1,False,False
67430,Frank Mason III,2017,2305,1302,0.578341013825,753,Kansas,1,False,False
4066382,Cassius Winston,2019,127,1307,0.560826319816,733,Michigan St,1,False,False
4066404,Tony Carr,2018,213,1308,0.554281345566,725,Penn State,1,False,False
51406,Deshaun Thomas,2013,194,1309,0.559969442322,733,Ohio State,1,False,False
57804,Shane Larkin,2013,2390,1311,0.398169336384,522,Miami,1,False,False
56769,Frank Kaminsky,2015,275,1311,0.558352402746,732,Wisconsin,1,False,False
61806,Glenn Robinson III,2013,130,1312,0.326219512195,428,Michigan,1,False,False
3133635,Jevon Carter,2018,277,1313,0.48743335872,640,West Virginia,1,False,False
3913174,Luke Kennard,2017,150,1314,0.549467275495,722,Duke,1,False,False
4066320,Desmond Bane,2019,2628,1315,0.428136882129,563,TCU,1,False,False
66284,Demetrius Jackson,2015,87,1318,0.35660091047,470,Notre Dame,1,False,False
3135045,Grayson Allen,2018,150,1319,0.433661865049,572,Duke,1,False,False
51361,Anthony Brown,2015,24,1320,0.414393939394,547,Stanford,1,False,False
3911566,Justin Wright-Foreman,2019,2275,1321,0.717638152914,948,Hofstra,1,False,False
51555,Joe Young,2015,2483,1322,0.563540090772,745,Oregon,1,False,False
3135046,Tyus Jones,2015,150,1322,0.348714069592,461,Duke,1,False,False
51270,Tim Hardaway Jr.,2013,130,1324,0.416918429003,552,Michigan,1,False,False
66146,Monte Morris,2016,66,1331,0.363636363636,484,Iowa State,1,False,False
67645,DeAndre' Bembry,2016,2603,1341,0.467561521253,627,Saint Joseph's,1,False,False
4395625,RJ Barrett,2019,150,1341,0.641312453393,860,Duke,1,False,False
4065730,Kyle Guy,2019,258,1345,0.435687732342,586,Virginia,1,False,False
3133602,Svi Mykhailiuk,2018,2305,1346,0.423476968796,570,Kansas,1,False,False
56170,Pat Connaughton,2015,87,1351,0.351591413768,475,Notre Dame,1,False,False
4066354,Payton Pritchard,2019,2483,1351,0.364174685418,492,Oregon,1,False,False
56670,Trey Burke,2013,130,1378,0.527576197388,727,Michigan,1,False,False
56115,Michael Gbinije,2016,183,1403,0.461154668567,647,Syracuse,1,False,False
51455,Shabazz Napier,2014,41,1404,0.512820512821,720,UConn,1,False,False
56995,Michael Carter-Williams,2013,183,1408,0.336647727273,474,Syracuse,1,False,False
51374,Jerian Grant,2015,87,1408,0.446022727273,628,Notre Dame,1,False,False
3133601,Devonte' Graham,2018,2305,1474,0.457937584803,675,Kansas,1,False,False
