minutes,ppm,role,perf
848,0.408018867925,hero_assign,0.904515665738
697,0.252510760402,hero_assign,-0.394052463898
796,0.282663316583,hero_assign,-0.112014218129
739,0.209742895805,hero_assign,-0.75118487855
910,0.363736263736,hero_assign,0.534734440745
679,0.40942562592,hero_assign,0.916262777376
747,0.419009370817,hero_assign,1.04793397542
1080,0.510185185185,hero_assign,1.75765397235
845,0.267455621302,hero_assign,-0.269255626126
937,0.295624332978,hero_assign,-0.00174987906882
958,0.398747390397,hero_assign,0.827094331094
601,0.292845257903,hero_assign,-0.0572398448323
132,0.204545454545,hero_assign,-0.794586034175
87,0.16091954023,hero_assign,-1.14773523147
773,0.217335058215,hero_assign,-0.687786639724
281,0.131672597865,hero_assign,-1.40310973566
99,0.262626262626,hero_assign,-0.309583113629
69,0.115942028986,hero_assign,-1.53446761618
320,0.23125,hero_assign,-0.571590126141
510,0.345098039216,hero_assign,0.379096225214
121,0.140495867769,hero_assign,-1.32943115209
51,0.254901960784,hero_assign,-0.348190722758
77,0.155844155844,hero_assign,-1.20126550171
129,0.22480620155,hero_assign,-0.625398968868
733,0.287858117326,hero_assign,-0.0988848877503
1073,0.475302889096,hero_assign,1.46636987976
1054,0.370967741935,hero_assign,0.595120791458
665,0.493233082707,hero_assign,1.61609569376
589,0.303904923599,hero_assign,0.0351137284045
326,0.254601226994,hero_assign,-0.350749180492
829,0.449939686369,hero_assign,1.25457483415
669,0.382660687593,hero_assign,0.738701781793
25,0,hero_assign,-2.50263979784
108,0.12962962963,hero_assign,-1.4201695114
647,0.284389489954,hero_assign,-0.127849608826
510,0.249019607843,hero_assign,-0.423205281204
289,0.179930795848,hero_assign,-1.00013037405
119,0.27731092437,hero_assign,-0.186959065029
333,0.318318318318,hero_assign,0.155472565767
93,0.258064516129,hero_assign,-0.321285651103
837,0.244922341697,hero_assign,-0.457419440976
1150,0.280869565217,hero_assign,-0.127274349181
676,0.288461538462,hero_assign,-0.0938460285694
983,0.440488301119,hero_assign,1.17565118276
252,0.198412698413,hero_assign,-0.84579752268
451,0.212860310421,hero_assign,-0.725152954351
979,0.358529111338,hero_assign,0.53340520433
466,0.225321888412,hero_assign,-0.621092733431
26,0.230769230769,hero_assign,-0.575604782423
505,0.170297029703,hero_assign,-1.06795733078
118,0.0338983050847,hero_assign,-2.21957250744
625,0.224,hero_assign,-0.632131142875
1054,0.283681214421,hero_assign,-0.103354570694
65,0.0923076923077,hero_assign,-1.73182579167
773,0.469598965071,hero_assign,1.41873934737
21,0.190476190476,hero_assign,-0.912071213686
22,0.181818181818,hero_assign,-0.969942469559
87,0.149425287356,hero_assign,-1.25486616717
156,0.134615384615,hero_assign,-1.37853603885
197,0.233502538071,hero_assign,-0.552780340616
1151,0.449174630756,hero_assign,1.24818624867
1134,0.465608465608,hero_assign,1.4443703529
702,0.183760683761,hero_assign,-0.953416860279
53,0.471698113208,hero_assign,1.43626825254
799,0.553191489362,hero_assign,2.11677747316
603,0.434494195688,hero_assign,1.17966932147
302,0.341059602649,hero_assign,0.345373320971
1098,0.537340619308,hero_assign,2.05462330499
50,0.38,hero_assign,0.670544527545
434,0.230414746544,hero_assign,-0.578564897654
823,0.3390036452,hero_assign,0.328205078999
395,0.227848101266,hero_assign,-0.578348285097
110,0.3,hero_assign,0.00250572220135
333,0.153153153153,hero_assign,-1.2237366795
454,0.257709251101,hero_assign,-0.350642544941
673,0.38632986627,hero_assign,0.723401981311
796,0.315326633166,hero_assign,0.165865147567
24,0,hero_assign,-2.50263979784
758,0.288918205805,hero_assign,-0.0900326347394
306,0.127450980392,hero_assign,-1.43836228932
128,0.1015625,hero_assign,-1.65454365824
253,0.411067193676,hero_assign,0.929970664403
509,0.318271119843,hero_assign,0.190915025402
645,0.17984496124,hero_assign,-0.986729414056
26,0.307692307692,hero_assign,0.0667402227152
78,0.0897435897436,hero_assign,-1.75323729184
636,0.146226415094,hero_assign,-1.27273528412
60,0.1,hero_assign,-1.66600113244
538,0.239776951673,hero_assign,-0.500385943532
758,0.333773087071,hero_assign,0.284527381449
998,0.345691382766,hero_assign,0.424189722074
28,0.25,hero_assign,-0.415018531139
67,0.238805970149,hero_assign,-0.485125490437
874,0.399313501144,hero_assign,0.831821630437
800,0.40375,hero_assign,0.918116653508
289,0.325259515571,hero_assign,0.213434929771
970,0.370103092784,hero_assign,0.631869504931
909,0.360836083608,hero_assign,0.510516529896
1099,0.351228389445,hero_assign,0.471295162209
191,0.267015706806,hero_assign,-0.272929125552
808,0.346534653465,hero_assign,0.391092651052
796,0.376884422111,hero_assign,0.689560875223
949,0.557428872497,hero_assign,2.15216167775
1055,0.569668246445,hero_assign,2.32964683179
800,0.37125,hero_assign,0.597477783211
999,0.349349349349,hero_assign,0.455309447208
831,0.442839951865,hero_assign,1.25066987118
663,0.404223227753,hero_assign,0.919113899148
100,0.1,hero_assign,-1.66759129116
687,0.425036390102,hero_assign,1.09920814079
984,0.491869918699,hero_assign,1.66241120139
810,0.296296296296,hero_assign,-0.0284220002683
857,0.285880980163,hero_assign,-0.0846403195693
333,0.336336336336,hero_assign,0.30593175616
646,0.369969040248,hero_assign,0.630729068578
76,0.118421052632,hero_assign,-1.51376656624
323,0.130030959752,hero_assign,-1.41051623623
167,0.0359281437126,hero_assign,-2.20425264714
488,0.196721311475,hero_assign,-0.859921424042
945,0.261375661376,hero_assign,-0.293116468144
784,0.460459183673,hero_assign,1.3424177393
992,0.541330645161,hero_assign,2.01773367078
935,0.459893048128,hero_assign,1.33769023288
602,0.383720930233,hero_assign,0.747721672694
553,0.314647377939,hero_assign,0.159456155157
389,0.3264781491,hero_assign,0.22361111086
398,0.339195979899,hero_assign,0.368930837883
546,0.265567765568,hero_assign,-0.285020137242
1150,0.340869565217,hero_assign,0.383168670265
984,0.427845528455,hero_assign,1.12310655851
1090,0.280733944954,hero_assign,-0.128150404483
697,0.22525107604,hero_assign,-0.621684051085
355,0.23661971831,hero_assign,-0.503724773607
280,0.260714285714,hero_assign,-0.32554904828
457,0.347921225383,hero_assign,0.443159848715
626,0.260383386581,hero_assign,-0.300735529764
850,0.315294117647,hero_assign,0.130219023223
1011,0.406528189911,hero_assign,0.941751780954
729,0.348422496571,hero_assign,0.406857056712
73,0.315068493151,hero_assign,0.16366905142
528,0.465909090909,hero_assign,1.2672131782
624,0.479166666667,hero_assign,1.54643845981
162,0.376543209877,hero_assign,0.64167865324
952,0.358193277311,hero_assign,0.530548135416
1144,0.444055944056,hero_assign,1.25691958524
406,0.332512315271,hero_assign,0.273999325358
564,0.33865248227,hero_assign,0.364307095027
968,0.319214876033,hero_assign,0.162959257576
1124,0.419928825623,hero_assign,1.05575613021
949,0.5468914647,hero_assign,2.135876011
919,0.544069640914,hero_assign,2.10509662717
1104,0.4375,hero_assign,1.15069741889
1062,0.40395480226,hero_assign,0.919858984907
548,0.264598540146,hero_assign,-0.265698201964
923,0.386782231853,hero_assign,0.7712036351
939,0.340788072417,hero_assign,0.382475379751
203,0.43842364532,hero_assign,1.20915426278
482,0.315352697095,hero_assign,0.166086883415
571,0.294220665499,hero_assign,-0.0457545242443
291,0.0996563573883,hero_assign,-1.67046087366
258,0.201550387597,hero_assign,-0.802073024592
34,0.147058823529,hero_assign,-1.27118104711
1011,0.513353115727,hero_assign,1.78410772903
887,0.1702367531,hero_assign,-1.08108033325
700,0.191428571429,hero_assign,-0.888183198046
383,0.23498694517,hero_assign,-0.540384821306
218,0.311926605505,hero_assign,0.136939807807
729,0.462277091907,hero_assign,1.35759815485
1052,0.44391634981,hero_assign,1.25982720146
1093,0.39615736505,hero_assign,0.805466363117
684,0.254385964912,hero_assign,-0.378393596635
1055,0.2663507109,hero_assign,-0.250791813122
389,0.236503856041,hero_assign,-0.527717879727
962,0.341995841996,hero_assign,0.353191373655
1187,0.490311710194,hero_assign,1.59170081621
859,0.497089639115,hero_assign,1.71219277391
972,0.411522633745,hero_assign,0.981017306149
1115,0.526457399103,hero_assign,1.89353485168
566,0.402826855124,hero_assign,0.861159840378
954,0.395178197065,hero_assign,0.842406531919
1080,0.409259259259,hero_assign,0.964986035695
1139,0.492537313433,hero_assign,1.66807111507
1021,0.198824681685,hero_assign,-0.84235726252
1073,0.191053122088,hero_assign,-0.891377289633
1179,0.62171331637,hero_assign,2.68896796634
934,0.29443254818,hero_assign,-0.0118888495801
798,0.368421052632,hero_assign,0.615489656242
940,0.420212765957,hero_assign,1.00634062917
867,0.182237600923,hero_assign,-0.980867432724
795,0.203773584906,hero_assign,-0.78315943214
768,0.360677083333,hero_assign,0.551678826179
267,0.352059925094,hero_assign,0.476737333374
578,0.198961937716,hero_assign,-0.841211108077
398,0.211055276382,hero_assign,-0.721211289076
591,0.379018612521,hero_assign,0.707717251844
778,0.425449871465,hero_assign,1.09912876151
621,0.272141706924,hero_assign,-0.201525588188
921,0.43431053203,hero_assign,1.17427255785
993,0.327291037261,hero_assign,0.230399121305
1052,0.423003802281,hero_assign,1.08191613638
540,0.12037037037,hero_assign,-1.49748881758
71,0.0985915492958,hero_assign,-1.67798336294
84,0.130952380952,hero_assign,-1.40912389623
698,0.290830945559,hero_assign,-0.0425290648597
634,0.214511041009,hero_assign,-0.689760949239
926,0.473002159827,hero_assign,1.44715767436
93,0.118279569892,hero_assign,-1.51494801574
87,0.149425287356,hero_assign,-1.24552125052
104,0.182692307692,hero_assign,-0.959603180359
1077,0.503249767874,hero_assign,1.69973987366
1018,0.440078585462,hero_assign,1.22717786776
890,0.5,hero_assign,1.73135924076
1053,0.382716049383,hero_assign,0.693224857356
1130,0.359292035398,hero_assign,0.539895692012
831,0.335740072202,hero_assign,0.300952661412
260,0.242307692308,hero_assign,-0.479253031653
845,0.298224852071,hero_assign,-0.0123176240711
953,0.398740818468,hero_assign,0.875501624405
81,0.333333333333,hero_assign,0.280855224428
686,0.154518950437,hero_assign,-1.21233160967
1040,0.186538461538,hero_assign,-0.929785239008
299,0.247491638796,hero_assign,-0.435964563915
1071,0.311858076564,hero_assign,0.136356805817
901,0.300776914539,hero_assign,0.0418261806079
729,0.351165980796,hero_assign,0.429766480763
1046,0.473231357553,hero_assign,1.50922121925
1084,0.405904059041,hero_assign,0.933368371831
831,0.387484957882,hero_assign,0.733047556565
654,0.374617737003,hero_assign,0.625600020764
467,0.357601713062,hero_assign,0.525515471393
339,0.365781710914,hero_assign,0.593106431538
990,0.430303030303,hero_assign,1.14401346956
976,0.481557377049,hero_assign,1.58005386144
1043,0.4046021093,hero_assign,0.922327045349
1035,0.554589371981,hero_assign,2.12845047109
1212,0.510726072607,hero_assign,1.82820314534
843,0.467378410439,hero_assign,1.40019663908
786,0.521628498728,hero_assign,1.91478207831
869,0.392405063291,hero_assign,0.774132823311
1175,0.431489361702,hero_assign,1.15410604592
392,0.173469387755,hero_assign,-1.05408626584
563,0.179396092362,hero_assign,-0.990548113812
36,0.111111111111,hero_assign,-1.57480812375
134,0.044776119403,hero_assign,-2.13581187173
1160,0.387931034483,hero_assign,0.736772512558
1139,0.47936786655,hero_assign,1.5614268556
1282,0.453978159126,hero_assign,1.2882980406
292,0.208904109589,hero_assign,-0.758189150322
385,0.314285714286,hero_assign,0.157009651297
651,0.288786482335,hero_assign,-0.0911325896076
142,0.281690140845,hero_assign,-0.120293397497
618,0.289644012945,hero_assign,-0.0525876030942
574,0.322299651568,hero_assign,0.0941739227443
754,0.221485411141,hero_assign,-0.632478131085
342,0.213450292398,hero_assign,-0.698756743296
638,0.283699059561,hero_assign,-0.133615037508
488,0.270491803279,hero_assign,-0.215561951499
766,0.278067885117,hero_assign,-0.150760215108
937,0.362860192102,hero_assign,0.527418817649
1227,0.444987775061,hero_assign,1.26894222713
280,0.314285714286,hero_assign,0.121798366013
148,0.324324324324,hero_assign,0.205625629232
547,0.367458866545,hero_assign,0.609374057841
426,0.427230046948,hero_assign,1.11422573345
919,0.336235038085,hero_assign,0.305085866624
779,0.399229781772,hero_assign,0.879661422823
327,0.2874617737,hero_assign,-0.0710943205286
125,0.168,hero_assign,-1.09975830662
851,0.471210340776,hero_assign,1.43219511613
926,0.336933045356,hero_assign,0.349679185532
404,0.403465346535,hero_assign,0.86649155337
937,0.393810032017,hero_assign,0.830803659316
759,0.426877470356,hero_assign,0.948392748827
1038,0.537572254335,hero_assign,1.98634928431
1017,0.403146509341,hero_assign,0.91298252694
31,0.129032258065,hero_assign,-1.42515785374
746,0.639410187668,hero_assign,2.92296828278
491,0.327902240326,hero_assign,0.235502963373
503,0.298210735586,hero_assign,0.0202536402176
812,0.275862068966,hero_assign,-0.199057710446
1101,0.343324250681,hero_assign,0.404051621264
775,0.489032258065,hero_assign,1.58101677031
800,0.42,hero_assign,1.05636163794
432,0.25462962963,hero_assign,-0.376358878052
432,0.201388888889,hero_assign,-0.803446956061
452,0.234513274336,hero_assign,-0.520129832422
111,0.279279279279,hero_assign,-0.17052234675
358,0.27374301676,hero_assign,-0.187902631064
149,0.181208053691,hero_assign,-0.972190557965
748,0.288770053476,hero_assign,-0.0912697785488
311,0.1961414791,hero_assign,-0.848088684346
750,0.238666666667,hero_assign,-0.509657361896
728,0.292582417582,hero_assign,-0.027628620389
513,0.196881091618,hero_assign,-0.858587182348
867,0.277970011534,hero_assign,-0.151941964801
754,0.428381962865,hero_assign,1.07455738595
639,0.486697965571,hero_assign,1.62378682023
649,0.292758089368,hero_assign,-0.0579677443841
688,0.264534883721,hero_assign,-0.266239751594
436,0.309633027523,hero_assign,0.0829461746797
198,0.373737373737,hero_assign,0.662787727324
430,0.2,hero_assign,-0.832542784479
421,0.175771971496,hero_assign,-1.02137990044
34,0,hero_assign,-2.50263979784
80,0.3,hero_assign,0.0354755990481
29,0.103448275862,hero_assign,-1.6316408174
538,0.247211895911,hero_assign,-0.4383005527
1163,0.459157351677,hero_assign,1.33154681065
1130,0.484955752212,hero_assign,1.60896514277
862,0.363109048724,hero_assign,0.52949689115
949,0.444678609062,hero_assign,1.26631203337
1125,0.440888888889,hero_assign,1.17899628495
1088,0.481617647059,hero_assign,1.58056660154
24,0.291666666667,hero_assign,-0.0670816533553
26,0.153846153846,hero_assign,-1.20791124319
721,0.238557558946,hero_assign,-0.510568464289
690,0.255072463768,hero_assign,-0.34674018846
22,0.227272727273,hero_assign,-0.604802282657
144,0.201388888889,hero_assign,-0.803446956061
269,0.152416356877,hero_assign,-1.22007507456
357,0.187675070028,hero_assign,-0.917346322036
1126,0.234458259325,hero_assign,-0.52211313445
1080,0.277777777778,hero_assign,-0.153220501978
292,0.174657534247,hero_assign,-1.04416466631
721,0.338418862691,hero_assign,0.362319603641
457,0.164113785558,hero_assign,-1.13221008228
505,0.281188118812,hero_assign,-0.124564291538
393,0.241730279898,hero_assign,-0.484074705355
1098,0.361566484517,hero_assign,0.559245303277
1017,0.347099311701,hero_assign,0.434668311574
1241,0.497179693795,hero_assign,1.64905181072
1297,0.410177332305,hero_assign,0.972796435323
168,0.214285714286,hero_assign,-0.713250140667
467,0.310492505353,hero_assign,0.124739367617
200,0.345,hero_assign,0.378277550207
1000,0.379,hero_assign,0.707558907986
999,0.384384384384,hero_assign,0.750868428658
467,0.278372591006,hero_assign,-0.264633733995
396,0.222222222222,hero_assign,-0.646976449661
486,0.248971193416,hero_assign,-0.398646036147
743,0.247644683715,hero_assign,-0.408767485936
926,0.329373650108,hero_assign,0.247789948786
928,0.344827586207,hero_assign,0.416841073347
920,0.423913043478,hero_assign,1.03723974135
1057,0.401135288553,hero_assign,0.89587230007
1124,0.48665480427,hero_assign,1.56116387791
1146,0.515706806283,hero_assign,1.87057615762
1059,0.418319169027,hero_assign,0.990528176281
1092,0.373626373626,hero_assign,0.661843406794
857,0.200700116686,hero_assign,-0.826696470546
944,0.308262711864,hero_assign,0.105769658929
1379,0.414068165337,hero_assign,0.955030233447
1164,0.415807560137,hero_assign,1.02069494357
524,0.404580152672,hero_assign,0.875800725371
1021,0.428011753183,hero_assign,1.07146595553
984,0.42581300813,hero_assign,1.10581512831
77,0.311688311688,hero_assign,0.134912550888
672,0.35119047619,hero_assign,0.429971029192
679,0.313696612666,hero_assign,0.151997937802
237,0.084388185654,hero_assign,-1.79795751372
55,0.0545454545455,hero_assign,-2.0527003896
263,0.174904942966,hero_assign,-1.04209868349
616,0.181818181818,hero_assign,-0.969942469559
1082,0.470425138632,hero_assign,1.42563829736
506,0.428853754941,hero_assign,1.13168392803
1041,0.28818443804,hero_assign,-0.0649656869365
760,0.260526315789,hero_assign,-0.32711868833
654,0.227828746177,hero_assign,-0.57851294626
977,0.327533265097,hero_assign,0.232421841236
896,0.362723214286,hero_assign,0.569086047205
835,0.316167664671,hero_assign,0.137513564599
861,0.456445993031,hero_assign,1.36199474414
558,0.284946236559,hero_assign,-0.123200504611
492,0.258130081301,hero_assign,-0.320727863032
199,0.311557788945,hero_assign,0.133802143833
109,0.357798165138,hero_assign,0.52540110263
262,0.164122137405,hero_assign,-1.13214034031
641,0.19968798752,hero_assign,-0.817917176574
964,0.223029045643,hero_assign,-0.617523083824
931,0.444683136412,hero_assign,1.21068009223
317,0.353312302839,hero_assign,0.489023812962
292,0.359589041096,hero_assign,0.540588821117
1073,0.45852749301,hero_assign,1.38412980234
36,0.222222222222,hero_assign,-0.646976449661
73,0.0958904109589,hero_assign,-1.70190835308
208,0.0961538461538,hero_assign,-1.69872183882
579,0.423143350604,hero_assign,1.0308124325
662,0.469788519637,hero_assign,1.47993167623
266,0.394736842105,hero_assign,0.793604307477
569,0.29525483304,hero_assign,-0.00489335679569
876,0.317351598174,hero_assign,0.182389589194
912,0.213815789474,hero_assign,-0.717174240793
38,0.289473684211,hero_assign,-0.0853941206071
813,0.408364083641,hero_assign,0.907398384422
924,0.341991341991,hero_assign,0.392712055659
816,0.121323529412,hero_assign,-1.48952947723
884,0.159502262443,hero_assign,-1.15979255735
958,0.249478079332,hero_assign,-0.393219174852
931,0.479054779807,hero_assign,1.49769998712
66,0.424242424242,hero_assign,1.09245356861
419,0.36754176611,hero_assign,0.610079316245
58,0.258620689655,hero_assign,-0.343031590908
149,0.389261744966,hero_assign,0.79485950941
120,0.183333333333,hero_assign,-0.971717535592
134,0.141791044776,hero_assign,-1.31046868108
398,0.273869346734,hero_assign,-0.186827893508
389,0.341902313625,hero_assign,0.352410366389
202,0.326732673267,hero_assign,0.262900706722
751,0.310252996005,hero_assign,0.0881232122338
729,0.252400548697,hero_assign,-0.369471195072
767,0.292046936115,hero_assign,-0.0639062190079
686,0.271137026239,hero_assign,-0.210072792231
548,0.434306569343,hero_assign,1.12403072387
104,0.336538461538,hero_assign,0.346322309608
48,0.0833333333333,hero_assign,-1.80676604227
179,0.117318435754,hero_assign,-1.52297395201
155,0.141935483871,hero_assign,-1.31740965933
580,0.181034482759,hero_assign,-0.976609698131
1014,0.22090729783,hero_assign,-0.635516797086
734,0.422343324251,hero_assign,1.02413182438
896,0.4140625,hero_assign,1.00584904748
924,0.488095238095,hero_assign,1.57319219905
718,0.448467966574,hero_assign,1.29854955153
997,0.423269809428,hero_assign,1.03186842502
859,0.377182770664,hero_assign,0.692099040827
1007,0.2909632572,hero_assign,-0.0729554636059
1095,0.408219178082,hero_assign,0.956137666086
938,0.383795309168,hero_assign,0.70223720008
624,0.225961538462,hero_assign,-0.594397998666
954,0.330188679245,hero_assign,0.254595837426
873,0.27147766323,hero_assign,-0.207174862659
40,0.375,hero_assign,0.628792102211
86,0.337209302326,hero_assign,0.352029409558
423,0.200945626478,hero_assign,-0.804803923668
42,0.309523809524,hero_assign,0.082034151409
945,0.497354497354,hero_assign,1.65051150523
935,0.471657754011,hero_assign,1.49583397019
467,0.179871520343,hero_assign,-1.00062535328
133,0.12030075188,hero_assign,-1.49329484767
873,0.392898052692,hero_assign,0.77824952394
950,0.365263157895,hero_assign,0.590694321955
834,0.496402877698,hero_assign,1.64256501949
925,0.47027027027,hero_assign,1.48403011369
1090,0.444036697248,hero_assign,1.25675636059
1075,0.332093023256,hero_assign,0.270498033647
1102,0.356624319419,hero_assign,0.517200408689
434,0.264976958525,hero_assign,-0.289953662627
738,0.188346883469,hero_assign,-0.914400299832
245,0.118367346939,hero_assign,-1.50974306526
213,0.197183098592,hero_assign,-0.836712450927
133,0.157894736842,hero_assign,-1.24872818486
557,0.149012567325,hero_assign,-1.25831257963
62,0.161290322581,hero_assign,-1.15578736771
885,0.319774011299,hero_assign,0.203700699619
1021,0.380019588639,hero_assign,0.713852303261
742,0.22371967655,hero_assign,-0.63447197966
876,0.248858447489,hero_assign,-0.399605209004
246,0.268292682927,hero_assign,-0.262265755526
277,0.126353790614,hero_assign,-1.44179932486
1208,0.472682119205,hero_assign,1.44448517993
940,0.458510638298,hero_assign,1.38398641283
914,0.333698030635,hero_assign,0.322157674157
1200,0.42,hero_assign,1.05291053337
511,0.160469667319,hero_assign,-1.16264023722
191,0.20942408377,hero_assign,-0.753847113692
430,0.267441860465,hero_assign,-0.241508985148
1087,0.43146274149,hero_assign,1.10028338186
1024,0.369140625,hero_assign,0.623681422238
1073,0.273998136067,hero_assign,-0.214622454279
1056,0.326704545455,hero_assign,0.262661412628
925,0.465945945946,hero_assign,1.38823486572
772,0.413212435233,hero_assign,0.99861722037
533,0.251407129456,hero_assign,-0.40326831763
777,0.285714285714,hero_assign,-0.0860584532011
373,0.190348525469,hero_assign,-0.913137278421
184,0.141304347826,hero_assign,-1.31460919876
926,0.309935205184,hero_assign,0.0854695047225
661,0.273827534039,hero_assign,-0.187183610141
922,0.309110629067,hero_assign,0.0785838941765
814,0.314496314496,hero_assign,0.158801308087
1082,0.252310536044,hero_assign,-0.395724434404
1114,0.321364452424,hero_assign,0.217231192448
907,0.394707828004,hero_assign,0.841191427245
580,0.284482758621,hero_assign,-0.0963581821542
791,0.307206068268,hero_assign,0.0626798876638
950,0.367368421053,hero_assign,0.608604603339
1079,0.407784986098,hero_assign,0.952443828298
1023,0.462365591398,hero_assign,1.41219654239
370,0.3,hero_assign,0.0354755990481
348,0.290229885057,hero_assign,-0.0476190508766
543,0.34438305709,hero_assign,0.373125777652
456,0.328947368421,hero_assign,0.281741968079
772,0.347150259067,hero_assign,0.396233256439
917,0.41439476554,hero_assign,1.0086757579
1202,0.384359400998,hero_assign,0.706947640482
1100,0.290909090909,hero_assign,-0.0734077784059
1017,0.548672566372,hero_assign,2.15102852625
82,0.109756097561,hero_assign,-1.58300226749
94,0.308510638298,hero_assign,0.0735736802167
734,0.465940054496,hero_assign,1.44719130678
349,0.315186246418,hero_assign,0.164026087952
455,0.189010989011,hero_assign,-0.908750499196
406,0.251231527094,hero_assign,-0.37834887026
765,0.335947712418,hero_assign,0.302686557936
733,0.200545702592,hero_assign,-0.810620265383
890,0.392134831461,hero_assign,0.771876256446
407,0.44226044226,hero_assign,1.24573976064
1038,0.491329479769,hero_assign,1.66318888842
824,0.518203883495,hero_assign,1.88573925609
847,0.349468713105,hero_assign,0.415593472259
980,0.35612244898,hero_assign,0.512930804313
674,0.347181008902,hero_assign,0.396490032475
741,0.384615384615,hero_assign,0.755331139293
706,0.263456090652,hero_assign,-0.302653647095
496,0.235887096774,hero_assign,-0.509957466086
20,0.15,hero_assign,-1.25006703782
90,0.2,hero_assign,-0.815262766696
931,0.447905477981,hero_assign,1.23758820738
1000,0.426,hero_assign,1.10379418643
395,0.189873417722,hero_assign,-0.917104658573
475,0.24,hero_assign,-0.474967420399
702,0.24358974359,hero_assign,-0.444428094449
676,0.195266272189,hero_assign,-0.852968305863
476,0.352941176471,hero_assign,0.444590225738
662,0.382175226586,hero_assign,0.734571778753
711,0.308016877637,hero_assign,0.0694505391926
566,0.339222614841,hero_assign,0.369157431548
873,0.434135166094,hero_assign,1.1225994236
334,0.377245508982,hero_assign,0.692632779773
852,0.523474178404,hero_assign,1.86862351178
880,0.480681818182,hero_assign,1.57260514625
211,0.36018957346,hero_assign,0.505117856554
824,0.389563106796,hero_assign,0.797423310115
409,0.20782396088,hero_assign,-0.746471460112
153,0.176470588235,hero_assign,-1.02902478605
581,0.265060240964,hero_assign,-0.261770335971
424,0.308962264151,hero_assign,0.0773449751585
769,0.274382314694,hero_assign,-0.182463878262
110,0.145454545455,hero_assign,-1.28802378812
379,0.250659630607,hero_assign,-0.384281853179
947,0.473072861668,hero_assign,1.44774806903
893,0.362821948488,hero_assign,0.569926016946
948,0.555907172996,hero_assign,2.13945474879
760,0.477631578947,hero_assign,1.54665559083
1167,0.483290488432,hero_assign,1.53307020874
684,0.422514619883,hero_assign,1.07775447404
348,0.218390804598,hero_assign,-0.678970645319
487,0.256673511294,hero_assign,-0.333119462907
399,0.200501253133,hero_assign,-0.808572480184
985,0.478172588832,hero_assign,1.49033326456
1099,0.50864422202,hero_assign,1.80466750645
271,0.129151291513,hero_assign,-1.4241638667
447,0.158836689038,hero_assign,-1.16545484566
824,0.219660194175,hero_assign,-0.646092995375
790,0.550632911392,hero_assign,2.16075715682
119,0.647058823529,hero_assign,2.74689131395
877,0.427594070696,hero_assign,1.12096731087
1047,0.444126074499,hero_assign,1.25751433409
21,0.333333333333,hero_assign,0.280855224428
292,0.195205479452,hero_assign,-0.872579356717
198,0.141414141414,hero_assign,-1.31367514259
1212,0.444719471947,hero_assign,1.21098351157
1158,0.386010362694,hero_assign,0.767198753004
735,0.368707482993,hero_assign,0.576246532913
713,0.382889200561,hero_assign,0.740645829279
28,0.0714285714286,hero_assign,-1.90617657878
631,0.353407290016,hero_assign,0.448482499937
638,0.426332288401,hero_assign,1.1102328448
963,0.341640706127,hero_assign,0.350225816883
1049,0.404194470925,hero_assign,0.921897938189
53,0.188679245283,hero_assign,-0.927076577688
922,0.262472885033,hero_assign,-0.283781965537
905,0.238674033149,hero_assign,-0.484844064443
986,0.352941176471,hero_assign,0.48586649856
1131,0.461538461538,hero_assign,1.40518197759
937,0.579509071505,hero_assign,2.33654204984
445,0.0988764044944,hero_assign,-1.67555999048
571,0.162872154116,hero_assign,-1.12769015004
330,0.251515151515,hero_assign,-0.402366281037
72,0.180555555556,hero_assign,-0.994913327444
341,0.316715542522,hero_assign,0.177681132325
105,0.190476190476,hero_assign,-0.893591115195
498,0.230923694779,hero_assign,-0.574314933015
835,0.322155688623,hero_assign,0.18751646919
775,0.372903225806,hero_assign,0.655691310849
744,0.388440860215,hero_assign,0.741029804722
224,0.330357142857,hero_assign,0.293735460078
1148,0.428571428571,hero_assign,1.0761395165
946,0.376321353066,hero_assign,0.684770630832
634,0.261829652997,hero_assign,-0.316235190443
1021,0.4152791381,hero_assign,1.01619945456
840,0.377380952381,hero_assign,0.648674209513
1009,0.465807730426,hero_assign,1.44606557515
90,0.188888888889,hero_assign,-0.925325951888
57,0.105263157895,hero_assign,-1.62122542898
711,0.29676511955,hero_assign,-0.0245070986898
1253,0.388667198723,hero_assign,0.789801476416
36,0.416666666667,hero_assign,0.976728979995
584,0.400684931507,hero_assign,0.8920409399
32,0.09375,hero_assign,-1.71978182283
1048,0.201335877863,hero_assign,-0.821387556336
1265,0.38814229249,hero_assign,0.785335897708
471,0.456475583864,hero_assign,1.366673424
830,0.515662650602,hero_assign,1.86418805395
627,0.358851674641,hero_assign,0.493945752448
535,0.334579439252,hero_assign,0.291260813296
483,0.327122153209,hero_assign,0.266214162014
408,0.352941176471,hero_assign,0.444590225738
207,0.212560386473,hero_assign,-0.708406740081
464,0.282327586207,hero_assign,-0.145067505272
234,0.239316239316,hero_assign,-0.480784434865
772,0.208549222798,hero_assign,-0.761152627172
833,0.28331332533,hero_assign,-0.136836105444
314,0.359872611465,hero_assign,0.50247107015
825,0.284848484848,hero_assign,-0.124016778811
824,0.28640776699,hero_assign,-0.110996016571
1026,0.355750487329,hero_assign,0.509766383849
1093,0.423604757548,hero_assign,1.08348107211
208,0.235576923077,hero_assign,-0.535458219602
250,0.184,hero_assign,-0.966150545547
